"","Name",""
"5858","5858","0"
"4582","4582","0"
"92304","92304","0"
"3053","3053","0"
"2122","2122","0"
"100507027","100507027","0"
"2160","2160","0"
"115265","115265","0"
"1557","1557","0"
"11197","11197","0"
"6001","6001","0"
"170679","170679","0"
"51450","51450","0"
"9247","9247","0"
"388555","388555","0"
"387755","387755","0"
"590","590","0"
"647042","647042","0"
"2286","2286","0"
"4914","4914","0"
"7035","7035","0"
"4689","4689","0"
"5972","5972","0"
"285194","285194","0"
"695","695","0"
"6697","6697","0"
"6947","6947","0"
"80760","80760","0"
"100506797","100506797","0"
"170392","170392","0"
"90625","90625","0"
"3689","3689","0"
"56244","56244","0"
"1439","1439","0"
"11027","11027","0"
"9283","9283","0"
"55890","55890","0"
"100129385","100129385","0"
"7940","7940","0"
"643904","643904","0"
"474344","474344","0"
"284111","284111","0"
"83661","83661","0"
"58484","58484","0"
"5675","5675","0"
"145781","145781","0"
"3823","3823","0"
"400966","400966","0"
"7052","7052","0"
"103157000","103157000","0"
"2153","2153","0"
"890","890","0"
"55765","55765","0"
"26227","26227","0"
"10457","10457","0"
"143662","143662","0"
"5292","5292","0"
"1579","1579","0"
"11227","11227","0"
"6414","6414","0"
"51285","51285","0"
"51411","51411","0"
"100507203","100507203","0"
"203328","203328","0"
"6886","6886","0"
"286827","286827","0"
"5028","5028","0"
"728689","728689","0"
"3357","3357","0"
"150677","150677","0"
"7122","7122","0"
"284451","284451","0"
"4225","4225","0"
"27071","27071","0"
"105376064","105376064","0"
"10437","10437","0"
"64407","64407","0"
"160065","160065","0"
"718","718","0"
"5322","5322","0"
"83639","83639","0"
"4804","4804","0"
"3554","3554","0"
"154","154","0"
"7643","7643","0"
"1298","1298","0"
"8840","8840","0"
"256646","256646","0"
"28513","28513","0"
"388630","388630","0"
"728361","728361","0"
"348","348","0"
"54821","54821","0"
"26508","26508","0"
"11130","11130","0"
"123745","123745","0"
"1735","1735","0"
"2034","2034","0"
"4752","4752","0"
"190","190","0"
"1308","1308","0"
"138240","138240","0"
"27306","27306","0"
"10991","10991","0"
"57105","57105","0"
"7015","7015","0"
"1158","1158","0"
"3766","3766","0"
"729978","729978","0"
"1814","1814","0"
"51156","51156","0"
"10808","10808","0"
"1902","1902","0"
"286753","286753","0"
"11126","11126","0"
"729","729","0"
"9180","9180","0"
"1576","1576","0"
"6039","6039","0"
"64922","64922","0"
"653361","653361","0"
"2121","2121","0"
"6452","6452","0"
"94","94","0"
"4277","4277","0"
"79782","79782","0"
"54360","54360","0"
"56833","56833","0"
"486","486","0"
"55301","55301","0"
"104564224","104564224","0"
"283953","283953","0"
"113189","113189","0"
"653567","653567","0"
"29881","29881","0"
"142685","142685","0"
"7071","7071","0"
"6241","6241","0"
"146850","146850","0"
"7932","7932","0"
"109729180","109729180","0"
"952","952","0"
"116496","116496","0"
"101928231","101928231","0"
"10791","10791","0"
"1265","1265","0"
"100506049","100506049","0"
"26973","26973","0"
"5013","5013","0"
"713","713","0"
"9723","9723","0"
"728310","728310","0"
"63940","63940","0"
"4438","4438","0"
"101928448","101928448","0"
"147872","147872","0"
"2635","2635","0"
"3791","3791","0"
"2294","2294","0"
"256297","256297","0"
"729359","729359","0"
"149998","149998","0"
"338773","338773","0"
"440695","440695","0"
"9173","9173","0"
"9245","9245","0"
"387357","387357","0"
"183","183","0"
"3111","3111","0"
"132228","132228","0"
"349633","349633","0"
"92162","92162","0"
"352909","352909","0"
"79949","79949","0"
"151651","151651","0"
"838","838","0"
"100033411","100033411","0"
"3399","3399","0"
"107984345","107984345","0"
"23657","23657","0"
"100049587","100049587","0"
"4056","4056","0"
"7547","7547","0"
"84519","84519","0"
"8091","8091","0"
"222826","222826","0"
"3075","3075","0"
"131831","131831","0"
"8676","8676","0"
"84433","84433","0"
"1847","1847","0"
"28755","28755","0"
"279","279","0"
"5729","5729","0"
"93432","93432","0"
"9595","9595","0"
"2624","2624","0"
"10278","10278","0"
"6005","6005","0"
"7026","7026","0"
"128674","128674","0"
"429","429","0"
"85416","85416","0"
"2264","2264","0"
"1551","1551","0"
"144125","144125","0"
"339390","339390","0"
"221150","221150","0"
"5055","5055","0"
"213","213","0"
"397","397","0"
"7272","7272","0"
"64581","64581","0"
"5173","5173","0"
"3931","3931","0"
"9232","9232","0"
"441273","441273","0"
"256957","256957","0"
"5023","5023","0"
"131096","131096","0"
"4282","4282","0"
"147912","147912","0"
"131873","131873","0"
"1901","1901","0"
"6539","6539","0"
"103752588","103752588","0"
"147685","147685","0"
"1969","1969","0"
"83447","83447","0"
"3918","3918","0"
"653082","653082","0"
"654463","654463","0"
"6281","6281","0"
"5168","5168","0"
"972","972","0"
"643680","643680","0"
"7201","7201","0"
"4336","4336","0"
"1548","1548","0"
"347853","347853","0"
"283106","283106","0"
"7069","7069","0"
"3122","3122","0"
"23566","23566","0"
"53841","53841","0"
"57817","57817","0"
"722","722","0"
"56659","56659","0"
"53630","53630","0"
"442721","442721","0"
"338328","338328","0"
"121355","121355","0"
"51802","51802","0"
"123624","123624","0"
"53919","53919","0"
"160777","160777","0"
"387715","387715","0"
"85443","85443","0"
"2202","2202","0"
"85477","85477","0"
"286749","286749","0"
"1958","1958","0"
"443","443","0"
"29933","29933","0"
"148811","148811","0"
"90952","90952","0"
"100886964","100886964","0"
"100129216","100129216","0"
"7478","7478","0"
"1438","1438","0"
"5583","5583","0"
"11080","11080","0"
"391190","391190","0"
"102723099","102723099","0"
"100628315","100628315","0"
"3113","3113","0"
"221188","221188","0"
"387332","387332","0"
"3881","3881","0"
"55603","55603","0"
"162517","162517","0"
"116173","116173","0"
"2162","2162","0"
"2346","2346","0"
"4332","4332","0"
"5670","5670","0"
"5672","5672","0"
"80975","80975","0"
"2355","2355","0"
"8407","8407","0"
"859","859","0"
"128646","128646","0"
"284021","284021","0"
"3371","3371","0"
"725","725","0"
"414152","414152","0"
"165","165","0"
"420","420","0"
"26022","26022","0"
"7368","7368","0"
"158763","158763","0"
"389075","389075","0"
"7850","7850","0"
"5450","5450","0"
"29080","29080","0"
"3429","3429","0"
"53905","53905","0"
"3280","3280","0"
"27284","27284","0"
"646019","646019","0"
"245972","245972","0"
"79690","79690","0"
"150946","150946","0"
"503497","503497","0"
"153478","153478","0"
"219537","219537","0"
"149950","149950","0"
"174","174","0"
"2327","2327","0"
"9833","9833","0"
"9953","9953","0"
"1378","1378","0"
"220047","220047","0"
"8419","8419","0"
"7421","7421","0"
"3123","3123","0"
"2305","2305","0"
"5655","5655","0"
"200159","200159","0"
"389400","389400","0"
"9674","9674","0"
"84070","84070","0"
"64174","64174","0"
"51733","51733","0"
"2535","2535","0"
"58191","58191","0"
"79856","79856","0"
"401827","401827","0"
"160298","160298","0"
"79983","79983","0"
"57121","57121","0"
"414768","414768","0"
"84141","84141","0"
"3955","3955","0"
"168002","168002","0"
"7018","7018","0"
"29974","29974","0"
"105372587","105372587","0"
"653333","653333","0"
"1959","1959","0"
"120935","120935","0"
"167465","167465","0"
"152405","152405","0"
"80177","80177","0"
"638","638","0"
"57124","57124","0"
"3315","3315","0"
"9630","9630","0"
"341152","341152","0"
"246","246","0"
"85413","85413","0"
"66037","66037","0"
"285025","285025","0"
"149095","149095","0"
"27293","27293","0"
"404203","404203","0"
"51090","51090","0"
"5341","5341","0"
"94137","94137","0"
"3673","3673","0"
"27329","27329","0"
"768211","768211","0"
"137196","137196","0"
"126969","126969","0"
"6614","6614","0"
"9427","9427","0"
"1269","1269","0"
"283748","283748","0"
"341640","341640","0"
"7041","7041","0"
"5239","5239","0"
"11005","11005","0"
"79625","79625","0"
"3337","3337","0"
"392509","392509","0"
"160365","160365","0"
"7422","7422","0"
"10870","10870","0"
"259289","259289","0"
"10863","10863","0"
"286530","286530","0"
"1281","1281","0"
"146802","146802","0"
"91703","91703","0"
"643338","643338","0"
"5366","5366","0"
"340075","340075","0"
"719","719","0"
"10599","10599","0"
"59","59","0"
"116448","116448","0"
"1003","1003","0"
"5336","5336","0"
"107983993","107983993","0"
"3758","3758","0"
"10875","10875","0"
"100287045","100287045","0"
"54863","54863","0"
"4854","4854","0"
"78989","78989","0"
"152831","152831","0"
"525","525","0"
"923","923","0"
"9021","9021","0"
"642934","642934","0"
"133690","133690","0"
"79843","79843","0"
"164312","164312","0"
"25802","25802","0"
"2297","2297","0"
"968","968","0"
"26659","26659","0"
"59352","59352","0"
"7498","7498","0"
"11166","11166","0"
"1524","1524","0"
"100506311","100506311","0"
"93377","93377","0"
"91181","91181","0"
"54809","54809","0"
"729238","729238","0"
"100133172","100133172","0"
"9626","9626","0"
"6649","6649","0"
"2791","2791","0"
"353299","353299","0"
"127077","127077","0"
"6280","6280","0"
"8857","8857","0"
"91614","91614","0"
"100131539","100131539","0"
"7045","7045","0"
"122042","122042","0"
"6423","6423","0"
"2707","2707","0"
"3426","3426","0"
"247","247","0"
"10288","10288","0"
"9560","9560","0"
"57642","57642","0"
"79755","79755","0"
"128229","128229","0"
"4064","4064","0"
"7351","7351","0"
"10642","10642","0"
"56955","56955","0"
"338667","338667","0"
"23704","23704","0"
"347516","347516","0"
"164284","164284","0"
"51302","51302","0"
"9001","9001","0"
"148398","148398","0"
"84735","84735","0"
"643","643","0"
"84734","84734","0"
"3814","3814","0"
"4585","4585","0"
"3042","3042","0"
"8551","8551","0"
"100874296","100874296","0"
"951","951","0"
"392465","392465","0"
"5971","5971","0"
"284266","284266","0"
"79689","79689","0"
"107987155","107987155","0"
"2638","2638","0"
"1164","1164","0"
"56920","56920","0"
"4643","4643","0"
"286464","286464","0"
"3952","3952","0"
"10215","10215","0"
"2015","2015","0"
"6696","6696","0"
"8614","8614","0"
"64092","64092","0"
"3687","3687","0"
"100996521","100996521","0"
"8531","8531","0"
"3352","3352","0"
"118932","118932","0"
"79170","79170","0"
"6278","6278","0"
"2123","2123","0"
"730","730","0"
"55289","55289","0"
"388512","388512","0"
"7253","7253","0"
"255877","255877","0"
"115795","115795","0"
"4308","4308","0"
"4284","4284","0"
"163747","163747","0"
"255349","255349","0"
"9456","9456","0"
"10398","10398","0"
"3109","3109","0"
"79931","79931","0"
"729857","729857","0"
"199","199","0"
"2219","2219","0"
"56999","56999","0"
"732253","732253","0"
"3948","3948","0"
"255187","255187","0"
"2209","2209","0"
"768","768","0"
"114897","114897","0"
"3304","3304","0"
"3037","3037","0"
"864","864","0"
"960","960","0"
"3491","3491","0"
"246744","246744","0"
"8858","8858","0"
"2843","2843","0"
"11024","11024","0"
"79626","79626","0"
"12","12","0"
"8436","8436","0"
"93650","93650","0"
"6279","6279","0"
"431705","431705","0"
"64651","64651","0"
"8209","8209","0"
"3083","3083","0"
"81793","81793","0"
"92747","92747","0"
"51514","51514","0"
"56944","56944","0"
"285242","285242","0"
"84225","84225","0"
"7056","7056","0"
"728264","728264","0"
"154664","154664","0"
"7038","7038","0"
"5552","5552","0"
"22914","22914","0"
"223117","223117","0"
"127247","127247","0"
"921","921","0"
"9536","9536","0"
"3127","3127","0"
"2350","2350","0"
"54967","54967","0"
"90865","90865","0"
"2623","2623","0"
"10077","10077","0"
"7538","7538","0"
"1823","1823","0"
"2857","2857","0"
"125","125","0"
"23584","23584","0"
"90273","90273","0"
"2210","2210","0"
"2302","2302","0"
"138255","138255","0"
"728034","728034","0"
"4892","4892","0"
"2564","2564","0"
"116238","116238","0"
"284498","284498","0"
"5837","5837","0"
"80274","80274","0"
"7401","7401","0"
"53831","53831","0"
"150082","150082","0"
"5822","5822","0"
"6691","6691","0"
"6275","6275","0"
"2354","2354","0"
"1991","1991","0"
"152065","152065","0"
"2840","2840","0"
"5676","5676","0"
"2492","2492","0"
"27136","27136","0"
"64129","64129","0"
"871","871","0"
"225689","225689","0"
"81543","81543","0"
"122618","122618","0"
"56301","56301","0"
"54209","54209","0"
"9314","9314","0"
"50615","50615","0"
"341","341","0"
"259283","259283","0"
"644815","644815","0"
"23430","23430","0"
"1961","1961","0"
"3110","3110","0"
"84647","84647","0"
"196472","196472","0"
"219348","219348","0"
"127064","127064","0"
"100526771","100526771","0"
"27287","27287","0"
"115572","115572","0"
"158401","158401","0"
"390010","390010","0"
"283471","283471","0"
"147700","147700","0"
"83756","83756","0"
"55304","55304","0"
"3820","3820","0"
"1116","1116","0"
"23237","23237","0"
"51330","51330","0"
"1356","1356","0"
"51751","51751","0"
"10266","10266","0"
"5739","5739","0"
"285834","285834","0"
"159989","159989","0"
"6401","6401","0"
"63036","63036","0"
"6348","6348","0"
"80832","80832","0"
"4885","4885","0"
"9388","9388","0"
"10221","10221","0"
"3099","3099","0"
"642489","642489","0"
"1588","1588","0"
"353324","353324","0"
"29995","29995","0"
"4069","4069","0"
"2633","2633","0"
"145497","145497","0"
"27286","27286","0"
"5995","5995","0"
"6398","6398","0"
"1146","1146","0"
"1043","1043","0"
"54345","54345","0"
"266743","266743","0"
"390429","390429","0"
"6561","6561","0"
"7852","7852","0"
"6781","6781","0"
"389158","389158","0"
"9124","9124","0"
"102723849","102723849","0"
"3726","3726","0"
"10170","10170","0"
"387700","387700","0"
"11006","11006","0"
"164237","164237","0"
"89958","89958","0"
"116534","116534","0"
"646892","646892","0"
"3303","3303","0"
"2919","2919","0"
"341277","341277","0"
"9075","9075","0"
