"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"GATA5","GATA5","MA0766.2","-0.130917",0.552132,0.845516,0.846353,0.0556759,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Dlx2","Dlx2","MA0885.1","-0.131292",0.552279,0.858881,0.860045,0.0761815,79,"False",0.979966142857143,1.73433119299041e-05,1.03808073571708e-07,0.746157966258088,0.747865835835016,0.306229050647753,0.0865273234592884,0.168154319618487
"HES5","HES5","MA0821.1","-0.131321",0.552288,0.747473,0.748255,0.0498704,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ISL2","ISL2","MA0914.1","-0.132282",0.552675,0.865069,0.865869,0.0539091,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"BHLHA15","BHLHA15","MA1472.1","-0.139467",0.555512,0.873638,0.87435,0.0428678,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HLF","HLF","MA0043.3","-0.141281",0.556231,0.770208,0.771213,0.0610603,79,"False",0.979966142857143,0.000139885947618695,0.010686035995487,NA,NA,NA,0.204978428425553,0.164381848643425
"KLF14","KLF14","MA0740.1","-0.143536",0.557121,0.81718,0.818128,0.0558366,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"BSX","BSX","MA0876.1","-0.149353",0.559415,0.884946,0.886044,0.0597494,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"KLF13","KLF13","MA0657.1","-0.151432",0.560227,0.738497,0.739248,0.0370086,79,"False",0.979966142857143,0.480951922188092,0.402985200935648,NA,NA,NA,0.803034632545519,0.850080875160929
"TFAP2C","TFAP2C","MA0815.1","-0.151624",0.560311,0.808497,0.809526,0.0550861,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Dmbx1","Dmbx1","MA0883.1","-0.154533",0.561474,0.783829,0.784689,0.0510868,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"KLF3","KLF3","MA1516.1","-0.155189",0.561714,0.845049,0.846119,0.0538539,79,"False",0.979966142857143,0.104388823672148,0.103764143197439,NA,NA,NA,0.0832397723623701,0.265883519067963
"ASCL1","ASCL1","MA1100.2","-0.158993",0.563223,0.873903,0.874797,0.0475526,79,"False",0.979966142857143,3.79158266465995e-16,1.28597073573147e-06,0.743650901305923,0.745412809009136,-0.221093040977133,0.036971372786309,0.156808695364
"GBX2","GBX2","MA0890.1","-0.160023",0.563625,0.83029,0.831573,0.0658548,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Dlx4","Dlx4","MA0881.1","-0.160042",0.563636,0.869976,0.871196,0.0642173,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RFX5","RFX5","MA0510.2","-0.162134",0.564458,0.710001,0.710932,0.0474878,79,"False",0.979966142857143,4.15551034719877e-09,0.00747666847822857,0.425759426742115,0.427090480893383,-0.372086362036401,0.111405516183654,0.151856168009871
"EVX1","EVX1","MA0887.1","-0.168195",0.566841,0.852378,0.85347,0.051256,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Hmx3","Hmx3","MA0898.1","-0.169386",0.567317,0.732801,0.733844,0.0521148,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Msx3","Msx3","MA0709.1","-0.171618",0.568195,0.84375,0.845244,0.0732199,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RFX4","RFX4","MA0799.1","-0.17237",0.568495,0.764698,0.7656,0.0451966,79,"False",0.979966142857143,3.780537200222e-10,0.000369303423687834,0.482135543257516,0.484185848448603,-0.38633721475263,0.308590027981379,0.392133140743923
"HNF1A","HNF1A","MA0046.2","-0.174669",0.56938,0.730501,0.731904,0.058762,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NR2F1","NR2F1","MA1538.1","-0.176623",0.570173,0.735888,0.736735,0.0433178,79,"False",0.979966142857143,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642
"ZNF341","ZNF341","MA1655.1","-0.183124",0.572707,0.821047,0.822091,0.0439163,79,"False",0.979966142857143,0.0843975679557361,0.291867688417526,NA,NA,NA,0.869502613195606,0.543603028005603
"Hoxa11","Hoxa11","MA0911.1","-0.183965",0.573043,0.796066,0.797164,0.0482172,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Stat4","Stat4","MA0518.1","-0.184187",0.573144,0.831713,0.832738,0.0498087,79,"False",0.979966142857143,0.158259183296659,0.00569971249280619,0.669799260330258,0.670195370214115,0.721653127925236,0.000563706059944711,0.00224822180794868
"POU1F1","POU1F1","MA0784.1","-0.188392",0.574782,0.731882,0.733381,0.0653208,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"CDX2","CDX2","MA0465.2","-0.191795",0.576128,0.784081,0.7856,0.070109,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"POU3F4","POU3F4","MA0789.1","-0.193138",0.576638,0.786783,0.788443,0.0676567,79,"False",0.979966142857143,0.708956597242398,0.356788863665251,NA,NA,NA,0.968650336306634,0.949392111619134
"GRHL2","GRHL2","MA1105.2","-0.199354",0.579078,0.781308,0.782541,0.0508298,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TLX2","TLX2","MA1577.1","-0.203083",0.580539,0.840111,0.842124,0.0824277,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXC10","HOXC10","MA0905.1","-0.204531",0.581103,0.825927,0.827346,0.0569065,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"GLI3","GLI3","MA1491.1","-0.21082",0.583557,0.781621,0.782675,0.040149,79,"False",0.979966142857143,2.69033080290231e-06,0.00173614989101563,0.80815213913201,0.807772677971579,0.115575982018272,0.000440466591032826,0.00731545434989457
"HOXC11","HOXC11","MA0651.1","-0.217108",0.586012,0.789455,0.790853,0.0519885,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"JDP2","JDP2","MA0655.1","-0.219315",0.586903,0.768397,0.769973,0.0689108,79,"False",0.979966142857143,0.0115949704476004,0.378784087245361,NA,NA,NA,0.766617243445059,0.850080875160929
"Klf12","Klf12","MA0742.1","-0.220498",0.587329,0.808406,0.809666,0.0446508,79,"False",0.979966142857143,0.00935045075252866,0.0517126788555227,NA,NA,NA,0.631603016957751,0.894700653714394
"Sox17","Sox17","MA0078.1","-0.223499",0.588506,0.873628,0.875054,0.0525622,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"BARX2","BARX2","MA1471.1","-0.230227",0.591117,0.812143,0.814035,0.0646251,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MSC","MSC","MA0665.1","-0.230606",0.591268,0.807088,0.808316,0.0430983,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ATOH1","ATOH1","MA1467.1","-0.23176",0.591723,0.828778,0.83003,0.0453305,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"USF1","USF1","MA0093.3","-0.241767",0.595629,0.770521,0.771984,0.0565556,79,"False",0.979966142857143,0.00967049291214358,0.0241340990657218,0.935531288678723,0.934557483315587,0.0148165035092992,0.263447983594246,0.282863055177108
"TP73","TP73","MA0861.1","-0.24312",0.596139,0.741463,0.74256,0.0392631,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXB13","HOXB13","MA0901.2","-0.24512",0.596913,0.765629,0.767805,0.0768099,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Six3","Six3","MA0631.1","-0.248669",0.598293,0.728659,0.729997,0.0478127,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MAFA","MAFA","MA1521.1","-0.250656",0.599073,0.759286,0.760444,0.0430623,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"CEBPG","CEBPG","MA1636.1","-0.252396",0.599739,0.759498,0.761107,0.0574759,79,"False",0.979966142857143,6.9016949549244e-05,0.276126042357652,0.730544869639174,0.732012586066188,-0.570506771489356,0.958982353392364,0.976745850152832
"NR1D1","NR1D1","MA1531.1","-0.258802",0.602174,0.772325,0.773504,0.0325381,79,"False",0.979966142857143,0.179027626223778,0.0157079984304657,0.60553831018497,0.606625787833296,0.752509304762879,0.312498198893401,0.241430329848999
"BHLHE22","BHLHE22","MA0818.1","-0.259999",0.602657,0.791597,0.793098,0.0468879,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NFIL3","NFIL3","MA0025.2","-0.261593",0.603271,0.768306,0.770336,0.0628199,79,"False",0.979966142857143,0.00129075654419883,5.74629486756054e-06,0.430200501873185,0.431632623701212,0.553285971348687,0.592102680311438,0.521343932795266
"RARA","RARA","MA0729.1","-0.262997",0.603819,0.693148,0.694408,0.0402496,79,"False",0.979966142857143,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"Hmx1","Hmx1","MA0896.1","-0.264335",0.604342,0.756746,0.758219,0.0482802,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0829.2","-0.270393",0.606673,0.767406,0.769071,0.0525679,79,"False",0.979966142857143,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"FOXH1","FOXH1","MA0479.1","-0.271807",0.60722,0.818362,0.8201,0.0555524,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"GATA3","GATA3","MA0037.3","-0.283051",0.611542,0.860599,0.862595,0.0614232,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TFCP2","TFCP2","MA0145.3","-0.286801",0.612972,0.801363,0.802875,0.0444578,79,"False",0.979966142857143,2.8085506776557e-08,5.49847311514905e-05,0.558561574276478,0.559895640222136,0.0679769733664927,0.0801275034503232,0.029547223367452
"TEF","TEF","MA0843.1","-0.30063",0.618256,0.76846,0.770451,0.0544367,79,"False",0.979966142857143,0.00858939500637659,0.0707559314213483,NA,NA,NA,0.0604766774732702,0.123757674976534
"MAFF","MAFF","MA0495.3","-0.301774",0.618698,0.741974,0.743798,0.051215,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"USF2","USF2","MA0526.3","-0.305476",0.620145,0.769749,0.771632,0.0599979,79,"False",0.979966142857143,0.121568046032251,0.615736950995144,NA,NA,NA,0.89362144057582,0.572688468922477
"NFE2L1","NFE2L1","MA0089.2","-0.306493",0.62047,0.735859,0.737551,0.0405458,79,"False",0.979966142857143,4.74930769770897e-28,4.04600627005607e-12,0.625396488074623,0.626190324464132,-0.165570424608841,0.000262180058059702,0.058778027758531
"BHLHE23","BHLHE23","MA0817.1","-0.310938",0.622195,0.758716,0.760671,0.0543686,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RUNX3","RUNX3","MA0684.2","-0.317504",0.6247,0.821815,0.823821,0.0567731,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXD11","HOXD11","MA0908.1","-0.323654",0.627007,0.809159,0.811412,0.0561187,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"OLIG1","OLIG1","MA0826.1","-0.324068",0.627179,0.77192,0.773932,0.0535377,79,"False",0.979966142857143,0.281018236919553,0.293370480017823,NA,NA,NA,0.746483416727827,0.97567800077431
"RFX2","RFX2","MA0600.2","-0.32514",0.62757,0.714847,0.716721,0.0465667,79,"False",0.979966142857143,0.00049002459541553,0.752880985245692,0.233837622423147,0.235339862494739,-0.646162466276103,0.97173182186614,0.207864456869896
"NR2F1","NR2F1","MA0017.2","-0.32673",0.628185,0.807738,0.809668,0.0505092,79,"False",0.979966142857143,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642
"HOXD12","HOXD12","MA0873.1","-0.32719",0.628358,0.781408,0.783365,0.0509128,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"CUX1","CUX1","MA0754.1","-0.328401",0.628789,0.771852,0.774403,0.0582154,79,"False",0.979966142857143,2.85608583907943e-14,6.2084694701609e-09,0.663550373903187,0.664663211909639,0.20983484847507,0.0220574590240018,0.649880850459988
"HOXB7","HOXB7","MA1501.1","-0.331737",0.630074,0.833804,0.835693,0.0478168,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"KLF9","KLF9","MA1107.2","-0.334138",0.630968,0.792521,0.794726,0.0520269,79,"False",0.979966142857143,0.0253061073771051,0.358562756734065,NA,NA,NA,0.350657424031714,0.422347409921093
"ZBTB7B","ZBTB7B","MA0694.1","-0.337272",0.632158,0.794422,0.796231,0.0438059,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"GLI2","GLI2","MA0734.2","-0.338136",0.63248,0.762976,0.764694,0.040699,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NFIA","NFIA","MA0670.1","-0.340593",0.633426,0.841182,0.843625,0.0626029,79,"False",0.979966142857143,0.000456369428374099,1.52961373237171e-06,0.24533647959175,0.24686554414787,0.742031208008421,0.0111874870457771,0.0948843173273869
"Prdm15","Prdm15","MA1616.1","-0.340975",0.63354,0.772922,0.774667,0.039081,79,"False",0.979966142857143,0.194788039084174,0.105887588883437,NA,0.598047256105392,NA,0.955307700512276,0.580305666854586
"HOXB9","HOXB9","MA1503.1","-0.345255",0.635167,0.786563,0.78887,0.0551787,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"POU5F1B","POU5F1B","MA0792.1","-0.35078",0.637231,0.810037,0.812863,0.0628292,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXA10","HOXA10","MA0899.1","-0.35265",0.637966,0.820554,0.823298,0.0695977,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"GATA4","GATA4","MA0482.2","-0.356692",0.639496,0.800375,0.802708,0.0612698,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TEAD3","TEAD3","MA0808.1","-0.366",0.642915,0.867998,0.870246,0.0447952,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TBX19","TBX19","MA0804.1","-0.367348",0.6435,0.68126,0.682991,0.0466542,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Nr2f6","Nr2f6","MA0728.1","-0.372691",0.645446,0.711012,0.713006,0.0455149,79,"False",0.979966142857143,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863
"CUX2","CUX2","MA0755.1","-0.377193",0.647082,0.756465,0.75931,0.0541209,79,"False",0.979966142857143,1.01356929246365e-06,0.00047232721444191,0.764127301706364,0.764591702345524,-0.0677378118359439,0.477202642442614,0.940022359025713
"EVX2","EVX2","MA0888.1","-0.377328",0.647152,0.848123,0.850599,0.0516766,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TCF3","TCF3","MA0522.3","-0.379073",0.647798,0.869369,0.871721,0.0483561,79,"False",0.979966142857143,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182
"DBP","DBP","MA0639.1","-0.380236",0.648262,0.778781,0.78137,0.0600725,79,"False",0.979966142857143,3.18037001349283e-11,0.00036729014037117,0.63687147623083,0.638146584746629,-0.361481834332295,0.000305841534819052,0.0175553998849322
"Arid3b","Arid3b","MA0601.1","-0.383646",0.649515,0.789709,0.79376,0.0889978,79,"False",0.979966142857143,0.185728052796151,0.216356736374299,NA,NA,NA,0.520020241660985,0.93580697440494
"GATA1","GATA1","MA0035.4","-0.386293",0.650504,0.805172,0.807908,0.0614019,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TCF4","TCF4","MA0830.2","-0.387809",0.651038,0.836539,0.838917,0.0476852,79,"False",0.979966142857143,3.39495475495189e-10,4.44452075126362e-06,0.642612736584311,0.643784942052899,-0.0975693214872631,0.00152396825101363,0.0349135910955244
"TCF7L2","TCF7L2","MA0523.1","-0.393991",0.653327,0.810935,0.81315,0.0443337,79,"False",0.979966142857143,0.00598722993780003,0.238635123867299,NA,NA,NA,0.825242264040907,0.742161344380104
"Foxd3","Foxd3","MA0041.1","-0.403139",0.656724,0.837091,0.840069,0.063633,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RXRA","RXRA::VDR","MA0074.1","-0.409677",0.659087,0.754181,0.755991,0.0323732,79,"False",0.979966142857143,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"VDR","RXRA::VDR","MA0074.1","-0.409677",0.659087,0.754181,0.755991,0.0323732,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXA13","HOXA13","MA0650.2","-0.411615",0.659862,0.790232,0.792936,0.0607297,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NFE2","NFE2","MA0841.1","-0.421695",0.663599,0.75329,0.756022,0.0674712,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"RARA","RARA::RXRG","MA1149.1","-0.421963",0.663608,0.788986,0.790771,0.0340181,79,"False",0.979966142857143,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"RXRG","RARA::RXRG","MA1149.1","-0.421963",0.663608,0.788986,0.790771,0.0340181,79,"False",0.979966142857143,0.0395239915283539,0.0128048965374803,0.814314479916059,0.813849267481223,0.453972313574165,0.0749442733218121,0.182611734768356
"MEIS1","MEIS1","MA1639.1","-0.423055",0.664067,0.777297,0.780327,0.0696226,79,"False",0.979966142857143,0.000710008655346871,0.012136313649662,0.944810975219902,0.943886783768494,0.0180001666045809,0.480338083054875,0.636139900963578
"TFAP2A","TFAP2A","MA0872.1","-0.430329",0.666665,0.80133,0.804318,0.0572165,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"POU4F1","POU4F1","MA0790.1","-0.431316",0.667023,0.724959,0.728739,0.0720726,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"POU3F2","POU3F2","MA0787.1","-0.437319",0.669192,0.763649,0.767246,0.0648337,79,"False",0.979966142857143,0.0747100643679234,0.975336403813421,NA,NA,NA,0.957642176123819,0.839089302269532
"TEAD2","TEAD2","MA1121.1","-0.44087",0.670447,0.799429,0.802032,0.0403344,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"PHOX2B","PHOX2B","MA0681.2","-0.447851",0.673019,0.698752,0.70334,0.0850612,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"BCL6","BCL6","MA0463.2","-0.45012",0.673823,0.73677,0.738985,0.0387665,79,"False",0.979966142857143,0.000159376049082881,0.147928095142832,0.252329545320972,0.252609888004045,-0.72223602850482,0.302899985763813,0.100793973842025
"Hic1","Hic1","MA0739.1","-0.45722",0.676364,0.862225,0.864458,0.0360133,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HNF1B","HNF1B","MA0153.2","-0.462096",0.678113,0.718799,0.722486,0.0583752,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"DLX5","DLX5","MA1476.1","-0.466836",0.679865,0.828757,0.833255,0.0849356,79,"False",0.979966142857143,0.00699574009298255,0.0010289441369329,0.411013381518417,0.41224396268704,0.60508149143761,0.33113004567128,0.327605988769429
"Hmx2","Hmx2","MA0897.1","-0.466996",0.679906,0.733107,0.735962,0.0511543,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"E2F8","E2F8","MA0865.1","-0.480365",0.684663,0.730017,0.732586,0.0427799,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXC9","HOXC9","MA0485.2","-0.481997",0.685254,0.775786,0.779078,0.0566853,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MSANTD3","MSANTD3","MA1523.1","-0.483938",0.685939,0.845591,0.848171,0.0435276,79,"False",0.979966142857143,0.000169375086092843,0.138280313094501,NA,NA,NA,0.814722094132666,0.511928729472447
"PHOX2A","PHOX2A","MA0713.1","-0.489996",0.688102,0.767235,0.77139,0.0726011,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ATOH7","ATOH7","MA1468.1","-0.493198",0.689263,0.847593,0.84984,0.0420796,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NRL","NRL","MA0842.2","-0.500712",0.691898,0.776459,0.779201,0.0484455,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ZSCAN4","ZSCAN4","MA1155.1","-0.506003",0.693759,0.728345,0.730937,0.04535,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ZNF354C","ZNF354C","MA0130.1","-0.50654",0.693964,0.960211,0.962358,0.039089,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ONECUT1","ONECUT1","MA0679.2","-0.51651",0.697422,0.712592,0.717223,0.0755034,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"POU3F1","POU3F1","MA0786.1","-0.516742",0.697484,0.772482,0.776844,0.0668755,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NR3C1","NR3C1","MA0113.3","-0.517217",0.697701,0.721999,0.724725,0.0483266,79,"False",0.979966142857143,0.0782853965622571,0.178507900003748,NA,NA,NA,0.267978775338528,0.714593055780828
"NKX2-5","NKX2-5","MA0063.2","-0.521215",0.699104,0.830471,0.833775,0.05921,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Sox3","Sox3","MA0514.1","-0.522089",0.699343,0.870512,0.873454,0.0436784,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"NR3C2","NR3C2","MA0727.1","-0.528859",0.701761,0.718406,0.7212,0.0491408,79,"False",0.979966142857143,1.73250728891668e-12,5.91377939593881e-05,0.65379767309582,0.655212218424967,-0.298627607197902,0.000148618615369729,0.0235890577192284
"SNAI1","SNAI1","MA1558.1","-0.531132",0.702482,0.872184,0.875314,0.0452248,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"BACH1","BACH1","MA1633.1","-0.534381",0.70362,0.763727,0.766999,0.0489888,79,"False",0.979966142857143,4.40432186755558e-22,3.16894407084567e-09,0.473774976683574,0.47566537304659,-0.297831441211631,0.128194605276988,0.433301648824744
"Tcf12","Tcf12","MA0521.1","-0.535526",0.704034,0.860404,0.863658,0.0513715,79,"False",0.979966142857143,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937
"DMRTA2","DMRTA2","MA1478.1","-0.536187",0.704246,0.801744,0.804898,0.0472723,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Sox6","Sox6","MA0515.1","-0.537134",0.70459,0.860054,0.863219,0.0498113,79,"False",0.979966142857143,3.01453039851071e-07,0.000729418686445674,0.819267340493809,0.819190966707374,0.0745561058826006,0.00188937337896605,0.0604793868396155
"HMBOX1","HMBOX1","MA0895.1","-0.542385",0.706389,0.828719,0.83189,0.0475737,79,"False",0.979966142857143,2.52742970579709e-07,0.226484216407469,NA,NA,NA,0.0724265701241891,0.3759277822583
"Ptf1a","Ptf1a","MA1620.1","-0.546146",0.707735,0.829838,0.833191,0.0571488,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"MEF2B","MEF2B","MA0660.1","-0.552759",0.709954,0.742581,0.747181,0.0676462,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"Foxq1","Foxq1","MA0040.1","-0.558296",0.711861,0.801172,0.805412,0.0640387,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXC13","HOXC13","MA0907.1","-0.561893",0.713093,0.773849,0.777553,0.0562688,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"DUXA","DUXA","MA0884.1","-0.565252",0.714206,0.781204,0.785032,0.052742,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXC12","HOXC12","MA0906.1","-0.57313",0.716886,0.771585,0.775166,0.0496695,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"POU3F3","POU3F3","MA0788.1","-0.573277",0.716936,0.756909,0.761638,0.0656072,79,"False",0.979966142857143,3.55749760676212e-15,1.13271572612664e-06,0.508502582638714,0.511072497263026,-0.0482487579842476,0.00287965358815873,0.060071457223109
"Dmrt1","Dmrt1","MA1603.1","-0.580178",0.719305,0.752882,0.756716,0.0580197,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"DUX4","DUX4","MA0468.1","-0.582957",0.720226,0.795499,0.799608,0.0593811,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"PBX1","PBX1","MA0070.1","-0.583379",0.720441,0.781061,0.784579,0.0601045,79,"False",0.979966142857143,2.24577742443527e-07,0.0081367185542717,NA,NA,NA,0.818262705726566,0.498708315550199
"TCF12","TCF12","MA1648.1","-0.587631",0.721773,0.867897,0.871576,0.0490584,79,"False",0.979966142857143,2.79902146123809e-12,0.0739681105237214,0.116954792736043,0.117888843892195,-0.860530098897144,3.23544717402457e-06,0.00410320279775937
"Lhx3","Lhx3","MA0135.1","-0.589951",0.722566,0.772226,0.777149,0.0682096,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ZNF528","ZNF528","MA1597.1","-0.59186",0.723221,0.70363,0.70641,0.0400385,79,"False",0.979966142857143,0.0512609492978142,0.0265342499187497,0.685063739815002,0.685414161886053,0.579779770845307,0.600071979407585,0.161428117953508
"PAX3","PAX3","MA0780.1","-0.594037",0.723933,0.723936,0.72919,0.0720367,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"POU5F1","POU5F1","MA1115.1","-0.594317",0.724012,0.803768,0.808771,0.0655354,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"GATA2","GATA2","MA0036.3","-0.598338",0.725414,0.814311,0.818733,0.0671743,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"ZBTB12","ZBTB12","MA1649.1","-0.601029",0.726255,0.837208,0.840757,0.0462892,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"DMRTC2","DMRTC2","MA1479.1","-0.605376",0.727724,0.770943,0.774699,0.0518992,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"HOXD9","HOXD9","MA0913.2","-0.60668",0.728188,0.809272,0.814017,0.0706274,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"FIGLA","FIGLA","MA0820.1","-0.607554",0.728455,0.860618,0.863992,0.0473944,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"SOX15","SOX15","MA1152.1","-0.610652",0.729482,0.862686,0.866958,0.0596851,79,"False",0.979966142857143,3.65313443832044e-05,0.275689414210277,0.06760763614781,0.0688751339703266,-0.162716359484526,0.218909348323047,0.314492131793439
"SRY","SRY","MA0084.1","-0.613484",0.730428,0.870229,0.874533,0.0611343,79,"False",0.979966142857143,NA,NA,NA,NA,NA,NA,NA
"TP63","TP63","MA0525.2","-0.620307",0.732702,0.693876,0.696725,0.0420781,79,"False",0.979966142857143,0.0358098212149001,0.256552454453359,0.964614178727053,0.96371094312745,-0.221264959716427,0.429355964668552,0.748835439494015
