"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ"
"Arid3a","Arid3a","MA0151.1","-1.97397",0.977188,0.884858,0.890637,0.0890453,930,"False",1,7.64957817957641e-06,0.000142893235041388,0.591002718422171,0.592274884821176,0.14185432327516,0.0659971358932698,0.255653320632196
"HOXB7","HOXB7","MA1501.1","-1.97521",0.977209,0.832378,0.835693,0.0501625,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZNF274","ZNF274","MA1592.1","-2.00388",0.978713,0.773074,0.775754,0.0396377,930,"False",1,0.053665004549303,0.360378132654671,0.92943744364414,NA,-0.231362380202651,0.720258516062568,0.376637125898794
"MNX1","MNX1","MA0707.1","-2.00345",0.978731,0.853305,0.857582,0.064312,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"GSX1","GSX1","MA0892.1","-2.02672",0.979862,0.861763,0.865483,0.0543314,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Tcf21","Tcf21","MA0832.1","-2.0375",0.98042,0.734585,0.737949,0.0495522,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"YY1","YY1","MA0095.2","-2.05231",0.981147,0.792738,0.796807,0.0601378,930,"False",1,0.0472173512656153,0.109903419665039,NA,NA,NA,0.927367548052344,0.443098219003713
"BCL6","BCL6","MA0463.2","-2.05771",0.981288,0.736003,0.738985,0.0418985,930,"False",1,0.000159376049082881,0.147928095142832,0.252329545320972,0.252609888004045,-0.72223602850482,0.302899985763813,0.100793973842025
"VAX1","VAX1","MA0722.1","-2.06734",0.981784,0.852863,0.857371,0.064654,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TGIF1","TGIF1","MA0796.1","-2.07058",0.982008,0.693231,0.696999,0.055802,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BCL6B","BCL6B","MA0731.1","-2.08672",0.982596,0.664417,0.667536,0.043335,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEIS3","MEIS3","MA0775.1","-2.08772",0.982788,0.883144,0.886699,0.052771,930,"False",1,0.862749242718491,0.467979944728751,NA,NA,NA,0.18158634515816,0.171835566151578
"PITX1","PITX1","MA0682.2","-2.09113",0.982846,0.843786,0.848458,0.0666071,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXC4","HOXC4","MA1504.1","-2.09235",0.982857,0.877672,0.882558,0.0682704,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZFP42","ZFP42","MA1651.1","-2.09873",0.983234,0.729358,0.732999,0.0532126,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"DBP","DBP","MA0639.1","-2.10446",0.983429,0.777147,0.78137,0.0603127,930,"False",1,3.18037001349283e-11,0.00036729014037117,0.63687147623083,0.638146584746629,-0.361481834332295,0.000305841534819052,0.0175553998849322
"SOX12","SOX12","MA1561.1","-2.12678",0.98432,0.761591,0.765074,0.0487767,930,"False",1,0.0753060163871539,0.000785141050018269,0.574064472595197,0.575657571585104,0.701006578574832,0.0721244585632637,0.356841635927266
"LMX1B","LMX1B","MA0703.2","-2.1337",0.984598,0.739589,0.746153,0.0918157,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BSX","BSX","MA0876.1","-2.13989",0.984861,0.881408,0.886044,0.0653769,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"mix-a","mix-a","MA0621.1","-2.15441",0.985355,0.755389,0.762142,0.0918075,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MSC","MSC","MA0665.1","-2.18372",0.986447,0.80489,0.808316,0.0466271,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Nr2e3","Nr2e3","MA0164.1","-2.19507",0.986951,0.825022,0.830206,0.0743447,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SNAI1","SNAI1","MA1558.1","-2.20599",0.987138,0.871486,0.875314,0.0494442,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SOX14","SOX14","MA1562.1","-2.21171",0.987405,0.774898,0.778832,0.0530287,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBX2","TBX2","MA0688.1","-2.21274",0.987434,0.816074,0.819378,0.044387,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXA2","HOXA2","MA0900.2","-2.2173",0.98755,0.827492,0.833052,0.0731301,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HAND2","HAND2","MA1638.1","-2.23552",0.988139,0.8596,0.863946,0.0569444,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PKNOX2","PKNOX2","MA0783.1","-2.2351",0.988211,0.719158,0.723001,0.0528878,930,"False",1,0.00111832260302225,0.00148705470662206,NA,0.536928830942955,NA,0.00135394710123972,0.100762130715065
"HOXA1","HOXA1","MA1495.1","-2.24105",0.988341,0.864533,0.869061,0.0602656,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBX15","TBX15","MA0803.1","-2.25168",0.988653,0.830765,0.834836,0.053531,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXA7","HOXA7","MA1498.1","-2.25255",0.988717,0.870323,0.874915,0.06176,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NRL","NRL","MA0842.2","-2.25885",0.988843,0.775558,0.779201,0.0470291,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU6F1","POU6F1","MA0628.1","-2.26235",0.988927,0.764827,0.770941,0.0777835,930,"False",1,0.00051343850559601,0.120283539429309,NA,NA,NA,0.415986530677348,0.96738364704965
"VDR","VDR","MA0693.2","-2.26072",0.988936,0.873032,0.876937,0.0515768,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RARA","RARA","MA0730.1","-2.27132",0.989131,0.707725,0.710809,0.0375404,930,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805
"CEBPE","CEBPE","MA0837.1","-2.26697",0.989139,0.815912,0.819648,0.0498255,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"GRHL2","GRHL2","MA1105.2","-2.26885",0.989215,0.778402,0.782541,0.0558583,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Stat6","Stat6","MA0520.1","-2.2784",0.989505,0.805087,0.809161,0.055338,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TP73","TP73","MA0861.1","-2.28185",0.989546,0.739525,0.74256,0.0397685,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR1D1","NR1D1","MA1531.1","-2.30625",0.990138,0.770409,0.773504,0.0381252,930,"False",1,0.179027626223778,0.0157079984304657,0.60553831018497,0.606625787833296,0.752509304762879,0.312498198893401,0.241430329848999
"GSC","GSC","MA0648.1","-2.31487",0.990482,0.828493,0.833033,0.0604282,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"LBX1","LBX1","MA0618.1","-2.32198",0.990604,0.840903,0.845877,0.0633285,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"MEOX2","MEOX2","MA0706.1","-2.32156",0.990607,0.836561,0.841309,0.0610522,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXD4","HOXD4","MA1507.1","-2.32387",0.990633,0.869524,0.8751,0.0699863,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"GATA5","GATA5","MA0766.2","-2.35595",0.991422,0.841917,0.846353,0.0550393,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PITX2","PITX2","MA1547.1","-2.3578",0.991484,0.84366,0.849285,0.0707175,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SNAI2","SNAI2","MA0745.2","-2.36074",0.991499,0.810554,0.814747,0.0504855,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ESR2","ESR2","MA0258.2","-2.35808",0.991502,0.796967,0.800151,0.0403864,930,"False",1,0.399830705555453,0.968846147109587,NA,NA,NA,0.8492175983245,0.611855475808359
"USF2","USF2","MA0526.3","-2.38885",0.992248,0.767289,0.771632,0.0565572,930,"False",1,0.121568046032251,0.615736950995144,NA,NA,NA,0.89362144057582,0.572688468922477
"Stat5a","Stat5a","MA1624.1","-2.39526",0.992334,0.799494,0.804115,0.0577237,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"OTX2","OTX2","MA0712.2","-2.41573",0.992752,0.818137,0.823168,0.0618458,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NEUROG2","NEUROG2","MA1642.1","-2.4162",0.992786,0.828131,0.832284,0.0520926,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXC11","HOXC11","MA0651.1","-2.43069",0.993032,0.786243,0.790853,0.0554094,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Gfi1b","Gfi1b","MA0483.1","-2.44665",0.993365,0.832696,0.836853,0.0508229,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SOX18","SOX18","MA1563.1","-2.45193",0.993414,0.916795,0.919466,0.031096,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXB3","HOXB3","MA0903.1","-2.45216",0.993482,0.86522,0.870484,0.0650156,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"JUN","JUN","MA0488.1","-2.45355",0.993543,0.790097,0.794577,0.0569771,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"HOXB6","HOXB6","MA1500.1","-2.45853",0.993582,0.88349,0.887805,0.0523276,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"USF1","USF1","MA0093.3","-2.45688",0.993591,0.767601,0.771984,0.0550355,930,"False",1,0.00967049291214358,0.0241340990657218,0.935531288678723,0.934557483315587,0.0148165035092992,0.263447983594246,0.282863055177108
"ZNF652","ZNF652","MA1657.1","-2.46208",0.993653,0.761602,0.766657,0.0615567,930,"False",1,1.11195574430944e-07,4.85211305777807e-05,NA,NA,NA,0.0857883327843624,0.566319739376503
"TFAP4","TFAP4","MA0691.1","-2.46426",0.993676,0.791162,0.795801,0.0556148,930,"False",1,0.10981640004857,0.0571317980524257,0.686482465642402,0.687053316565506,0.6618162286102,0.726037587958319,0.540251891352219
"HOXD9","HOXD9","MA0913.2","-2.47397",0.993854,0.808316,0.814017,0.068397,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBR1","TBR1","MA0802.1","-2.47497",0.993894,0.797964,0.80205,0.0500341,930,"False",1,0.00377379277417585,0.130996674801593,0.835411581412419,0.83593393982049,-0.265860158776777,0.234924597263428,0.748972668474463
"JUN","JUN::JUNB","MA1132.1","-2.47388",0.993905,0.813659,0.817917,0.0536117,930,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983
"JUNB","JUN::JUNB","MA1132.1","-2.47388",0.993905,0.813659,0.817917,0.0536117,930,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136
"TCF7L1","TCF7L1","MA1421.1","-2.48851",0.994108,0.763112,0.767411,0.0514146,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"E2F7","E2F7","MA0758.1","-2.49134",0.994131,0.687274,0.69133,0.0472587,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0829.2","-2.48892",0.994139,0.764552,0.769071,0.055341,930,"False",1,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577
"EOMES","EOMES","MA0800.1","-2.50076",0.99433,0.781815,0.785714,0.047227,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBX1","TBX1","MA0805.1","-2.51174",0.994495,0.82831,0.833,0.0558843,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXD12","HOXD12","MA0873.1","-2.51619",0.994555,0.77893,0.783365,0.0521731,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"GATA4","GATA4","MA0482.2","-2.53957",0.994925,0.797814,0.802708,0.057773,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXC12","HOXC12","MA0906.1","-2.54449",0.994962,0.770484,0.775166,0.053022,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TEF","TEF","MA0843.1","-2.56496",0.995291,0.765444,0.770451,0.0586592,930,"False",1,0.00858939500637659,0.0707559314213483,NA,NA,NA,0.0604766774732702,0.123757674976534
"FOXP3","FOXP3","MA0850.1","-2.56997",0.995372,0.904031,0.908238,0.0498715,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Crx","Crx","MA0467.1","-2.57387",0.995423,0.8137,0.817748,0.0477881,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"GATA3","GATA3","MA0037.3","-2.59192",0.995618,0.857213,0.862595,0.059743,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Arx","Arx","MA0874.1","-2.60423",0.995803,0.728044,0.733105,0.0579904,930,"False",1,0.000642273777035385,0.00378555570794551,0.759474470967919,0.760514132472429,0.175206892667916,0.270330974334132,0.12910147038274
"NR1H2","NR1H2::RXRA","MA0115.1","-2.61716",0.995973,0.670345,0.674225,0.0448706,930,"False",1,0.062027700849731,0.0571317980524257,NA,NA,NA,0.0431438947974769,0.120517758841279
"RXRA","NR1H2::RXRA","MA0115.1","-2.61716",0.995973,0.670345,0.674225,0.0448706,930,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"ZSCAN4","ZSCAN4","MA1155.1","-2.6205",0.995996,0.726982,0.730937,0.0446465,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SRF","SRF","MA0083.3","-2.61599",0.995999,0.679521,0.683802,0.0519322,930,"False",1,0.566939874462354,0.486810910227213,NA,NA,NA,0.648619787089759,0.798764404810656
"ZKSCAN1","ZKSCAN1","MA1585.1","-2.6297",0.996085,0.786328,0.790744,0.048341,930,"False",1,4.36795117957035e-06,0.0207539635041016,NA,NA,NA,0.152914923912095,0.128603740934393
"NFAT5","NFAT5","MA0606.1","-2.63422",0.996178,0.866569,0.871135,0.0526654,930,"False",1,1.25945062697763e-06,0.597953165423436,NA,NA,NA,0.228969843857165,0.951131703142274
"BARX1","BARX1","MA0875.1","-2.64782",0.996336,0.87326,0.879305,0.0698198,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HNF4G","HNF4G","MA0484.2","-2.65095",0.996372,0.780237,0.784884,0.0536993,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"CDX2","CDX2","MA0465.2","-2.65837",0.996427,0.779396,0.7856,0.0689374,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXC13","HOXC13","MA0907.1","-2.66202",0.996457,0.772384,0.777553,0.0565417,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NKX6-2","NKX6-2","MA0675.1","-2.67306",0.996592,0.863448,0.869819,0.071411,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"RUNX1","RUNX1","MA0002.2","-2.68269",0.996691,0.848468,0.852338,0.0432133,930,"True",1,0.000231211794443627,0.00266844905234418,0.407835390416994,0.409193582499894,0.311454994991717,0.968727668091942,0.694600735560215
"Nr2f6","Nr2f6","MA0728.1","-2.69013",0.996731,0.70877,0.713006,0.0446325,930,"False",1,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863
"GATA1","GATA1","MA0035.4","-2.68926",0.996756,0.802294,0.807908,0.0624308,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PBX1","PBX1","MA0070.1","-2.688",0.996762,0.779799,0.784579,0.0546531,930,"False",1,2.24577742443527e-07,0.0081367185542717,NA,NA,NA,0.818262705726566,0.498708315550199
"HNF4A","HNF4A","MA0114.4","-2.69195",0.9968,0.775077,0.77989,0.0548838,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR1I3","NR1I3","MA1534.1","-2.6966",0.996833,0.836343,0.841076,0.052882,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PDX1","PDX1","MA0132.2","-2.70461",0.996903,0.854175,0.861063,0.0758482,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Prdm15","Prdm15","MA1616.1","-2.71137",0.996941,0.770581,0.774667,0.0430369,930,"False",1,0.194788039084174,0.105887588883437,NA,0.598047256105392,NA,0.955307700512276,0.580305666854586
"ZNF143","ZNF143","MA0088.2","-2.7187",0.997039,0.742628,0.746474,0.0424584,930,"False",1,0.0511374169130731,0.377210929835357,NA,NA,NA,0.213228761129389,0.344795836359772
"NR6A1","NR6A1","MA1541.1","-2.73436",0.997173,0.744355,0.748165,0.0414107,930,"False",1,0.000462866633419379,0.00435356099522101,NA,NA,NA,0.0243215206258684,0.535298326365384
"FOXN3","FOXN3","MA1489.1","-2.73756",0.997203,0.75793,0.765425,0.0815346,930,"False",1,1.75241261957718e-07,0.0022278655192983,NA,NA,NA,0.884930336055679,0.93138891398571
"HOXD10","HOXD10","MA1506.1","-2.74111",0.997226,0.769499,0.774477,0.0534208,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"GRHL1","GRHL1","MA0647.1","-2.74758",0.9973,0.743947,0.748851,0.0542765,930,"False",1,0.00358559994384927,0.184795431074144,0.325873921058512,0.326825806354752,-0.222962705492923,0.825565651533606,0.413180655995641
"GATA2","GATA2","MA0036.3","-2.75524",0.997343,0.812736,0.818733,0.0636824,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"LIN54","LIN54","MA0619.1","-2.76687",0.997449,0.841182,0.848971,0.0841359,930,"False",1,0.0714167317260495,0.84936214556463,NA,NA,NA,0.0505378181490148,0.078580392591471
"BACH2","BACH2","MA1470.1","-2.774",0.997492,0.690788,0.694831,0.0424597,930,"True",1,2.20573047800755e-16,1.94959230321216e-14,0.190626233484463,0.191649595615544,0.250470750779326,0.0477829220777121,0.653738983977228
"JUND","JUND","MA0492.1","-2.77031",0.997498,0.789886,0.794849,0.055669,930,"False",1,0.105116966589457,0.0261799615490139,0.667368639048203,0.668247069610718,0.724600956797381,0.939359027733481,0.961870328545092
"Rhox11","Rhox11","MA0629.1","-2.77539",0.997544,0.789376,0.793401,0.0455507,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PROP1","PROP1","MA0715.1","-2.78361",0.997568,0.7339,0.741717,0.082057,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Rbpjl","Rbpjl","MA1621.1","-2.78971",0.997611,0.82649,0.831368,0.0506995,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXA10","HOXA10","MA0899.1","-2.79012",0.997625,0.816901,0.823298,0.0680323,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Hoxa11","Hoxa11","MA0911.1","-2.79193",0.997628,0.792255,0.797164,0.0510377,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ISL2","ISL2","MA0914.1","-2.79788",0.997701,0.860878,0.865869,0.0548816,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXD8","HOXD8","MA0910.2","-2.80843",0.997768,0.856358,0.862371,0.0647075,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BARHL2","BARHL2","MA0635.1","-2.81711",0.997828,0.858084,0.863159,0.0543498,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Nkx3-1","Nkx3-1","MA0124.2","-2.81762",0.997833,0.827384,0.832362,0.0534979,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXB8","HOXB8","MA1502.1","-2.82151",0.997861,0.860756,0.866955,0.0666358,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Arid3b","Arid3b","MA0601.1","-2.83821",0.997961,0.784928,0.79376,0.0921408,930,"False",1,0.185728052796151,0.216356736374299,NA,NA,NA,0.520020241660985,0.93580697440494
"GATA6","GATA6","MA1104.2","-2.87653",0.998201,0.772774,0.778888,0.063421,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"CDX4","CDX4","MA1473.1","-2.87945",0.998206,0.786683,0.792821,0.0616838,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR5A1","NR5A1","MA1540.1","-2.88664",0.998254,0.841027,0.845569,0.0463587,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PHOX2B","PHOX2B","MA0681.2","-2.88759",0.998264,0.694622,0.70334,0.0899109,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SREBF2","SREBF2","MA0596.1","-2.89823",0.998317,0.82986,0.834496,0.0469209,930,"False",1,0.0400072292907096,0.857774172906381,NA,NA,NA,0.669729197103397,0.484769765369795
"MYF6","MYF6","MA0667.1","-2.89691",0.998324,0.785321,0.790362,0.052978,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ONECUT2","ONECUT2","MA0756.1","-2.90483",0.998353,0.721271,0.72799,0.0678671,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Nr1h3","Nr1h3::Rxra","MA0494.1","-2.90987",0.99838,0.790456,0.793816,0.0339377,930,"False",1,0.262814860247566,0.0465352974105701,0.652324527234159,0.653707507290102,0.732551910022944,0.881250410367735,0.593880055165205
"Rxra","Nr1h3::Rxra","MA0494.1","-2.90987",0.99838,0.790456,0.793816,0.0339377,930,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291
"TCF21","TCF21","MA1568.1","-2.91805",0.99842,0.806712,0.810428,0.0370651,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU6F2","POU6F2","MA0793.1","-2.92757",0.998466,0.79306,0.799538,0.0640024,930,"False",1,0.161922730655931,0.187104134249697,NA,NA,NA,0.132532991018451,0.492387313629739
"TEAD2","TEAD2","MA1121.1","-2.92974",0.998479,0.796935,0.802032,0.0505268,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"TBX21","TBX21","MA0690.1","-2.92805",0.998479,0.794717,0.799524,0.0489342,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXA6","HOXA6","MA1497.1","-2.93633",0.998524,0.84234,0.84754,0.0533637,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PAX3","PAX3","MA0780.1","-2.97483",0.998692,0.721439,0.72919,0.0764138,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Stat2","Stat2","MA1623.1","-2.98377",0.998731,0.782623,0.789435,0.0670475,930,"False",1,0.0298326072248975,0.217311530074839,NA,NA,NA,0.312046804121123,0.249339087234257
"NR1H4","NR1H4","MA1110.1","-2.98671",0.998745,0.790402,0.795691,0.0523182,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZNF384","ZNF384","MA1125.1","-2.9948",0.998787,0.790255,0.801516,0.114025,930,"False",1,0.905698507521255,0.0194095773895968,0.315679811181748,0.316586210042744,2.3252391056696,0.158501812250657,0.134468466332743
"NEUROD2","NEUROD2","MA0668.1","-2.99899",0.998791,0.846141,0.849938,0.0368069,930,"True",1,5.1408581156003e-07,0.00138244906396641,0.884012240801764,0.883973512493688,0.207031478218977,0.00573841003928427,0.289852380605596
"HOXC8","HOXC8","MA1505.1","-3.00101",0.998815,0.866138,0.871986,0.0597171,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXB4","HOXB4","MA1499.1","-3.00773",0.998827,0.847796,0.85515,0.0713494,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXA4","HOXA4","MA1496.1","-3.01426",0.998858,0.890115,0.895059,0.0487716,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR3C1","NR3C1","MA0113.3","-3.01219",0.998861,0.720044,0.724725,0.0479748,930,"False",1,0.0782853965622571,0.178507900003748,NA,NA,NA,0.267978775338528,0.714593055780828
"Ptf1a","Ptf1a","MA1620.1","-3.02602",0.998901,0.827719,0.833191,0.053461,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"BACH2","BACH2","MA1101.2","-3.03311",0.99893,0.704469,0.709513,0.0497227,930,"True",1,2.20573047800755e-16,1.94959230321216e-14,0.190626233484463,0.191649595615544,0.250470750779326,0.0477829220777121,0.653738983977228
"TEAD3","TEAD3","MA0808.1","-3.06586",0.999036,0.864699,0.870246,0.0524971,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"CEBPD","CEBPD","MA0836.2","-3.06669",0.999047,0.770832,0.776794,0.0584672,930,"False",1,0.10110278929104,0.316887461151997,NA,NA,NA,0.494139213549341,0.493316185961682
"HOXB9","HOXB9","MA1503.1","-3.06878",0.999051,0.782827,0.78887,0.0585656,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"ZNF24","ZNF24","MA1124.1","-3.07609",0.999078,0.702999,0.709547,0.0643488,930,"False",1,0.00423512319955526,0.0689542306449467,NA,NA,NA,0.69179320610801,0.803945101757396
"PAX7","PAX7","MA0680.1","-3.09185",0.999121,0.710924,0.718947,0.0764938,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"SIX1","SIX1","MA1118.1","-3.0935",0.999133,0.783172,0.788541,0.0527037,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Rarg","Rarg","MA0860.1","-3.10339",0.999158,0.690818,0.695376,0.043763,930,"False",1,NA,NA,NA,NA,NA,NA,0.938193807567964
"Sox6","Sox6","MA0515.1","-3.1043",0.999159,0.85783,0.863219,0.0513138,930,"False",1,3.01453039851071e-07,0.000729418686445674,0.819267340493809,0.819190966707374,0.0745561058826006,0.00188937337896605,0.0604793868396155
"NFE2","NFE2","MA0841.1","-3.10561",0.999163,0.750097,0.756022,0.0565019,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"Dlx1","Dlx1","MA0879.1","-3.1134",0.999187,0.849121,0.856185,0.0678148,930,"False",1,5.88264416932905e-06,0.000470586868255861,0.918501353592925,0.91810272754036,-0.183994580595445,0.221933657103779,0.195413088025792
"Sox17","Sox17","MA0078.1","-3.12925",0.99923,0.869169,0.875054,0.0558831,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NR3C2","NR3C2","MA0727.1","-3.13021",0.999242,0.716322,0.7212,0.0484419,930,"False",1,1.73250728891668e-12,5.91377939593881e-05,0.65379767309582,0.655212218424967,-0.298627607197902,0.000148618615369729,0.0235890577192284
"Isl1","Isl1","MA1608.1","-3.13532",0.999251,0.811037,0.81737,0.0615771,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"LEF1","LEF1","MA0768.1","-3.14932",0.999279,0.739308,0.744781,0.0508375,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"PPARG","PPARG","MA0066.1","-3.17004",0.999334,0.737391,0.740964,0.0338291,930,"False",1,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678
"BHLHE22","BHLHE22","MA0818.1","-3.18331",0.999357,0.787688,0.793098,0.0489836,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"POU5F1B","POU5F1B","MA0792.1","-3.18304",0.999364,0.805304,0.812863,0.0712718,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"FIGLA","FIGLA","MA0820.1","-3.1974",0.999391,0.858761,0.863992,0.0478523,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXC9","HOXC9","MA0485.2","-3.21494",0.999431,0.772606,0.779078,0.0601486,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"NKX2-5","NKX2-5","MA0063.2","-3.22087",0.999442,0.827761,0.833775,0.0552613,930,"False",1,NA,NA,NA,NA,NA,NA,NA
"HOXC10","HOXC10","MA0905.1","-3.22577",0.99945,0.820751,0.827346,0.0599946,930,"False",1,NA,NA,NA,NA,NA,NA,NA
