"TF_NAME","Pscan_TERM","MATRIX_ID","Z_SCORE","P_VALUE","SAMPLE_AVERAGE","BACKGROUND_AVERAGE","SAMPLE_DEVSTD","SAMPLE_SIZE","In_original_list","FDR","cycling_in_CTL_BHQ","cycling_in_AD_BHQ","DR_AR1_BHQ","DR_AR1_mthd2_BHQ","DR_logAmpRatio","diff_mesor","edgeR_DE_BHQ","diff_mesor_BHQ"
"EMX2","EMX2","MA0886.1","-1.1419",0.874314,0.819272,0.82385,0.0731814,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NOTO","NOTO","MA0710.1","-1.15084",0.876117,0.845072,0.8494,0.0672222,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"MYOD1","MYOD1","MA0499.2","-1.15613",0.876953,0.822085,0.825451,0.0452814,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Hmx2","Hmx2","MA0897.1","-1.1791",0.881738,0.732221,0.735962,0.0541318,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"FOSL2","FOSL2::JUNB","MA1139.1","-1.18012",0.882191,0.744252,0.74857,0.0704871,295,"False",1,0.261376706033256,0.248725718329522,NA,NA,NA,0.970493389204502,0.701508261376025,0.970493389204502
"JUNB","FOSL2::JUNB","MA1139.1","-1.18012",0.882191,0.744252,0.74857,0.0704871,295,"False",1,0.675190526055226,0.351601298971008,NA,NA,NA,0.938704374647668,0.961898088388136,0.938704374647668
"Hoxa11","Hoxa11","MA0911.1","-1.1911",0.883994,0.793475,0.797164,0.0494655,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TEF","TEF","MA0843.1","-1.20287",0.886346,0.766317,0.770451,0.0569919,295,"False",1,0.00858939500637659,0.0707559314213483,NA,NA,NA,0.0604766774732702,0.123757674976534,0.0604766774732702
"TBX20","TBX20","MA0689.1","-1.20817",0.887472,0.79693,0.800256,0.0483723,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"BCL6B","BCL6B","MA0731.1","-1.21501",0.888741,0.664335,0.667536,0.0453607,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Pparg","Pparg::Rxra","MA0065.2","-1.2234",0.890288,0.80889,0.811557,0.0366797,295,"False",1,1.62112938045234e-05,0.0949383941699264,0.782312287524077,0.78284877905673,-0.366402862715901,0.00614568995147202,0.102248737488678,0.00614568995147202
"Rxra","Pparg::Rxra","MA0065.2","-1.2234",0.890288,0.80889,0.811557,0.0366797,295,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"RARA","RARA","MA0730.1","-1.22499",0.890609,0.707874,0.710809,0.040814,295,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,0.707907607608786
"SPIC","SPIC","MA0687.1","-1.23722",0.892995,0.800531,0.803793,0.0474595,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF143","ZNF143","MA0088.2","-1.24023",0.893512,0.743384,0.746474,0.0439684,295,"False",1,0.0511374169130731,0.377210929835357,NA,NA,NA,0.213228761129389,0.344795836359772,0.213228761129389
"TBX15","TBX15","MA0803.1","-1.24339",0.894169,0.830873,0.834836,0.0583998,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TP63","TP63","MA0525.2","-1.25344",0.895988,0.693736,0.696725,0.0433681,295,"False",1,0.0358098212149001,0.256552454453359,0.964614178727053,0.96371094312745,-0.221264959716427,0.429355964668552,0.748835439494015,0.429355964668552
"Nfe2l2","Nfe2l2","MA0150.2","-1.26215",0.897466,0.743357,0.746756,0.0466417,295,"False",1,0.00118881384996741,0.000367576825174863,NA,0.583084689948513,NA,0.617939010179287,0.857426658241868,0.617939010179287
"LIN54","LIN54","MA0619.1","-1.28582",0.90156,0.842599,0.848971,0.0813936,295,"False",1,0.0714167317260495,0.84936214556463,NA,NA,NA,0.0505378181490148,0.078580392591471,0.0505378181490148
"Arid3b","Arid3b","MA0601.1","-1.29558",0.903255,0.786661,0.79376,0.0903979,295,"False",1,0.185728052796151,0.216356736374299,NA,NA,NA,0.520020241660985,0.93580697440494,0.520020241660985
"OTX2","OTX2","MA0712.2","-1.29775",0.903704,0.818407,0.823168,0.0632852,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0595.1","-1.31003",0.905662,0.848924,0.852476,0.0432156,295,"False",1,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577,0.677073128593759
"ISL2","ISL2","MA0914.1","-1.31183",0.906088,0.861751,0.865869,0.0539295,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXB5","HOXB5","MA0904.2","-1.31364",0.906369,0.848618,0.853491,0.0628842,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXD12","HOXD12","MA0873.1","-1.33236",0.909395,0.77923,0.783365,0.050121,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RORA","RORA","MA0072.1","-1.33673",0.91009,0.760659,0.76483,0.0498247,295,"False",1,3.26516298837951e-07,2.17837902603835e-06,0.7972398650024,0.79776238489057,0.240602370220165,0.00177467292228265,0.137463228894801,0.00177467292228265
"PDX1","PDX1","MA0132.2","-1.33719",0.910244,0.855066,0.861063,0.0752802,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"EMX1","EMX1","MA0612.2","-1.35172",0.912689,0.828685,0.834392,0.0752835,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SNAI2","SNAI2","MA0745.2","-1.35549",0.913137,0.810504,0.814747,0.0510026,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NR2C2","NR2C2","MA1536.1","-1.35657",0.913417,0.944183,0.947009,0.036274,295,"False",1,0.402056473031875,0.277010757371613,NA,NA,NA,0.114398968750216,0.431767702098037,0.114398968750216
"PROP1","PROP1","MA0715.1","-1.36298",0.914253,0.734977,0.741717,0.0769796,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ESRRA","ESRRA","MA0592.3","-1.36329",0.914493,0.771908,0.776198,0.0552744,295,"False",1,3.97009204015718e-06,0.000686998334671645,0.814314479916059,0.813849267481223,-0.204395105781407,0.02047786984313,0.14713666348662,0.02047786984313
"FOS","FOS::JUN","MA1126.1","-1.37029",0.915669,0.74458,0.74861,0.0540464,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"JUN","FOS::JUN","MA1126.1","-1.37029",0.915669,0.74458,0.74861,0.0540464,295,"False",1,8.243298215986e-07,0.034828872650036,0.694164762928851,0.694682526526075,-0.303755421619273,0.0244249520408038,0.287869680210983,0.0244249520408038
"Ptf1a","Ptf1a","MA1620.1","-1.37952",0.916964,0.828796,0.833191,0.0544113,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"MEIS2","MEIS2","MA0774.1","-1.38052",0.917155,0.856693,0.861224,0.0573174,295,"False",1,5.84644275313243e-10,0.00166128106265699,0.63460076619375,0.63602699012226,-0.394833917641854,0.162465599109363,0.336039157759581,0.162465599109363
"Nr5a2","Nr5a2","MA0505.1","-1.38038",0.917166,0.775053,0.778761,0.0477999,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXB6","HOXB6","MA1500.1","-1.39212",0.918798,0.883504,0.887805,0.0500355,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NR1H2","NR1H2::RXRA","MA0115.1","-1.39279",0.919163,0.670586,0.674225,0.0492793,295,"False",1,0.062027700849731,0.0571317980524257,NA,NA,NA,0.0431438947974769,0.120517758841279,0.0431438947974769
"RXRA","NR1H2::RXRA","MA0115.1","-1.39279",0.919163,0.670586,0.674225,0.0492793,295,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"TBX5","TBX5","MA0807.1","-1.41538",0.922454,0.868128,0.87192,0.0490526,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HSF1","HSF1","MA0486.2","-1.41661",0.922555,0.734044,0.738534,0.0555657,295,"False",1,0.131843014906078,0.570613543392269,NA,NA,NA,0.146515923660781,0.0983137650224586,0.146515923660781
"BACH1","BACH1","MA1633.1","-1.42973",0.924376,0.762456,0.766999,0.0532922,295,"False",1,4.40432186755558e-22,3.16894407084567e-09,0.473774976683574,0.47566537304659,-0.297831441211631,0.128194605276988,0.433301648824744,0.128194605276988
"Ptf1a","Ptf1a","MA1618.1","-1.4298",0.924439,0.813058,0.817587,0.0549051,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Pax2","Pax2","MA0067.1","-1.43284",0.92484,0.923259,0.926513,0.0385747,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TBX2","TBX2","MA0688.1","-1.43733",0.925495,0.815597,0.819378,0.0452149,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXD11","HOXD11","MA0908.1","-1.43909",0.92565,0.806215,0.811412,0.0583437,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"DBP","DBP","MA0639.1","-1.45018",0.927281,0.776246,0.78137,0.0601606,295,"False",1,3.18037001349283e-11,0.00036729014037117,0.63687147623083,0.638146584746629,-0.361481834332295,0.000305841534819052,0.0175553998849322,0.000305841534819052
"NKX6-1","NKX6-1","MA0674.1","-1.45219",0.927556,0.857588,0.863258,0.0663332,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD2","SMAD2::SMAD3::SMAD4","MA0513.1","-1.46121",0.928841,0.802454,0.806328,0.0463345,295,"False",1,9.95260767321379e-05,0.0746209655110175,NA,NA,NA,0.021921619243099,0.1337083695003,0.021921619243099
"SMAD3","SMAD2::SMAD3::SMAD4","MA0513.1","-1.46121",0.928841,0.802454,0.806328,0.0463345,295,"False",1,0.0181139073446255,0.475780171454051,NA,NA,NA,0.971273583680408,0.661591783338844,0.971273583680408
"SMAD4","SMAD2::SMAD3::SMAD4","MA0513.1","-1.46121",0.928841,0.802454,0.806328,0.0463345,295,"False",1,2.6143173958053e-06,0.000415163766704799,NA,NA,NA,0.987751854577839,0.881859982037229,0.987751854577839
"ZNF354C","ZNF354C","MA0130.1","-1.46439",0.929304,0.959136,0.962358,0.0391198,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Rarg","Rarg","MA0860.1","-1.46782",0.929765,0.691578,0.695376,0.0459164,295,"False",1,NA,NA,NA,NA,NA,NA,0.938193807567964,NA
"NR4A1","NR4A1","MA1112.2","-1.47631",0.930881,0.814357,0.819326,0.0588403,295,"False",1,NA,NA,NA,NA,NA,NA,0.274718506322876,NA
"NR3C2","NR3C2","MA0727.1","-1.48338",0.931843,0.717132,0.7212,0.0486275,295,"False",1,1.73250728891668e-12,5.91377939593881e-05,0.65379767309582,0.655212218424967,-0.298627607197902,0.000148618615369729,0.0235890577192284,0.000148618615369729
"HOXC9","HOXC9","MA0485.2","-1.48545",0.932032,0.773813,0.779078,0.0595636,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SOX2","SOX2","MA0143.4","-1.48809",0.932468,0.817906,0.823216,0.0634962,295,"False",1,2.34190160445113e-07,0.0707051980771265,0.345934934102191,0.346003102161616,-0.609558365892617,0.00280263092532215,0.0123757939728393,0.00280263092532215
"NFIA","NFIA","MA0670.1","-1.50769",0.934888,0.838013,0.843625,0.0614353,295,"True",1,0.000456369428374099,1.52961373237171e-06,0.24533647959175,0.24686554414787,0.742031208008421,0.0111874870457771,0.0948843173273869,0.0111874870457771
"SPIB","SPIB","MA0081.2","-1.50761",0.935005,0.773758,0.777921,0.0495718,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"OSR2","OSR2","MA1646.1","-1.51785",0.936023,0.834065,0.838609,0.0437993,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"MEOX1","MEOX1","MA0661.1","-1.51854",0.936287,0.829863,0.835225,0.0594941,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF382","ZNF382","MA1594.1","-1.53452",0.938365,0.677451,0.680435,0.0349658,295,"False",1,0.000273833183853151,0.743489746813911,NA,NA,NA,0.344212273338612,0.149386262691494,0.344212273338612
"ZBTB18","ZBTB18","MA0698.1","-1.53532",0.938469,0.788996,0.793457,0.0524047,295,"False",1,0.00963870625958356,0.0537229893066955,NA,NA,NA,0.961715171381858,0.93963273471737,0.961715171381858
"HOXB3","HOXB3","MA0903.1","-1.53959",0.938923,0.864664,0.870484,0.0654604,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"PAX6","PAX6","MA0069.1","-1.56325",0.941562,0.764417,0.767996,0.0344957,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXC10","HOXC10","MA0905.1","-1.56334",0.941711,0.821715,0.827346,0.0606612,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXD3","HOXD3","MA0912.2","-1.57114",0.94261,0.812169,0.818275,0.0650863,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SOX4","SOX4","MA0867.2","-1.57718",0.943348,0.858387,0.863611,0.0572355,295,"False",1,3.07566744852948e-06,0.0105449133521749,0.96738090388599,0.966183194578511,0.0753881139305863,0.456496292396079,0.651800003711591,0.456496292396079
"HOXB9","HOXB9","MA1503.1","-1.57827",0.94346,0.783396,0.78887,0.059376,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA6","HOXA6","MA1497.1","-1.59622",0.945502,0.842562,0.84754,0.0542631,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Lhx3","Lhx3","MA0135.1","-1.59904",0.945742,0.770225,0.777149,0.0714923,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"DUXA","DUXA","MA0884.1","-1.60058",0.945885,0.779407,0.785032,0.0567592,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SNAI3","SNAI3","MA1559.1","-1.60739",0.946688,0.83106,0.835868,0.0505177,295,"False",1,1.79752133803104e-08,9.31492481294138e-05,0.932658836731409,0.931962952850145,-0.057345493058329,0.236837455019074,0.74364696982113,0.236837455019074
"GSX2","GSX2","MA0893.2","-1.62014",0.948046,0.886778,0.892,0.0537107,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TCF7L1","TCF7L1","MA1421.1","-1.62069",0.948169,0.762479,0.767411,0.0532049,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Stat5a","Stat5a","MA1624.1","-1.62404",0.948502,0.798597,0.804115,0.0584017,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TGIF2LX","TGIF2LX","MA1571.1","-1.62535",0.948592,0.744792,0.749191,0.0448352,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RARG","RARG","MA1553.1","-1.6284",0.949045,0.737422,0.741353,0.0439388,295,"False",1,NA,NA,NA,NA,NA,NA,0.938193807567964,NA
"MAFK","MAFK","MA0496.3","-1.6323",0.949391,0.740872,0.745989,0.0546621,295,"False",1,1.98798132360433e-05,0.121120058769009,0.560525784570717,0.561534407478836,-0.308866349742546,0.703630311199723,0.685542612857607,0.703630311199723
"NR2F1","NR2F1","MA0017.2","-1.63532",0.949752,0.804652,0.809668,0.0552235,295,"False",1,5.0177386185504e-05,6.18123333230923e-05,0.479015588816396,0.481125180661059,0.315331805315562,0.806733688274543,0.883657240569642,0.806733688274543
"MEIS3","MEIS3","MA0775.1","-1.6358",0.949777,0.881797,0.886699,0.0530145,295,"False",1,0.862749242718491,0.467979944728751,NA,NA,NA,0.18158634515816,0.171835566151578,0.18158634515816
"HNF4G","HNF4G","MA0484.2","-1.63735",0.949891,0.779832,0.784884,0.0527945,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TBX4","TBX4","MA0806.1","-1.64189",0.950448,0.857741,0.862423,0.0519173,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA2","HOXA2","MA0900.2","-1.64771",0.950931,0.825772,0.833052,0.0741383,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TGIF2LY","TGIF2LY","MA1572.1","-1.6483",0.95098,0.751871,0.756281,0.0444887,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXC13","HOXC13","MA0907.1","-1.66097",0.95227,0.77187,0.777553,0.0574588,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Nkx3-2","Nkx3-2","MA0122.3","-1.66835",0.95298,0.769767,0.775699,0.058661,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"GFI1","GFI1","MA0038.2","-1.69193",0.955292,0.791387,0.796408,0.0503742,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HNF4A","HNF4A","MA0114.4","-1.69855",0.955928,0.774545,0.77989,0.0539776,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Esrrg","Esrrg","MA0643.1","-1.70333",0.956427,0.812693,0.81775,0.053086,295,"False",1,0.0510574237662671,0.388842129701944,NA,NA,NA,0.187668314527655,0.551184749036764,0.187668314527655
"ZNF136","ZNF136","MA1588.1","-1.71269",0.957252,0.723163,0.727715,0.0462055,295,"False",1,0.120896200486787,0.484852948681258,NA,NA,NA,0.379091362377811,0.205489660724178,0.379091362377811
"IRF9","IRF9","MA0653.1","-1.71773",0.957693,0.684458,0.68948,0.0500982,295,"False",1,0.0536109304618979,0.229646252852583,0.676672836998804,0.676974162351561,-0.138500313780989,0.238554128085192,0.0665418591362636,0.238554128085192
"NKX2-3","NKX2-3","MA0672.1","-1.72458",0.958302,0.858018,0.862678,0.0460231,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HSF2","HSF2","MA0770.1","-1.73029",0.958853,0.746475,0.751853,0.054793,295,"False",1,0.701714386386342,0.239025268132658,NA,NA,NA,0.739492091559673,0.53382744448993,0.739492091559673
"HOXC4","HOXC4","MA1504.1","-1.7318",0.958915,0.875433,0.882558,0.0683448,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA5","HOXA5","MA0158.2","-1.73461",0.959206,0.857592,0.863656,0.0602479,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXB2","HOXB2","MA0902.2","-1.74121",0.959828,0.867081,0.873685,0.0677705,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NR3C1","NR3C1","MA0113.3","-1.74577",0.960193,0.71995,0.724725,0.0477548,295,"False",1,0.0782853965622571,0.178507900003748,NA,NA,NA,0.267978775338528,0.714593055780828,0.267978775338528
"HOXD10","HOXD10","MA1506.1","-1.74823",0.96032,0.768886,0.774477,0.0518773,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"DMRTA2","DMRTA2","MA1478.1","-1.74779",0.96038,0.799559,0.804898,0.0538784,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RXRB","RXRB","MA0855.1","-1.74937",0.960584,0.715023,0.719728,0.0499983,295,"False",1,0.0917194716343676,0.100541672203834,NA,NA,NA,0.0692280171240881,0.116332915417401,0.0692280171240881
"OVOL1","OVOL1","MA1544.1","-1.75344",0.960944,0.742162,0.747231,0.0542337,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Nr2f6","Nr2f6","MA0677.1","-1.75954",0.961417,0.739845,0.744364,0.0467096,295,"False",1,7.83800112096831e-09,0.00260951776783122,0.38991214616334,0.391118562557093,-0.140495677843034,0.104761165026884,0.275348645125863,0.104761165026884
"PAX3","PAX3","MA0780.1","-1.76224",0.961545,0.721101,0.72919,0.0769543,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA10","HOXA10","MA0899.1","-1.77472",0.962536,0.816134,0.823298,0.0649618,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SNAI1","SNAI1","MA1558.1","-1.77795",0.96287,0.869874,0.875314,0.052543,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXD13","HOXD13","MA0909.2","-1.78353",0.963309,0.804187,0.809276,0.0484326,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"VAX2","VAX2","MA0723.1","-1.79475",0.964233,0.84962,0.856277,0.0645648,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"VAX1","VAX1","MA0722.1","-1.79493",0.964241,0.850475,0.857371,0.0665632,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Ddit3","Ddit3::Cebpa","MA0019.1","-1.79699",0.964434,0.821533,0.826143,0.0456128,295,"False",1,2.86322027066486e-22,1.79002212449145e-07,0.107733367819225,0.108905622270747,-0.467211255560837,2.94120943495441e-10,9.65753546156406e-06,2.94120943495441e-10
"Cebpa","Ddit3::Cebpa","MA0019.1","-1.79699",0.964434,0.821533,0.826143,0.0456128,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Rxra","Rxra","MA0512.2","-1.79655",0.964459,0.718109,0.722924,0.0499722,295,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"MNX1","MNX1","MA0707.1","-1.79829",0.964587,0.850818,0.857582,0.0696336,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"TCF7","TCF7","MA0769.2","-1.80469",0.964951,0.81882,0.825329,0.059454,295,"False",1,5.35134682422752e-09,1.2583761141385e-05,0.904268225391793,0.903809911118227,-0.038705207135887,0.5289824558283,0.830625189134052,0.5289824558283
"ONECUT2","ONECUT2","MA0756.1","-1.81029",0.965424,0.720612,0.72799,0.0697799,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA1","HOXA1","MA1495.1","-1.81178",0.96554,0.862613,0.869061,0.0610494,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"THRB","THRB","MA1576.1","-1.82887",0.966786,0.734149,0.738049,0.0350789,295,"False",1,0.0212607867330875,0.54816952053287,NA,NA,NA,0.484306763894514,0.886270496976538,0.484306763894514
"Hand1","Hand1::Tcf3","MA0092.1","-1.8301",0.966876,0.876554,0.880692,0.0371489,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Tcf3","Hand1::Tcf3","MA0092.1","-1.8301",0.966876,0.876554,0.880692,0.0371489,295,"False",1,0.503882104741733,0.547187389709418,NA,NA,NA,0.728503548244294,0.423032320687182,0.728503548244294
"HOXD4","HOXD4","MA1507.1","-1.84534",0.967999,0.867299,0.8751,0.0700971,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"DMRTC2","DMRTC2","MA1479.1","-1.84559",0.968084,0.768755,0.774699,0.0569202,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXC8","HOXC8","MA1505.1","-1.85511",0.968762,0.865622,0.871986,0.0606001,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"PAX7","PAX7","MA0680.1","-1.85585",0.968764,0.710464,0.718947,0.0769663,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"ZNF384","ZNF384","MA1125.1","-1.86951",0.96973,0.78914,0.801516,0.11306,295,"False",1,0.905698507521255,0.0194095773895968,0.315679811181748,0.316586210042744,2.3252391056696,0.158501812250657,0.134468466332743,0.158501812250657
"NEUROD2","NEUROD2","MA0668.1","-1.89054",0.971093,0.845722,0.849938,0.0358446,295,"False",1,5.1408581156003e-07,0.00138244906396641,0.884012240801764,0.883973512493688,0.207031478218977,0.00573841003928427,0.289852380605596,0.00573841003928427
"IKZF1","IKZF1","MA1508.1","-1.89111",0.97121,0.825373,0.831165,0.0535407,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HLF","HLF","MA0043.3","-1.89605",0.971428,0.76422,0.771213,0.0573003,295,"False",1,0.000139885947618695,0.010686035995487,NA,NA,NA,0.204978428425553,0.164381848643425,0.204978428425553
"MEOX2","MEOX2","MA0706.1","-1.95181",0.974952,0.83428,0.841309,0.0602115,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RFX2","RFX2","MA0600.2","-1.95375",0.975052,0.710877,0.716721,0.0491725,295,"False",1,0.00049002459541553,0.752880985245692,0.233837622423147,0.235339862494739,-0.646162466276103,0.97173182186614,0.207864456869896,0.97173182186614
"Sox5","Sox5","MA0087.1","-1.95427",0.975149,0.85532,0.863871,0.0775015,295,"False",1,2.16789439224696e-07,0.00129963268601798,0.927182851849774,0.926296090021599,0.0228619629649471,0.00542403824930065,0.156033967697416,0.00542403824930065
"DUX4","DUX4","MA0468.1","-1.95809",0.975308,0.792447,0.799608,0.0603701,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SOX8","SOX8","MA0868.2","-1.96232",0.975589,0.821581,0.828354,0.05941,295,"False",1,NA,NA,NA,NA,NA,NA,0.384058172102358,NA
"Nr2e1","Nr2e1","MA0676.1","-1.97437",0.97619,0.827895,0.834504,0.0518776,295,"False",1,0.00595130434023984,0.00674708313959292,0.736860557125073,0.738670308999973,0.475968421595242,0.204590293704758,0.420626115760923,0.204590293704758
"RXRA","RXRA::VDR","MA0074.1","-1.97778",0.976405,0.751458,0.755991,0.0367048,295,"False",1,0.00422680758037584,0.296101359849609,NA,NA,NA,0.358378899377654,0.594399646831291,0.358378899377654
"VDR","RXRA::VDR","MA0074.1","-1.97778",0.976405,0.751458,0.755991,0.0367048,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"HOXA7","HOXA7","MA1498.1","-1.98066",0.976604,0.867807,0.874915,0.0602767,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Arid5a","Arid5a","MA0602.1","-1.99128",0.977134,0.773258,0.781936,0.0683163,295,"False",1,0.804099348615949,0.519711062759954,NA,NA,NA,0.123436544450055,0.20682872535555,0.123436544450055
"NKX6-2","NKX6-2","MA0675.1","-1.99456",0.977392,0.861446,0.869819,0.0728668,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"PPARD","PPARD","MA1550.1","-2.01265",0.978417,0.747932,0.75284,0.045545,295,"False",1,0.223032444191338,0.033082868714569,NA,NA,NA,0.537185713767645,0.876595041807984,0.537185713767645
"TWIST1","TWIST1","MA1123.2","-2.01617",0.978575,0.810393,0.816578,0.0558431,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"Foxd3","Foxd3","MA0041.1","-2.01893",0.978614,0.832332,0.840069,0.0615169,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"NKX2-8","NKX2-8","MA0673.1","-2.02254",0.978834,0.890309,0.895011,0.0390815,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"FOXA3","FOXA3","MA1683.1","-2.03675",0.979535,0.804826,0.81337,0.0693554,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"SREBF1","SREBF1","MA0829.2","-2.04312",0.979829,0.762544,0.769071,0.0513508,295,"False",1,0.000851165208160392,0.0610422429759088,0.970502389423044,0.969564483519823,0.135667752983109,0.677073128593759,0.772025355353577,0.677073128593759
"FOXP1","FOXP1","MA0481.3","-2.04531",0.979956,0.80749,0.816202,0.0705053,295,"False",1,2.94658455447063e-22,3.9209083319838e-11,0.677282640807215,0.677597927378568,-0.126753680971613,0.00375742234428641,0.273771635671182,0.00375742234428641
"GRHL1","GRHL1","MA0647.1","-2.05294",0.980322,0.742403,0.748851,0.0517973,295,"False",1,0.00358559994384927,0.184795431074144,0.325873921058512,0.326825806354752,-0.222962705492923,0.825565651533606,0.413180655995641,0.825565651533606
"Atoh1","Atoh1","MA0461.2","-2.05924",0.980621,0.817629,0.823517,0.0470731,295,"False",1,NA,NA,NA,NA,NA,NA,NA,NA
"RARA","RARA::RXRA","MA0159.1","-2.06629",0.9809,0.793428,0.797519,0.0300601,295,"False",1,0.53769392609247,0.726897350146413,NA,NA,NA,0.707907607608786,0.586107931058805,0.707907607608786
