Gene_Symbols,Sine_Coefficient,Cosine_Coefficient,Weighted_Average,Fit_Average,Fit_Average_1,Fit_Average_2,Amplitude,Amplitude_Ratio,Offset_Plus_Minus_Amplitude_Ratio,Acrophase,F_Statistic,P_Statistic,BHQ_Statistic,Bonferroni_Statistic,R_Squared
MC1R,0.6742782426317921,0.6331047597552701,64.7285550116104,4.394482958362881,0.6784474652010732,0.3216339106801467,0.9249177181303191,0.014289176051657821,1.0289926329395904,0.8168808113836437,5.222288371261993,0.00576986476746677,0.009937487067156147,1.0,0.08479883295712154
TUBB3,-4.302422881618561,-21.024125794190585,-109.29919957622951,81.12865235020541,-10.021655548001103,27.103277663256893,21.45983942302982,-0.1963403163630937,0.6717651095133641,3.343447834795145,9.409135536572375,0.00010164847718818759,0.00022407108833633272,1.0,0.2243807875084659
DEF8,1.955608737557287,-1.5565638094005219,-5.885977251103782,36.76464572116675,-0.32291003769168786,-0.7864629551578638,2.499459226942074,-0.4246464300339178,0.40385709593389024,2.243061945200811,1.1648344315883803,0.3130328909240885,0.37424483770768147,1.0,0.03978472317662163
CENPBD1,0.19473279972353988,-1.3558178576159503,-53.09095179137144,4.967242055574789,-0.44812475149119246,-1.0400182206767083,1.3697309685914507,-0.025799706397692895,0.9496983548800305,2.998940679682017,10.022112073311705,5.665664103160495e-5,0.0001285324513602628,0.7540998921306619,0.1994209022130785
DBNDD1,-0.5963383723838601,-7.359971810150999,-189.70036257094432,22.3280841217116,-1.7743301469589035,-3.3065240980173667,7.384091311772547,-0.03892502476905408,0.925066729858188,3.222440586366073,26.846035572524897,1.1519007969695849e-11,5.444531110676554e-11,1.5331799607665175e-7,0.34662722925000333
GAS8,-2.467424618956138,7.896222552231945,203.4000964354169,32.48243855002726,0.9933074979354289,4.224682695339037,8.272757390653204,0.0406723376027501,1.0847934218869797,5.980317160129322,5.467469039541014,0.004544261732889021,0.007967872963345128,1.0,0.1390450987399523
FAM157C,-1.067687417412035,0.2900541844405169,-41.710850537187355,8.380171391182255,0.0843805609860865,-2.5779498166262442,1.1063850375034157,-0.026525113327934103,0.948320575924458,4.977652801874897,1.459922603507538,0.2334921707774612,0.2897157446674754,1.0,0.014372022200257684
DOC2B,-1.1397925198162489,-3.3840030577143234,-136.14875263171928,12.143571358393835,-0.8816761174550953,-3.594579489540368,3.570798745777892,-0.02622718663781562,0.9488861979504897,3.4664759574778836,21.771226076988654,1.0618974588538777e-9,4.066126345611367e-9,1.4133855177345112e-5,0.3083910796946707
RPH3AL,-1.2160175051544644,3.4148013723594324,-6.4686949790576875,11.444663136583355,0.24918766672073364,-1.7033904524190233,3.6248540640293303,-0.560368679581391,0.28174836253221347,5.941084808261186,7.999930310100092,0.00039221707314240906,0.0008005534800683123,1.0,0.11265701158003294
C17orf97,0.3648927365683623,-0.3582677730390344,103.58664479716106,10.15369556672065,0.10643184749705675,3.8671840546327942,0.5113731576830146,0.004936670732837845,1.0099223247157014,2.34703362187247,0.9874001100419696,0.3734524332608389,0.4359456136381131,1.0,0.08360080003342307
RFLNB,0.830691685312851,-0.8199340519898574,34.969050868116256,7.459868968818754,0.8436991512823736,-1.7600546125622192,1.1671934396921577,0.03337789876237019,1.06906090543478,2.3496772762821267,1.5837924499303053,0.20648266586335684,0.2598604654539788,1.0,0.09734239791073207
VPS53,-9.732450607613599,17.776537391665116,123.05489208968402,165.36356955587587,3.490753406154051,-14.378764538603923,20.266373046672815,0.16469376147924633,1.394331453266536,5.782272320592783,16.765139777449324,1.0204641753830401e-7,3.161633653246803e-7,0.0013582378174348264,0.17218556902191728
TLCD3A,-0.8719246747691162,-0.9996373688732105,-4.416281266995966,4.98940596356531,-0.1221108134680974,0.008182346667470978,1.3264718269601448,-0.3003594532968763,0.5380362675330154,3.858857882189294,7.061975243180185,0.0009684075557219174,0.0018732022332013836,1.0,0.2822883577044235
GEMIN4,0.1306638489679991,-0.810290803047769,-2.3022580128030654,2.822170559118237,-0.14221288492390347,0.27451285884568744,0.8207583243141251,-0.3565014519440539,0.4743810241660441,2.9817134698188954,7.880753141646642,0.0004398486923615774,0.0008918930675400053,1.0,0.1371783909670945
GLOD4,0.6840116744564912,-6.750806574609073,-194.4533647022747,27.066060203416328,-2.294254693470182,-1.882746884921907,6.785371130496685,-0.03489459357458632,0.9325639658546125,3.0406143164216086,29.487637202403587,1.1379786002407855e-12,6.000988577339483e-12,1.5146495169204854e-8,0.3304401455871675
MRM3,0.23592757932668193,-1.706766973484342,-37.87831176596784,4.973533927244312,-0.6416829485635817,0.34183026222859125,1.7229960314707193,-0.04548766698252806,0.9129828721675618,3.004232428525004,28.677273402560516,2.3081536681957004e-12,1.1761686571089116e-11,3.072152532368477e-8,0.33660749326814676
NXN,0.11700225331351963,3.818659658101522,213.61045731698889,9.316942365162955,2.5792114913415425,0.08297331279612909,3.820451689485482,0.017885134171198806,1.0364216748844457,0.03063003017843484,16.494368184773013,1.3102201035231076e-7,4.0145095713380666e-7,0.0017439029577892562,0.21656338622550597
TIMM22,0.4517484206231756,-3.5732433122504323,-26.723074097540575,13.974457667590292,-0.2683316472396102,-0.892431702582789,3.601686327830059,-0.13477814396216997,0.7624590415681057,3.015834516468869,28.500226872562337,2.69473332537018e-12,1.3627241854360597e-11,3.5866900560677095e-8,0.28466526936603453
ABR,-11.275581086132291,-8.249593504900059,-1022.4287458621652,182.55338200538517,-7.304314135212632,-28.70879401151629,13.971203306302343,-0.01366472075716249,0.973038973385686,4.080746387078919,5.53136953637738,0.004270278337334843,0.007521159808115226,1.0,0.17684985714871693
YWHAE,-5.313400050687382,-57.79379319519772,-3363.2234814924445,215.6868434984383,-26.11385563492976,-69.49875716585893,58.037528823925015,-0.017256518677186035,0.9660724343165163,3.233272136931559,34.45009326478709,1.5765166949677223e-14,1.0377565385766757e-13,2.0983437210020384e-10,0.46391283505468073
CRK,-2.401655755857883,1.8293450933061364,-8.720545714639343,45.360826589828264,1.2479049800833948,-6.910996056409752,3.0190153759211853,-0.34619569402097256,0.48566810076933864,5.363337162525491,0.5414072179664775,0.5823556686722671,0.6401151168575336,1.0,0.10494657938876928
MYO1C,-0.38799136283415014,0.3851908242339407,24.277664968218247,3.594510639904632,0.34124992403639454,-0.2774983958428777,0.5467259539366351,0.022519709150462,1.0460770602973282,5.4941650655709955,3.0166227923636044,0.0500845313087126,0.07303879825999395,1.0,0.02679527470250831
INPP5K,0.18151222767879602,-2.63732019746238,-50.54681361906697,12.288387859479274,-0.3458404231360397,-1.6221240119257825,2.6435590617082734,-0.05229922268950076,0.9006000925177295,3.072876521483525,20.151261124287817,4.599760128343178e-9,1.636973457439778e-8,6.12228073082477e-5,0.254345802141861
PITPNA,-5.937796617356777,-4.819353142830544,-139.64601872219873,79.92582154560328,-1.4740859102690207,-4.720731650531079,7.647456661165477,-0.05476315566417079,0.8961602794521446,4.030590677644469,13.22745003252578,2.7403969506956116e-6,7.252870036539787e-6,0.03647468341375859,0.19775313877257295
SLC43A2,-0.523008729419019,0.6902918092747745,-61.651127277695764,46.2999726161959,0.3470426219990769,-6.145179350946354,0.866049024594069,-0.014047578087146987,0.9722940453866165,5.634797737353022,0.502180954898211,0.6055912840827415,0.661992443424876,1.0,0.05619586636465712
SCARF1,-0.2089311244352533,0.2739851250827152,33.74844353859203,3.488124676429365,0.2658088690212792,0.427014665636011,0.344557779660205,0.010209590236841478,1.020629802301852,5.631691768727424,1.099499539270329,0.3340445863212109,0.3958099745335456,1.0,0.03135140315453244
RILP,-0.25897296572961076,-2.1284188486983853,-40.79622834758891,6.090345815461863,-0.5517254585843656,-0.16255116655355065,2.1441160865198854,-0.05255672333853393,0.9001351239829948,3.262671363310368,29.807006965554685,8.617551117140465e-13,4.5965208135438744e-12,1.1469960536913959e-8,0.3011437899488377
PRPF8,0.238703213031078,-9.836985205333669,-22.705565696384838,47.29250254644417,-1.8705121590667835,3.4925971019960853,9.839880952220145,-0.43336867637642007,0.39531443163389995,3.1173315235334083,26.387073523972315,1.726951914804431e-11,8.01734565261492e-11,2.2985729986046977e-7,0.3103367186556526
WDR81,-0.015249548910498628,-0.43547255415612857,-0.3598809946072379,7.101142061617754,0.012678013174995648,-0.38437486774827795,0.43573947969542076,-1.210787694334824,-0.09534506405792402,3.176596742600692,1.037181868659181,0.35540579029108565,0.4176629938878995,1.0,0.020727241073301372
SERPINF1,0.2490124522312943,-3.987894896030313,85.62044332661799,13.281788916330846,-1.0036468569777015,6.869315121956209,3.9956617603534537,0.04666714636259385,1.0979031535198585,3.0792315384067424,17.601394718507407,4.725167013219789e-8,1.5165655400519746e-7,0.0006289197294595539,0.3907903027455394
SMYD4,0.2132715476938945,2.1886579789025893,20.998767602755493,14.439438022955468,0.06094893683285875,0.08067445629185493,2.1990244431724073,0.10472159532275827,1.233941966600907,0.09713730593939739,6.645869591132991,0.0014479993364502342,0.002729481825258833,1.0,0.1167397720072928
RPA1,2.737835377815671,-3.837473983864484,-292.0379467803317,34.52052639038717,-3.1962182782922577,-3.438879014762587,4.7140162423199,-0.01614179353844636,0.9682292498131846,2.5218985669189147,6.460234099995985,0.0017331050417358496,0.003238470883827623,1.0,0.16079556811243412
RTN4RL1,-7.640259657775581,19.279726755183088,662.216052070547,81.41828635141452,8.509413793264127,-3.9632371387319103,20.738404745610392,0.031316674793321224,1.0646582303595233,5.905885920662358,16.582275751860106,1.2080616540455225e-7,3.7160389681871745e-7,0.0016079300615345904,0.2012306086952973
DPH1,-0.1874579444865749,0.3900573463908347,81.2039612987756,7.615911378927868,0.2397420444095774,2.489468156077087,0.43276461780578995,0.005329353530100695,1.0107158154289857,5.83518533126289,0.393954229763865,0.674646945391504,0.7248002940641632,1.0,0.059285794494041144
SMG6,-3.206029617724311,19.4990675550896,557.1331110213093,78.48165116982938,4.999266753815331,3.9185918034989453,19.760877040953254,0.03546886130089912,1.073546327076049,6.120223721930558,73.88303709808893,0.0,0.0,0.0,0.4971895710468277
SRR,-0.034589078034861304,-0.31720299503394,-2.11665014527253,5.8679534569897855,-0.22261419905618104,0.43139141016581667,0.3190832875250653,-0.15074918650950778,0.7379981871344783,3.2502074951109456,0.5455268462823575,0.579968005621024,0.6379120861760044,1.0,0.01923187268102511
TSR1,-0.658952694237026,-2.0815280863636456,12.019536333206759,13.985097625838831,0.18021918220726643,-0.7323985043592008,2.1833409783089164,0.1816493513378657,1.4439401413925235,3.4481825758419182,7.270115455896266,0.0007921335164632337,0.0015518541513284724,1.0,0.1573853916403961
SGSM2,-0.5475806588692081,1.7374672221247427,15.541936478001276,48.157490583568574,1.1221591120651617,-5.48659292739466,1.8217126353861375,0.11721271914633467,1.2655514452654748,5.977878676050466,0.9473121324435327,0.3886523240364357,0.4511960255494949,1.0,0.05399962156354188
MNT,0.36876999617162987,-3.1714939464851084,-145.3424951322915,22.395615355481546,-1.9313791288245974,-0.7329476761382836,3.1928615946620846,-0.02196784630507358,0.95700873293715,3.025836039703591,1.7969978089516472,0.16713509408036076,0.21549628036516533,1.0,0.10570252155076143
METTL16,-1.1098482637542733,4.887030291347366,122.45214864174136,29.321872126480905,0.4483258131447127,2.633486371972754,5.011469668381232,0.040925943104871965,1.0853446984842112,6.059872238808601,17.693226225677122,4.342865733697465e-8,1.4006189221108133e-7,0.0005780354291551326,0.21783023953415315
PAFAH1B1,-10.923869556447105,-50.81997108989955,-1440.1134303403987,303.7115139433925,-16.58233625302767,-20.095979473687052,51.980769402390514,-0.03609491329450615,0.9303250834815241,3.353323218507785,73.12820000357937,0.0,0.0,0.0,0.5471519931329083
CLUH,-0.21567953178465307,-1.9820230723204604,-128.7896625450233,26.113307320106003,-0.8167889862975358,-4.126592474580574,1.9937234310810223,-0.015480461643294087,0.969511059586035,3.2499840349565465,1.9318010214410428,0.14623974075767265,0.1914788663717208,1.0,0.08498971598914029
RAP1GAP2,-9.818258310559505,31.359504659323566,583.2609516219686,143.02514851503878,9.787529737392921,-14.912967330837093,32.860564948445536,0.05633938781100435,1.1194060387458893,5.979765605016331,31.570372640250014,1.8696155734687636e-13,1.076788545342676e-12,2.4884583282869244e-9,0.3483833996185334
OR3A2,0.14777952576016126,0.9539789267865736,-4.179740966915588,2.9588786386590114,-0.021366573813611078,-0.24824288914573273,0.9653572297272969,-0.2309610182469455,0.6247468200481846,0.15368702869702633,2.1003248381721344,0.12376808117422755,0.1648837113831417,1.0,0.0546781773351227
TRPV3,-0.11331585438445506,0.09027589049639625,10.798779435421466,5.397924890238035,-0.08825990709058465,0.5604207841724712,0.14488001677179757,0.013416332617793026,1.0271975567027007,5.385099096557577,0.2995072723159784,0.7413498198613736,0.7837463147223894,1.0,0.013722326406692464
TRPV1,-0.8814364180222427,3.5518995597985956,15.810737817114898,13.403033834215817,0.1833040833685304,-0.5446212073422987,3.6596339491694163,0.23146509615812583,1.6023541546416211,6.039939946554311,21.305108761488864,1.6172964079075314e-9,6.033132059767165e-9,2.1526215189249243e-5,0.25624699054785405
SHPK,-0.7529545924003878,1.326164520323392,18.124048125789585,7.612279149518057,-0.08534183221353299,0.782322854774265,1.5250091649499706,0.08414285563388905,1.18374668178655,5.766802587066925,8.74378907844815,0.00019208042876006637,0.0004078147243254879,1.0,0.1296445597858965
CTNS,-0.3965038598569372,0.6909160777373494,49.97049383378132,5.163912927604264,0.3862843340164808,0.6583300311765171,0.7966055092436989,0.01594151764626295,1.0323995330198932,5.762192119740669,3.132240343806116,0.04469445094528224,0.06584207438646449,1.0,0.09332926944979958
TAX1BP3,-0.1171625555000821,-0.38242608960760904,-28.948613804600058,4.735100099737454,-0.1786247455075914,-0.8937123355450686,0.3999709719765634,-0.013816584610106835,0.9727434235741558,3.438880021894696,0.13403052564885443,0.8746027263173302,0.8955964215482125,1.0,0.05512764269181869
EMC6,-0.23889848886762108,-6.251251426891984,-94.07125402778829,9.933235153161505,-1.7460380370493491,1.502704396701097,6.255814646407157,-0.06650081059362953,0.875291589217613,3.1797901716461667,54.645893262034654,0.0,0.0,0.0,0.4871482537374132
P2RX5,-0.532163522416357,-1.3061905505326856,-32.696961553384625,9.63137753622673,-0.70775260931859,0.6013745791771783,1.4104367298434428,-0.04313662991408575,0.9172943818152786,3.5284761301258016,4.647960307664739,0.010105831424871758,0.01672160818809586,1.0,0.11951188021866543
ITGAE,-0.30548968224880924,-2.6921856396194404,-52.06148776671654,14.725209341960815,-1.1109674469040036,0.928374885149419,2.709462578470796,-0.052043510370116314,0.9010620571162364,3.2545820949672253,11.028277203231859,2.1785947962427166e-5,5.2031395546367406e-5,0.2899709673799056,0.1685762651556949
NCBP3,-0.5463855026506104,2.973680729569793,214.24964443962233,27.147396496395253,1.7223405779372685,2.3590232988705355,3.0234606329372795,0.014111858345647432,1.02862770683491,6.1014716613746565,2.4087634082993814,0.09123308237055616,0.12575728317648122,1.0,0.09086522942530861
CAMKK1,6.589588035396766,-24.60368520374313,-253.0539939939431,123.50095000908259,-3.513966979633065,-4.577660731901319,25.47084600246197,-0.10065379961191848,0.8171017995896473,2.8799051208286075,15.760275226947424,2.584117495540994e-7,7.670518257281586e-7,0.003439460386565063,0.2519593560566423
ZZEF1,-1.2391784950685543,11.37960931902787,479.90050146071667,64.63813953884379,4.503994322172298,2.804491255970354,11.44688043077005,0.023852611939200193,1.048870923040803,6.174718053204105,19.534555893052683,8.060046852165215e-9,2.790096842713108e-8,0.00010727922360231901,0.25763904313524977
CYB5D2,0.14422158204519853,-4.247821801561689,60.00889484732545,33.455855358640015,-0.29936842085346244,2.2751572966219027,4.250269394114968,0.07082732326480094,1.15245244514435,3.1076537995483102,5.251350004096789,0.005608763903844238,0.009673791312707894,1.0,0.09788785215009721
ANKFY1,-2.8518269930326214,13.860734338694762,605.3837833179507,75.63491928548571,5.182792846374385,5.586346617821631,14.15107323159843,0.023375375458589403,1.0478697236813286,6.080268386030278,29.18824050528664,1.4772627565662333e-12,7.695642774910593e-12,1.9662367289896565e-8,0.330484670363858
UBE2G1,-0.07732059065370755,10.754792172154835,530.4805232748568,71.4999282011031,5.071401647901659,2.7670711687942022,10.755070113206234,0.020274203559465524,1.0413875058370907,6.275996022878626,11.292487241780352,1.6963304324546513e-5,4.1103510023614436e-5,0.2257815805597141,0.20105122135100317
SPNS2,-4.3845915437592,0.8287138034074586,113.28618408290015,40.347909088078076,0.5857217088421619,1.225414584123271,4.462220251574628,0.03938891831954796,1.082008044817977,4.899191318067896,5.155554021866107,0.006157625661502908,0.010546647478394506,1.0,0.08870797326893931
MYBBP1A,-0.3518918998165667,-3.849871948080323,-76.07482740593605,16.31697384603497,-1.2167372347812062,0.14191234901607813,3.8659205793410054,-0.050817342755342894,0.903280350089969,3.232742908734676,24.408177041801526,9.992007221626409e-11,4.2776975271742525e-10,1.329936161198475e-6,0.31681189379141406
PELP1,-0.6818770832796126,-0.9028260335236429,95.244561012708,19.543989360644506,-0.2323056128685111,4.2698437391928055,1.1313934786403648,0.01187882506476573,1.024043255758676,3.7884578030639373,0.4882488329971336,0.6140663191308631,0.6697167082621917,1.0,0.09519734851173733
ARRB2,-0.9342702751033594,-6.251426835068478,-137.0599254896241,32.296010382661684,-2.0145209795577625,-0.5098199535000751,6.32085424773867,-0.0461174499049117,0.911831219507707,3.2899438053733365,41.80257003820246,0.0,0.0,0.0,0.37447817559685426
MED11,-0.3113884582719102,-0.7831661124880428,5.048250709691047,5.107368268250271,-0.13092282699520907,0.4644692891165774,0.8428000543987826,0.16694893000874,1.4008131938669537,3.520030131758455,0.6789914492570956,0.5077131774504544,0.5690183893453644,1.0,0.043663269725214726
PSMB6,-0.29111554856857014,-8.759388605802899,51.883000673783386,16.61882687115666,-3.4665109218910177,13.972058235048708,8.764224837947053,0.1689228595904176,1.406515475824944,3.1748151134306726,23.587807355908613,2.0781620868604023e-10,8.579509111697256e-10,2.7660337376111954e-6,0.4028664238350358
PLD2,0.009353356535226273,-0.08392902276936869,-28.18245325622496,2.490791396750802,-0.29818928208874074,-0.33024481859134625,0.08444860058933047,-0.002996495720991834,0.994024912881001,3.0306069620933833,1.8856306947831325,0.1530829778971452,0.19950400820630593,1.0,0.009307027267306145
MINK1,-1.7170974963196828,-0.3944005135383552,128.03787050397875,40.066000388280855,-0.6554727713212767,6.337567393837192,1.7618103124192006,0.013760071965305395,1.0279041064433996,4.486614821714278,1.2508560617358573,0.2873796915017198,0.3473820446724086,1.0,0.08270798113179922
CHRNE,0.1622177556239891,0.464598294168585,26.747188950271976,3.9259687565759145,-0.05519041591971414,1.2342576292451641,0.4921038256141109,0.018398338103081557,1.0374863629866464,0.3359236371657668,0.24545456840393484,0.7824668710452606,0.8188517613904831,1.0,0.04715149086321613
SLC25A11,0.44752965592844957,-8.962528335539353,-237.84366386322222,28.225758362296734,-3.353926470746069,-0.1266451941796602,8.973694721700825,-0.03772938314161426,0.9272847357807434,3.0917006760280543,20.770602445995937,2.6228829108632112e-9,9.585549572649463e-9,3.491057154358934e-5,0.28863861861344353
RNF167,-0.44659626899452887,-6.742295323021687,-132.4500021860813,24.213871368251073,-2.311857490714002,1.1280427030325717,6.75706996044291,-0.05101600489934145,0.9029205936702602,3.2077340517861557,25.04493104007242,5.670341973740278e-11,2.484274248534664e-10,7.54722516704831e-7,0.31066208098973114
PFN1,-0.7259218041826797,-2.7568969297414205,-95.08169236666055,19.172529865301456,-2.12943844429902,2.4048498020686813,2.8508670868712045,-0.029983343963604425,0.9417789731468436,3.3990597275579733,0.8233981733628978,0.43968196291705686,0.5031244952234605,1.0,0.060212064295836365
SPAG7,-0.6457773519396847,-3.4888534805858913,-109.25309753272484,14.891809568359413,-1.5530528099242797,-0.10137552372855545,3.5481159785546073,-0.032476113343073244,0.9370908190061303,3.3246184962410386,7.154055095066975,0.0008860213368860892,0.0017228552219070632,1.0,0.19353316960410283
CAMTA2,1.826643600378567,-7.196640081280857,-197.50449086249728,55.00336806366519,-1.00441607446397,-7.893690776397338,7.42484042268264,-0.03759327390612002,0.9275375528127769,2.8930229306071844,4.742306333085356,0.00921595233182848,0.015338792739356894,1.0,0.1326410155953709
KIF1C,-0.5936783210567351,2.6253128469802243,-3.359278287180274,10.261667012862905,0.30183464431312906,-1.696134767210172,2.6916020310239315,-0.8012441366634202,0.11034365597144996,6.06078965868856,19.74319867855663,6.665698881747062e-9,2.3273990586582738e-8,8.87204521160534e-5,0.23878385036656846
SLC52A1,-0.11900229909959786,-0.048862134527041086,10.669509696745493,3.1326634722038595,-0.15286420732848108,0.8880312045376105,0.1286431318863499,0.012057079991744116,1.024408454673967,4.322779709242137,1.5123173722190089,0.2216592276741156,0.2767102157514987,1.0,0.025150646855901515
ZFP3,-0.10076009670955866,0.29693581803357805,41.50800951330321,3.998888809026382,0.14497338645336388,1.1876686303494433,0.3135657460887426,0.00755434311992835,1.0152236912269368,5.956044882635339,0.12427092548610974,0.8831747115437705,0.9021531397273665,1.0,0.0683907863233415
ZNF232,-0.13019166045283356,0.3182065003264955,16.31654969534435,3.936026425126134,-0.13448278572889305,1.0426100886334706,0.3438098970383225,0.021071237697785017,1.043049583400186,5.894822779011439,0.7605272592442842,0.46809626744834654,0.5304240864751824,1.0,0.06826371077584348
USP6,0.05161621504864628,0.11587687488215055,5.380021970759373,1.9163609147462584,-0.022165451419504757,0.23652949965655645,0.12685300070712427,0.023578528377128427,1.0482958006606298,0.41905550584915036,0.25662341343343886,0.7737871035292104,0.8112726544288138,1.0,0.010968498810128846
ZNF594,-1.1046339086208277,3.749995553316484,13.854807704671828,20.89051348252803,0.20436955647513844,-1.0490325436888386,3.909307192069757,0.2821625009455413,1.786145893234076,5.996718138710788,13.060247686967811,3.205827019847618e-6,8.429387126466178e-6,0.042669557634171795,0.21681689643544877
SCIMP,-0.846007832680101,-1.5794091952082319,157.24662435845767,10.508075796905489,-0.08026262332083942,6.956325658738097,1.7917205861585663,0.011394334177083382,1.0230513228297122,3.6333505480858013,1.0114297071272325,0.36462915518031735,0.4271443456653779,1.0,0.1428794051521477
RABEP1,-3.0350448940297174,14.293883899759269,437.99780045223633,167.7739864281473,2.559619715981577,3.149712105433397,14.612549895503285,0.033362153600807375,1.0690272033628399,6.073960933161109,28.260585029753535,3.3237856911227937e-12,1.6618928455613968e-11,4.4239587548844383e-8,0.26789276478894797
NUP88,-0.6789086411714023,-0.7061612280052796,90.12827340894705,40.17271429661959,-0.537280358383446,4.187821238428553,0.9795818613036504,0.010868752104668712,1.0219763598163445,3.9073173901308422,0.49885891899829715,0.6076013739626396,0.6638626077362282,1.0,0.03640040839503733
RPAIN,-2.1129098114486085,-5.563286039605248,31.96411449207494,38.12149767699583,-3.96819473211305,13.8793592402706,5.951011630788704,0.1861778974751256,1.4575395455530409,3.5045607679527464,14.0062483344445,1.321892029837457e-6,3.6374577045971783e-6,0.017594382917136553,0.4119624373565759
C1QBP,0.4342235733318157,-9.488052783093313,-288.02551902938205,34.9530613225891,-3.8470664193341704,-0.9538121106472126,9.497983771643423,-0.03297618837265081,0.9361530522313366,3.095859265650319,13.370755246225443,2.3958871335771903e-6,6.381680557917231e-6,0.0318892577479124,0.21357026648845612
DHX33,0.3660391843512057,-2.300633040008865,-80.19842732345307,28.25921746029183,-0.342433747906911,-3.7080270715023738,2.329570146885671,-0.02904757891934891,0.9435447310417792,2.9838114597861516,1.5821380514618435,0.20682185958570976,0.26021353162735583,1.0,0.05545249336238289
DERL2,0.5539747324185633,-1.9929862318680671,-29.21857021093075,11.30337946458276,-0.6199259790866974,0.3701018037632831,2.068545896172936,-0.0707955892858538,0.8677701141203439,2.870474648915148,9.945108234907208,6.096763717411413e-5,0.00013767886847428895,0.8114792507874591,0.15831866564969577
MIS12,0.047876631209179094,-1.3907373128995482,26.25310567322626,7.355753244252076,-0.5958225325457321,2.984973692446098,1.3915611539946764,0.053005582322926244,1.111944867537754,3.10718088419827,7.948659233276892,0.0004120381378946991,0.0008385669136664289,1.0,0.2424170033012536
NLRP1,0.5760160738642184,-9.939221620309631,-769.0428604160198,33.72382822007173,-4.771994832164244,-19.462049741418124,9.955898800961185,-0.012945830867704126,0.974439243495154,3.083703563887909,13.958935925523624,1.3816488810824978e-6,3.7937734335358916e-6,0.018389746607208046,0.3494807352246593
WSCD1,0.3211095468647268,0.04418878590691184,8.710828555379294,3.40706121832332,0.17635721446998506,-0.3881942726744491,0.324135758421679,0.037210669038080416,1.0772976347814394,1.4340424527584676,1.2138714773904955,0.29813959961876124,0.35882431240851,1.0,0.02882201430175102
PITPNM3,-2.753346986056424,0.043741567027059385,-120.09192310856872,30.968615022717856,-0.6287985565849984,-4.622720519971075,2.753694418469845,-0.0229298885985894,0.955168210736313,4.728274332965788,3.015568331247778,0.05013658399179721,0.07310669729741684,1.0,0.1219042529692026
KIAA0753,1.0905553967655122,7.0510325711041215,158.6602217498919,38.284999265773855,2.0116975356539917,-1.7065015483963912,7.1348701033855955,0.044969495344793046,1.094173945493036,0.1534501741802944,33.1817927566192,4.674038933671909e-14,2.9125214516466815e-13,6.221145820717311e-10,0.3065191307525411
TXNDC17,-0.47089335032037777,-2.9163886970310338,-60.77701437496387,7.272623319104515,-0.9505026819569607,0.29840103816149843,2.9541603848718707,-0.04860654007526882,0.9072930823571255,3.301675569194825,17.463532541674777,5.363561494942104e-8,1.7111458172981642e-7,0.000713890034976794,0.33392281467790297
MED31,2.1352167208197046,-4.534411164562062,297.78693148017555,27.604554532520055,-1.3122049211012285,16.963202875186443,5.0119891314899245,0.016830789405624356,1.0342378284923088,2.7015016291157763,6.445834911669079,0.0017574478062645227,0.003281654082685297,1.0,0.4003331043283649
C17orf100,-0.5696593979547571,0.293538286132539,-49.735612984601744,8.066356221986418,-0.5964071770667245,-0.4992729912204672,0.6408405067595249,-0.012884942364295993,0.9745579348149461,5.188191546613988,0.6156280862418971,0.5408138381359124,0.6004030515963795,1.0,0.026530394280781078
ALOX12,0.14306377302478057,-0.47276250786697677,5.967520400889555,1.7333852012074311,-0.13836046799049082,0.6861559971334381,0.49393484590253317,0.08277053327356941,1.180479446585979,2.8477409351739573,3.5748294863275287,0.028921256269818674,0.04415484296298308,1.0,0.08788393168620923
RNASEK,-1.9265094827314937,-36.255955898411244,-679.4718463540889,73.25431934957481,-11.399357106665855,6.460153053163923,36.30710366986873,-0.053434301751699415,0.8985521894192235,3.194679087295654,61.22072685741236,0.0,0.0,0.0,0.5323660817700395
C17orf49,-0.10388029420230355,-3.8259274936690626,-111.60059563005365,13.070403409083845,-1.3283739112805677,-0.9269839547096728,3.8273374952225456,-0.03429495580749264,0.933684379654123,3.16873764741553,10.471306365810118,3.6957150338912115e-5,8.578647907410537e-5,0.49189967101092025,0.20159726516736054
SLC16A13,-0.12101974128476836,-0.10654676722500818,-0.9093096710742543,2.215654349620257,-0.06287634394021212,0.08231040811873329,0.16123892640033408,-0.1773201490421268,0.6987732704882434,3.990504151461548,0.2664455846491355,0.7662338911130594,0.8052564619593225,1.0,0.008976240059578089
ASGR2,0.33312724371654084,0.21695347150918462,42.14179627637389,1.9050543337141572,0.469184294132738,0.1548079478745349,0.39754568203675184,0.009433524841456018,1.01904672745955,0.9935336957955317,0.5924254749829141,0.5534700748590888,0.6121052510489798,1.0,0.07743303902820431
ASGR1,0.4729573689041424,-1.8961824390849815,-19.3696960053652,6.9090500298343,-0.3554023972140484,0.07365191573196354,1.9542764684391507,-0.1008935022985305,0.8167061535237019,2.897154215341023,17.56712929967133,4.8763293625242454e-8,1.5628207034721338e-7,0.0006490394381519771,0.20929690130624767
DLG4,1.178560728609053,-13.139175469290775,-771.7554449412296,72.05095315729142,-5.257705349945676,-19.594387642172084,13.19192697841494,-0.017093403182169356,0.9663877415216943,3.052133836884647,8.769193924399723,0.00018746225664245664,0.0003985818907206227,1.0,0.21860637095229918
