"Symbol","Uniprot","p_mesor","mesor_CTL","mesor_AD","BHQ","Bonf"
"MYBBP1A","Q9BQG0","0.454369018015695","3512.56734318178","3551.75125520195",0.695755341323661,1
"UBQLN4","Q9NRR5","0.0301857240759015","6023.12179096784","6172.66341549262",0.190741718664877,1
"FAHD1","Q6P587","0.342779761089695","19113.1916718726","19426.9895232093",0.602214559558392,1
"LZTFL1","Q9NQ48","0.106112597575339","27840.5793063396","27264.972801104",0.340361910775248,1
"PRICKLE2","Q7Z3G6","0.541050056472921","3470.84917480976","3490.97750088095",0.763996460678479,1
"STAM2","O75886","0.728545538463136","9548.79665867797","9572.78688700927",0.880565326767354,1
"ACSF2","Q96CM8","0.136481931823894","10273.8169252951","10076.1479810542",0.383275915882775,1
"ERP29","P30040","0.22277858620279","27342.3972606123","26893.4125903274",0.484593684261764,1
"LNPK","Q9C0E8","0.0540581382324648","16457.6987744183","16186.0241852099",0.248077520783305,1
"AKR1C1","Q04828","0.106270456550675","16564.5645435065","17166.7590779343",0.340361910775248,1
"ABCF3","Q9NUQ8","0.209577597804163","8950.41652552342","9036.49942428003",0.468834626178566,1
"ARFIP2","P53365","0.283347853179438","13501.0800396674","13359.1492781899",0.545058076898647,1
"SOS1","Q07889","0.658224169515521","4631.65464364444","4636.83818096504",0.838911052127594,1
"DSTN","P60981","0.0777992673411665","51326.6700852572","49796.5685656718",0.29741852984534,1
"MVD","P53602","0.358389880219177","9569.60947012132","9449.6480222562",0.615620691148087,1
"PPIP5K2","O43314","0.00211824781583863","5577.8547749956","5427.06351489873",0.0521955896418906,1
"EIF3E","P60228","0.866452817473512","11985.421536187","11988.7737039733",0.945463247554535,1
"TXLNA","P40222","0.77272055440872","4854.72315177912","4856.93819348",0.901459696575743,1
"HOMER2","Q9NSB8","0.769355549822918","8847.5774328933","8818.10517879012",0.899961716514413,1
"KIAA1549","Q9HCM3","0.00254583912930479","6894.37996252973","6608.87064458949",0.0566638147735774,1
"CHD5","Q8TDI0","0.794123994022252","1120.81028201681","1132.6075663088",0.912440573139482,1
"COL4A2","P08572","0.302957363225181","9780.14110875705","9362.79780769899",0.565530061213943,1
"DAGLA","Q9Y4D2","0.910218347727869","7475.59628740716","7492.70990765014",0.963224020740191,1
"UBE3B","Q7Z3V4","0.190831874687254","5114.77250886382","5052.44273655909",0.447661443652417,1
"PSMA6","P60900","0.687632794057138","23939.8141297662","24003.9651431",0.857365536929401,1
"CARM1","Q86X55","0.00516197890854272","14242.4504619295","13890.6863105066",0.08148626907344,1
"PPM1E","Q8WY54","0.206710027945991","7989.01851671348","7903.30006376375",0.465338691497202,1
"PNMA8B","Q9ULN7","0.909330098507132","5683.12628357875","5709.73953350116",0.962693989887961,1
"ITGB2","P05107","0.250867926844011","5807.49922096252","5923.50321692013",0.513633979285034,1
"EARS2","Q5JPH6","0.567698914258807","12866.2288057236","12931.6823306154",0.783567393634772,1
"CACNB3","P54284","0.0124093380294636","4564.77618775655","4688.3426562233",0.122508478925583,1
"MTMR7","Q9Y216","0.00398802160995492","4445.26063215575","4300.12513731016",0.0709002750425865,1
"NAA35","Q5VZE5","0.0463566595004612","8442.55663569941","8279.0057185331",0.231676191411286,1
"AFTPH","Q6ULP2","0.394075483701768","3490.79249213507","3475.19844464691",0.644610807964332,1
"DTNB","O60941","0.0610208266307676","1572.20320358763","1609.42300527008",0.264452442693758,1
"RUFY2","Q8WXA3","0.0755107535294224","9454.31909400634","9306.99728079705",0.293406776767233,1
"ADK","P55263","0.0083015020212841","12683.1868255275","12962.0248676666",0.103292892984576,1
"YARS2","Q9Y2Z4","0.0741185163297563","11408.7236336055","11165.2392420842",0.290382812983927,1
"ARFGAP2","Q8N6H7","0.00306222330729191","15821.2898836815","15361.6093248769",0.0631824129783578,1
"AIDA","Q96BJ3","0.0999456776483744","13979.4229843048","14248.6712026663",0.332935859634053,1
"SERPINA3","P01011","0.877220449020553","12891.4136881225","12878.2414015511",0.950225692052935,1
"SYT12","Q8IV01","0.0131060019520836","17984.250753737","17167.3296129568",0.1256568089001,1
"SMCHD1","A6NHR9","0.160615194410775","1714.88001643839","1691.13887264869",0.41245770939685,1
"GABRB1","P18505","0.795839425002115","5631.66919575509","5621.10912824567",0.913438493972757,1
"DDAH2","O95865","0.973070514951355","23488.6890364223","23447.6191010394",0.989661981495495,1
"HNRNPA0","Q13151","0.0651116462805254","11251.5577843688","12023.1603641946",0.27164036520877,1
"SMAP2","Q8WU79","0.761764175231929","14116.4471528837","14247.1284457098",0.896088379030292,1
"WDFY1","Q8IWB7","0.794152589956695","11490.5584639535","11500.4812773483",0.912440573139482,1
"HTRA2","O43464","0.055280897379664","6391.9474196304","6502.4424958213",0.25074104654962,1
"NME2","P22392","0.736828598217062","55474.0030078076","55238.2111062894",0.886008021933308,1
"LAMA4","Q16363","0.171111771004688","3996.61304724967","3860.16789226115",0.424787023668836,1
"KCNA1","Q09470","0.305723638175483","8475.27512094563","8730.28666387234",0.567919500607466,1
"FAM81A","Q8TBF8","0.0489868998794166","16897.7420981581","16398.3655402555",0.236682450749627,1
"ARHGEF17","Q96PE2","0.0736430561773833","3113.76194752303","3180.63029892124",0.289622648722406,1
"PEX5","P50542","0.172665196150051","2364.82467401096","2321.24465285483",0.425867477043234,1
"CRBN","Q96SW2","0.267805234311166","12493.8956957628","12351.3043483946",0.528221880796786,1
"ZER1","Q7Z7L7","0.106889310114659","6091.33479144819","6170.73834790328",0.341468957169234,1
"JPT1","Q9UK76","0.972192086698473","13854.9452499804","13802.3412960825",0.989154813211181,1
"ASTN2","O75129","0.0294822354836785","2776.1170735237","2711.27450965769",0.188933849374117,1
"FUBP3","Q96I24","0.899150275347306","6644.22485414723","6676.42364063095",0.95947723146577,1
"ATG16L1","Q676U5","0.0923278814532444","6564.69561875523","6671.46892587128",0.320502028287717,1
"FN3KRP","Q9HA64","0.761879659681624","13747.6763719248","13846.6834774396",0.896088379030292,1
"ELP2","Q6IA86","0.391295384364014","4750.5345299186","4689.93599425919",0.6431163508617,1
"NOP58","Q9Y2X3","0.726326873812315","10182.4710232343","10144.0685081353",0.880003094139166,1
"PSMB4","P28070","0.230780796338215","15076.8502213019","15352.5061953818",0.494195983169858,1
"CTPS2","Q9NRF8","0.556593406227857","6080.89025055572","6133.99466195784",0.775538672657717,1
"EXOG","Q9Y2C4","0.990131850233826","10278.3139139578","10279.0120858863",0.996251645342147,1
"GSTM4","Q03013","0.425562314352624","1736.25889547167","1985.89577266733",0.672300616191106,1
"PEAK1","Q9H792","0.148565757810933","2601.50797124647","2546.98254551921",0.396886438131498,1
"CNRIP1","Q96F85","0.365228427045845","29492.8934496682","29122.3660945095",0.622441642079876,1
"GGCT","O75223","0.204019223821903","25191.253219227","24658.286056639",0.461420033268987,1
"HACD3","Q9P035","0.409460812573944","16639.7878949934","16871.0236630285",0.65744578759124,1
"EPS8","Q12929","0.247144983547471","3467.94731019428","3415.48109149829",0.510491911562236,1
"DDX23","Q9BUQ8","0.338747345167337","7401.33534619269","7523.63589875502",0.597240919480499,1
"ERLEC1","Q96DZ1","0.257363290388175","13502.5785219831","13301.5163264428",0.518797279571111,1
"STRIP1","Q5VSL9","0.232608042119759","6937.44206442047","6870.08000117617",0.496205089031886,1
"ASNS","P08243","0.0195389176985427","10385.2694374972","9831.13105414508",0.151917515319814,1
"IGHM","P01871","0.0857878548746259","18492.7391601957","23499.598686961",0.311574679510827,1
"ATAD1","Q8NBU5","0.104438255875014","15411.6124178058","15119.832908163",0.338903875169169,1
"TOLLIP","Q9H0E2","0.630861726316276","26560.7326170785","26670.7536560224",0.822140348471544,1
"MYO1E","Q12965","0.623644511083521","3875.67611538557","3814.38124701114",0.817918464183725,1
"VPS29","Q9UBQ0","0.932917147222772","22070.571739191","22032.4580718479",0.971457167963585,1
"RAB3D","O95716","0.0259142235012825","5003.08203344224","5230.3398255174",0.177005019614529,1
"UBXN1","Q04323","0.80901541252829","6012.59241761296","6003.46169239581",0.918176678793908,1
"WDR61","Q9GZS3","0.10367425985787","10314.6607712566","10450.0499515013",0.33813442436605,1
"CELF2","O95319","0.67224534048572","14222.1594797707","14114.6281378476",0.847792945538318,1
"CLPTM1","O96005","0.945796873704489","8247.7759490785","8225.66460446475",0.97809115552235,1
"CTSB","P07858","0.677413455522773","20713.3921097796","20657.8266400371",0.851424922222125,1
"OLFM1","Q99784","0.00589405483053122","15946.0980484906","15237.095849174",0.0864092766337166,1
"CHM","P24386","0.860768352942269","8916.77769848416","8951.24834565374",0.942549301762882,1
"HSP90AB2P","Q58FF8","0.386578057345458","3076.69692851996","3195.19632195368",0.6390319546625,1
"MTCH2","Q9Y6C9","0.0270450987773487","23405.9593314075","22861.7535924442",0.180008860175641,1
"KCND3","Q9UK17","0.0504334842706704","8131.34744947016","8350.77054440007",0.239712436795023,1
"FAM98B","Q52LJ0","0.0135201338004302","14683.6739772783","15219.062651958",0.127901120480099,1
"MCU","Q8NE86","0.895047894500625","11189.1372812519","11174.9097618887",0.958226615296188,1
"NSUN2","Q08J23","0.318269469788553","3942.88601152898","4016.10841378516",0.579199106264882,1
"SYT3","Q9BQG1","0.348771227303543","9405.72856053103","9326.82798061467",0.606296752595148,1
"RDH14","Q9HBH5","0.0111605633898786","13261.1251616312","12914.4327389876",0.116433434350482,1
"ERP44","Q9BS26","0.0101952041842207","19077.4807650115","18713.0755970505",0.111855451906499,1
"TRIM9","Q9C026","0.0760642278391335","6906.71589806606","6745.19818734639",0.293827646743139,1
"PDPR","Q8NCN5","0.853379522414983","9332.66089012998","9297.16102343052",0.939330551929945,1
"CSNK1D","P48730","0.000335753916536366","2710.05081392442","2983.47730447112",0.0190372730463174,1
"CNK3/IPCEF1","G9CGD6","0.313805386843641","11781.3391255591","11656.7781774151",0.575604528825402,1
"RNF214","Q8ND24","0.345852494812194","11873.5341227642","11820.214379041",0.604575913945823,1
"ADGRL2","O95490","0.114041544956604","3149.48830750404","3079.48230324619",0.352617639410335,1
"EML1","O00423","0.436771560077456","7298.06866513503","7245.74507929893",0.6823136686216,1
"GDPD1","Q8N9F7","0.470113613242019","13104.0478103292","13040.2581592851",0.710169867127774,1
"YES1","P07947","0.0608659827506696","4372.18714617216","4535.13933962264",0.264079283294688,1
"TCEAL6","Q6IPX3","0.393818081630567","9687.41356032341","9938.07811530967",0.644459579028534,1
"STAU2","Q9NUL3","0.59904892727796","12096.1275418664","12015.3468739944",0.803186053148589,1
"LRRC4B","Q9NT99","4.83659143519011e-05","7674.59893947308","7290.4357390427",0.00613189515128154,0.377931254745755
"AKR1C3","P42330","0.552481835569552","2379.17888942613","2421.19084619918",0.772703250964825,1
"CYCS","P99999","0.0037862003969091","54355.6282514827","51949.0656150754",0.0704413569082088,1
"NMT2","O60551","0.0202942666179956","5534.15933747709","5388.07067193505",0.154613618309895,1
"FTH1","P02794","0.00746938430082204","18006.3122050075","16386.9820154762",0.098424568173058,1
"HSPBP1","Q9NZL4","0.387334204316032","6030.26888255795","5964.07203729652",0.639338714094946,1
"OTUD7B","Q6GQQ9","0.705665132452163","3535.18505288867","3510.26009299955",0.867058133084104,1
"GLS2","Q9UI32","0.478401142939265","4343.66959366685","4303.69332382864",0.717234560807256,1
"GALK1","P51570","0.00950827403746538","8889.941928701","9122.03797923116",0.109159693636789,1
"CTTNBP2","Q8WZ74","0.553294817869056","9758.6562919604","9817.32670260223",0.77283168580207,1
"NRBP2","Q9NSY0","0.0405740231403397","9720.61234179862","9505.28997635704",0.217750973089708,1
"TMX4","Q9H1E5","0.0775973138491611","12711.9746937482","12369.1385778164",0.297086905661532,1
"GSTK1","Q9Y2Q3","0.366742389752781","17628.3415425392","17383.3309873426",0.623888496978783,1
"SARDH","Q9UL12","0.369414042352369","4945.96530766344","5099.93780082914",0.625828117007114,1
"MICU3","Q86XE3","0.888800997917612","10293.0314587118","10321.451118289",0.955236134168899,1
"CPLX2","Q6PUV4","0.447222199980914","38938.3916235781","39775.1386051431",0.68981331832824,1
"KIAA1324L","A8MWY0","0.0677367023226994","2214.0890631824","2170.09828077849",0.277117587408153,1
"DDI2","Q5TDH0","0.68238152701919","6915.49412942855","6891.94747679452",0.854399882614597,1
"STOM","P27105","0.0710537777479888","18798.3612888556","18027.1783483383",0.282983801897444,1
"ACBD3","Q9H3P7","0.824646224111661","4173.39939138631","4161.73429357997",0.925484261761873,1
"NPTXR","O95502","0.549668212796398","13594.1386514469","13392.3327991818",0.77069933873875,1
"GGA3","Q9NZ52","0.693981965631071","11640.0252324054","11691.7230708661",0.860075349633813,1
"UHRF1BP1","Q6BDS2","0.604089205631796","3526.36783635042","3505.07076933704",0.806346609635609,1
"DPP9","Q86TI2","0.275606763441818","7007.60425797951","7057.58255900334",0.535585985957316,1
"GLDC","P23378","0.0167610338977759","3901.49475738532","3786.97539352908",0.139308310827898,1
"GRM7","Q14831","0.21953956128568","6856.36270201877","6752.96788499143",0.48039264404545,1
"PRKAG1","P54619","0.178466864319098","11307.2141090587","11410.6679509313",0.433649213893106,1
"NDUFB11","Q9NX14","0.327330855378473","18764.0804770458","18526.7140606179",0.58668983945464,1
"MGST3","O14880","0.535109598879291","23651.1507442104","24217.2630451693",0.76104690500122,1
"PUM1","Q14671","0.224789051211995","7071.71012633205","6990.09360099309",0.486835267785623,1
"CSK","P41240","0.0242482442112911","8198.79416578003","8369.73769687168",0.170245669806571,1
"CABP1","Q9NZU7","0.513709336554238","9163.56900856754","9077.43714489486",0.744597431985683,1
"ZNFX1","Q9P2E3","0.0752198522947582","3108.7712289723","3165.5225569398",0.293230450032107,1
"LMAN1","P49257","0.68181241469882","10351.2515247428","10467.2146136604",0.854132022829347,1
"CC2D1B","Q5T0F9","0.363015435313927","8049.67341591898","8124.25485325851",0.619751499135465,1
"NDUFA12","Q9UI09","0.189118077969372","29454.7772236439","29069.4663145552",0.445379343355236,1
"LGALS3BP","Q08380","0.307955891607926","9223.07735839665","8861.35475665683",0.569824138532876,1
"RUFY1","Q96T51","0.639835353601299","11701.5947045241","11648.5879129876",0.825703968656836,1
"TMEM94","Q12767","0.00514769918359048","8586.10542059483","8756.10873873964",0.08148626907344,1
"MYL9","P24844","0.00943964668609577","2426.06185206898","1965.17723274499",0.109159693636789,1
"PJA2","O43164","0.0108444510782101","2940.79969688155","2848.5661486025",0.115298988175984,1
"IFIT3","O14879","0.813818851853935","4098.34616725305","3985.81244935875",0.920191411578449,1
"FAM131B","Q86XD5","0.00756949568906773","8035.00099852247","8339.05641972559",0.0987768255830535,1
"KIF3C","O14782","0.294068053162692","1748.64610767905","1785.30742008374",0.557322557821921,1
"RAP2A","P10114","0.190571142682838","30711.245328802","30248.7878756801",0.447452797152553,1
"RPL7A","P62424","0.0351787451549732","28761.3047928674","28045.4210461059",0.203619788622934,1
"DOCK11","Q5JSL3","0.309743233303831","2236.7462479237","2278.48658860777",0.571346427466364,1
"PIN1","Q13526","0.852431781428397","26670.5051314015","26705.4131296311",0.93864454864032,1
"LZTS1","Q9Y250","0.000748430969130481","9759.26511505989","9317.85891341405",0.0295365635999272,1
"CCZ1B","P86790","0.476226182143477","8453.35338639815","8489.68434955096",0.715346287441201,1
"SNAP29","O95721","0.05467387102065","8082.26145829417","8249.94523122528",0.24939966617359,1
"CMPK1","P30085","0.326789883805056","19972.1408026587","20309.3086953534",0.586394196832115,1
"MLF2","Q15773","0.0795121814638171","11567.3665872091","11774.337071124",0.300293951647301,1
"CLSTN3","Q9BQT9","0.0214041394586723","5677.23512729309","5814.04031010609",0.159701263736655,1
"BMPR2","Q13873","0.18887999123737","9212.60503534084","9337.99417672263",0.445355537576587,1
"PTGR2","Q8N8N7","0.555490830711453","14680.2061367893","14802.9945966099",0.774554844964185,1
"ANO8","Q9HCE9","0.202141429276623","3377.71308148149","3429.93595615483",0.459033167209396,1
"ATPAF1","Q5TC12","0.697891888076393","9398.21565199181","9354.61983946684",0.861641209263538,1
"TRMT10C","Q7L0Y3","0.646310911755007","8918.90853402417","8835.9516577216",0.83081630417951,1
"UBR2","Q8IWV8","0.000320569474076379","3603.72106444752","3725.53871656548",0.0185550360772802,1
"GSTM5","P46439","0.251893045644407","21638.1412964502","19382.5583975835",0.513633979285034,1
"SCLY","Q96I15","0.249117425275197","5201.92252806002","5353.51250799869",0.512668833579244,1
"FAH","P16930","0.0532374638343169","8459.04423453625","8787.43410070748",0.246178341223118,1
"SIRT5","Q9NXA8","0.00727837830585872","8690.25142817359","9019.70986741807",0.0963953357321695,1
"NCLN","Q969V3","0.164032808416506","7783.36827257865","7712.47768474261",0.41588307632817,1
"HLA-A","P01892","0.725877836339262","2008.49164127144","1945.62963792232",0.879767692216773,1
"PTGFRN","Q9P2B2","0.00154453017629445","12946.6385485106","12479.74114591",0.0438693730501424,1
