"Symbol","Uniprot","p_mesor","p_wilcox","p_ttest","mesor_CTL","mesor_AD","BHQ","Bonf","BHQ_wilcox","BHQ_ttest"
"TMEM240","Q5SV17","0.00955413991234052","0.0366615632479183","0.0120180467896855","508.135379150818","477.512503575968",0.0864074644386908,1,0.183167170856287,0.105639650960022
"GIMAP7","Q8NHV1","0.954651530402854","0.724682184794174","0.79309526069798","156.234959643244","156.004145030062",0.981274277633241,1,0.879432612514626,0.921255384078542
"SLC39A7","Q92504","0.885597949297011","0.933910757928768","0.881564102020118","1788.08051374876","1791.05805332306",0.954096563602212,1,0.97378951994334,0.954718260374667
"BCL2L1","Q07817","0.886318273749912","0.725742974765059","0.901042621992321","2150.63326512615","2147.526873341",0.954389009734197,1,0.87962705208844,0.960865747126834
"PET117","Q6UWS5","0.257813722618786","0.223245832188566","0.220088965004205","573.744350891949","560.068416037836",0.525361552064124,1,0.48190985210713,0.500371013250759
"SLC9A9","Q8IVB4","0.991058683213489","0.492779164996124","0.804153146061048","396.264194039937","396.143580781643",0.997441080709712,1,0.727072582190278,0.925461697445638
"NXPH1","P58417","0.0028382137106823","0.00768236115989818","0.00584945135145551","1167.18689101569","1209.56044698629",0.0431474745822403,1,0.0751313768503684,0.0719804926933439
"C8orf37","Q96NL8","0.987901065454099","0.405312874489885","0.97243689461339","905.56697864562","905.836654421516",0.995688865926667,1,0.660228226238057,0.988117281470615
"FBLN5","Q9UBX5","0.364028488237324","0.682450792223575","0.324526132675179","499.214387456787","481.148465718859",0.627375078757488,1,0.855836910306311,0.604204717827936
"IFNGR1","P15260","0.746704774233573","0.524296624922773","0.697200981101573","737.467095078894","741.581262162237",0.891346029004146,1,0.750339528781419,0.865162532369016
"DUSP22","Q9NRW4","0.970284806223322","0.915020165241396","0.979976851670166","394.120718757905","394.402495219337",0.9873428149276,1,0.966995884662736,0.992294819094295
"CMC4","P56277","0.318802609970399","0.285117192536246","0.289268381669227","1765.60635416011","1790.34502558986",0.587430313029963,1,0.551161912190148,0.572908363297284
"GTF2H2","Q13888","0.221854753911033","0.151321834029325","0.297319310813797","432.150090958869","443.243690360793",0.486370987833737,1,0.392117715787223,0.580126218983247
"EXOSC1","Q9Y3B2","0.91662711032593","0.390498378971213","0.855084191925868","524.929889251743","523.980420949888",0.966584614382262,1,0.646336440008697,0.943983707980957
"DENND2B","P78524","0.994434015543423","0.824995687327916","0.97104933731895","200.643657739578","200.672370133985",0.998237688887274,1,0.923522250554667,0.987378576032672
"GPX3","P22352","0.0596217067936825","0.0530038613928475","0.0727271501247013","478.008927058965","455.127658884605",0.240146400456616,1,0.224345598012601,0.28442940494215
"FOXRED2","Q8IWF2","0.67088627286139","0.663334324198376","0.58341667423061","381.945558510019","379.027778490472",0.844642807597963,1,0.845911211670911,0.801261747416021
"SNUPN","O95149","0.579717132937809","0.656346810352484","0.702204871464214","863.641594029055","870.891264571431",0.794655485655973,1,0.841183200933953,0.867651623279786
"THOC7","Q6I9Y2","0.451189808299332","0.366908242510198","0.34321511181456","429.140122897256","436.057451457604",0.700774629706019,1,0.62690149851586,0.620873163120523
"DYNC2LI1","Q8TCX1","0.639280900763064","0.771412399178455","0.726073059205997","253.063947501847","254.688383016615",0.825883891925545,1,0.901288350355928,0.880573472704588
"DCTPP1","Q9H773","0.282784336921515","0.155371281803904","0.290803794339799","409.572832091764","396.308032426215",0.551316569038103,1,0.397988240559999,0.574355531600272
"ALG13","Q9NP73","0.778794046314643","0.782021775513198","0.806000626136304","768.107854491881","770.999840852356",0.90868996235667,1,0.906669169710658,0.925781110190957
"PEX2","P28328","0.398232903987905","0.422642119864787","0.501278598451395","472.354386288579","477.765547258781",0.658646655638938,1,0.6760543550918,0.7480024385573
"CPSF4","O95639","0.423656955316431","0.36929256278218","0.438216072654399","375.377197193796","380.459325970328",0.679067784377968,1,0.628048073838545,0.703219074855185
"NBDY","A0A0U1RRE5","0.591219875142218","0.946224477762333","0.588969379802375","1234.91083325214","1225.6210953913",0.801654306523258,1,0.977718953013036,0.805399892221407
"GBP4","Q96PP9","0.315247465535421","0.388380287342145","0.387908652752495","231.644729079432","238.892807242592",0.583592441528969,1,0.644505462188117,0.658366249480451
"ZDHHC9","Q9Y397","0.635132597239674","0.556017439708465","0.644925992732231","418.219627937196","412.821178349208",0.823353708261509,1,0.775064838465899,0.833646615772814
"GPR37","O15354","0.628927627695879","0.863206397305506","0.622586968570203","941.360352016407","957.195281125485",0.821873094198984,1,0.943633854021436,0.824676525445798
"EXOSC3","Q9NQT5","0.775979087093811","0.901398985753103","0.835735953871983","191.224107216463","192.481184414977",0.907730343481403,1,0.960385019237633,0.936041561614764
"CASP9","P55211","0.0756611131629949","0.229329521772609","0.20292942018577","436.733996177892","449.931060500517",0.276656966895481,1,0.490416224173828,0.480657923410611
"URB2","Q14146","0.828180660490761","0.951834336429933","0.835896853973359","1324.4900315467","1320.27271651062",0.931940113512492,1,0.98021701862992,0.936041561614764
"UTP11","Q9Y3A2","0.867303368238127","0.947103883961169","0.894082005571196","287.637780176182","288.500712077502",0.945863017363953,1,0.977718953013036,0.959005736655227
"ZCCHC17","Q9NP64","0.0865067261456733","0.155697597140348","0.134288263239824","636.355302451446","657.00130240711",0.296937687728123,1,0.398630741826566,0.390375181903268
"CAMKMT","Q7Z624","0.279513031654651","0.197246503033589","0.340324221966801","467.142848834493","476.434237814469",0.548430709338266,1,0.451856984668562,0.618318448648555
"TAC1","P20366","0.00995418181506328","0.0115640572520642","0.0151270171416122","1098.70529451318","1041.58450702312",0.0883939083444616,1,0.0962316755778804,0.120985170874675
"GRN","P28799","0.476543524947482","0.823604003026604","0.471239292122954","585.371431695634","575.145064034987",0.721369838035572,1,0.92284405928541,0.729305571132653
"IGHV5-51","A0A0C4DH38","0.211295197723894","0.409647102187968","0.179517844292222","306.922941465559","284.407129088659",0.474941022820837,1,0.664931960219523,0.453473999606887
"FOXG1","P55316","0.449518732571538","0.349391140840768","0.410212609076538","431.579797536171","423.743774920651",0.699188152439534,1,0.610906774340963,0.678438061591842
"SNRPF","P62306","0.537028799507183","0.255421853734537","0.631541594960384","3052.58515582806","3032.62432584874",0.766099914965611,1,0.520706069679539,0.828157319903446
"SLC7A6OS","Q96CW6","0.84313976639751","0.543749769523205","0.841249439857332","357.606532096996","360.01219044576",0.936932922238416,1,0.764912721607253,0.938002728745033
"JAGN1","Q8N5M9","0.633069765910666","0.610918799868114","0.649119827803696","1054.76691403987","1047.52935389667",0.823096031751405,1,0.81075399153693,0.835597032200879
"TM9SF1","O15321","0.240420024503596","0.190947266936527","0.25294377551807","257.467025264638","251.535725157689",0.506372526002992,1,0.44446289658684,0.532750043638329
"KCNK4","Q9NYG8","0.186158214512686","0.0970930112578502","0.141743878136863","341.037691181584","351.481801851969",0.449101663538786,1,0.311699961649941,0.401131631741173
"MRPL54","Q6P161","0.0179183543402929","0.0159346235445407","0.0347127876228894","2144.90959161566","2006.17210193039",0.123734377152925,1,0.115826184536782,0.192509384304654
"REEP3","Q6NUK4","0.249875818828526","0.206159907858451","0.200495164728439","389.285516282721","400.070972150135",0.51630715124767,1,0.463793708855549,0.477785768039191
"CLDN5","O00501","0.331430915918223","0.466007743073556","0.329194760745938","1099.64567732644","1120.71700381324",0.598797959996531,1,0.705694671390846,0.608402994434428
"MOB3A","Q96BX8","0.00755119039350992","0.0174524548259367","0.00903158613941822","1130.21689550602","1172.73485514798",0.0741597507620521,1,0.122174368504376,0.0926071196084611
"NADK","O95544","0.49502649013139","0.850485252183942","0.574832350790394","400.989476266332","407.318597965487",0.736227063929707,1,0.936977960163633,0.797132902590001
"ZNF346","Q9UL40","0.61325906643921","0.910237989196316","0.69955464760534","344.232847641454","347.320313980536",0.813243004054059,1,0.963898641537662,0.866432083751486
"PLOD2","O00469","0.864624558489667","0.919634598221037","0.897394858573876","214.611100729512","215.498317372154",0.944781936303829,1,0.968404458229412,0.96023342094269
"UBE2G2","P60604","0.765301982504065","0.890865604739312","0.807195406687165","1238.57723922276","1243.85438311996",0.901485816152452,1,0.956370925623482,0.925817724645277
"TOMM20","Q15388","0.00630231205286197","0.122214014391952","0.0248917796066198","4956.18315395616","4738.1169949207",0.067448306778328,1,0.351616640700936,0.159604953503201
"MNAT1","P51948","0.087500171642089","0.130444825369176","0.0879380139833503","142.180091172652","147.041016753407",0.298440131475898,1,0.364164296332526,0.315060816719807
"CD63","P08962","0.924010438006306","0.917093577218943","0.935497734514655","1788.85063382369","1786.15172309996",0.970459349809311,1,0.967532614487698,0.97661714061423
"HS6ST3","Q8IZP7","0.011223414944822","0.00241305101621756","0.00817527556484307","615.123452739918","593.035636882969",0.0945247269009176,1,0.0388563193658632,0.086795656608266
"KCTD6","Q8NC69","0.623063738927368","0.396165690234629","0.585998888634908","609.822395116044","605.628851364838",0.818668245498311,1,0.652262685101852,0.802909927370361
"CEP44","Q9C0F1","0.619574151091827","0.488935843214251","0.613825783677637","336.174898740053","339.619744124818",0.816279281172068,1,0.723550887859888,0.819483115266881
"PF4","P02776","0.844946755921111","0.989745594563506","0.882118786439893","679.149788376743","671.84865377528",0.937369449360776,1,0.996504583934961,0.954729207924685
"TIMM8B","Q9Y5J9","9.19920542362452e-05","3.66605422547398e-05","0.000289031231908813","2914.91289214428","2765.31619109775",0.00557229388993814,0.71882591180202,0.00456127898018967,0.0140703437296746
"PPHLN1","Q8NEY8","0.817822773708197","0.931826604176249","0.732533534041082","656.411446356568","653.324749789173",0.927511013549521,1,0.972654700111302,0.88388156809713
"NRSN1","Q8IZ57","0.0524879973293216","0.0562634920843247","0.0782814014790936","2192.74059404138","2260.22082048409",0.224981465239341,1,0.232001544668556,0.296297118883732
"TMEM14C","Q9P0S9","0.730221217837797","0.795991655079326","0.735704691380809","849.271193967735","853.631250451793",0.880411756856125,1,0.910699543766478,0.88647593808013
"HVCN1","Q96D96","0.0216861176250114","0.0237531214489591","0.0257233161081581","377.061752764448","399.400123772509",0.137880653475866,1,0.147190238701163,0.163018647258027
"CTSL","P07711","0.0120032526223819","0.0104796582947203","0.0161825922577282","1765.94368538101","1689.0545895968",0.0991947823619901,1,0.0907849777327543,0.125744556550228
"LSM3","P62310","0.814076653017004","0.972666705428453","0.798563775293803","2054.09201213359","2058.45368876165",0.926731705901264,1,0.989251286765317,0.924011195697974
"PEX12","O00623","0.686485010148642","0.707779344958285","0.646446135925029","555.916535510226","561.49273109244",0.853627286648868,1,0.870077547491035,0.834241140564521
"IER3IP1","Q9Y5U9","0.449542011499388","0.0950608343474351","0.594711611287804","687.822978534627","678.740948323234",0.699188152439534,1,0.308942745860242,0.809313223720463
"GYG2","O15488","0.00227108032047004","0.00180802906275565","0.00305577997802464","2060.33554920049","2196.97696261938",0.0379192769746857,1,0.0331641762825649,0.0492327108212052
"TAF9","Q16594","0.86974483101768","0.796485792480446","0.849990447195437","273.323397055475","272.476524101819",0.946685663043316,1,0.910835647949979,0.941702162822224
"CA11","O75493","0.0492380989363056","0.0502657589078799","0.0472386354993094","1030.87821246434","998.567497172918",0.217370906829543,1,0.217381587783693,0.227178783910788
"SERPINA6","P08185","0.250188022751595","0.651092200419549","0.254834199365191","380.49841026893","396.756218988249",0.516504414737375,1,0.83774649334404,0.535144970126203
"CLN5","O75503","0.604613848783659","0.609697833133012","0.592865996651079","364.350615276136","359.912593246541",0.809306365317367,1,0.810106756201404,0.808519046057707
"ZCCHC3","Q9NUD5","0.115589907310791","0.0715930591650891","0.126904645398419","125.783929463589","132.208802845252",0.348110000822934,1,0.263508320450309,0.378197139261345
"JOSD1","Q15040","0.221739041968174","0.12616372551769","0.298328019772231","287.64142385757","294.272132125316",0.486370987833737,1,0.358227961916871,0.581475466824698
"ZDHHC6","Q9H6R6","0.416751199223204","0.296851891683979","0.325805990358673","302.677307995259","298.813917805321",0.673244152384119,1,0.562054926488639,0.604937564457412
"PLCH1","Q4KWH8","0.0083564362867747","0.0147923376666877","0.00810487605983846","945.45545532413","907.251450683467",0.0795337309925183,1,0.111570778501446,0.0862826996343021
"ABCG4","Q9H172","0.932882265664881","0.951750914165671","0.896670408361047","366.919350387998","366.262658517521",0.973613446569394,1,0.98021701862992,0.960174110819921
"PHOSPHO1","Q8TCT1","0.830545856460007","0.878380023841415","0.845613743089669","586.893899552237","583.720359984306",0.932321217456774,1,0.951091414457783,0.93969306782273
"SKAP2","O75563","0.861873513709129","0.429038623350998","0.945007966042124","379.285827221017","377.48110065498",0.943081647682435,1,0.680318418149838,0.980192350819572
"F12","P00748","0.872849518682387","0.828291253980366","0.860629248444772","277.08857534829","278.981997515696",0.947834555879882,1,0.924471678276994,0.946462373022624
"SPNS1","Q9H2V7","0.596228360881196","0.458777485844188","0.721376476623057","215.231151769926","212.260050701012",0.804304006011245,1,0.701473188663007,0.878148588305432
"S100A4","P26447","0.946565536465357","0.968763819787366","0.974208275663802","2803.10691381059","2794.40887989381",0.97798004785671,1,0.987338005454347,0.988991410942491
"ANKRD40","Q6AI12","0.608353479307946","0.367032809011562","0.813847785261582","445.512722763026","431.587545732278",0.811269443848896,1,0.62690149851586,0.926908697246272
"NR2C2AP","Q86WQ0","0.114580052709269","0.248579418230523","0.171579727658899","277.30244366398","285.209189697196",0.346087565469744,1,0.511561647103847,0.445752334927813
"ZBTB11","O95625","0.876557779323004","0.540379525828196","0.817152334274088","911.250818442137","933.158545909135",0.949224296368638,1,0.762546777518487,0.928659250172642
"ADGRF5","Q8IZF2","0.811086972882329","0.557947255603956","0.746695820437403","397.229150993402","395.117805326464",0.926042315327662,1,0.776247449590129,0.892972320308826
"UXT","Q9UBK9","0.110335561570669","0.0545949287460775","0.132076920955347","394.137987471731","384.272869002416",0.339042042707098,1,0.228251925358608,0.386680052583395
"KIF27","Q86VH2","0.464111224112761","0.376343164028331","0.38836686032025","5105.53416688992","5313.28477742008",0.711789029483241,1,0.634601960232494,0.658617898017335
"P2RY1","P47900","0.997411361844102","0.961821201314183","0.995514127322474","306.48999702236","306.462755856272",0.998914533710221,1,0.984358955130482,0.998178487174525
"LSM11","P83369","0.711454031234398","0.513371689001256","0.721174800690654","212.157888227309","214.316076196735",0.869048272638047,1,0.743411354680167,0.878148588305432
"RHBDL1","O75783","0.51898619291171","0.666980451701676","0.635091183252456","293.034984621028","288.356979899533",0.754123727223451,1,0.84730698253892,0.829479640936326
"ADCYAP1R1","P41586","0.0545402298595251","0.0197103595304678","0.0669032326424907","4135.92677287511","4291.18381157541",0.229004490124841,1,0.132089836510356,0.271753873465557
"TMEM115","Q12893","0.0797924289246409","0.0668736018281952","0.0861022410461451","576.233642481857","593.589858534829",0.28426474677709,1,0.254406195075714,0.312102141499379
"TMEM230","Q96A57","0.857492129003955","0.942507312277772","0.955884066168257","1246.03605434856","1243.1243310207",0.942531792319549,1,0.976767448976261,0.983345769343921
"ACTR5","Q9H9F9","0.16546348296012","0.177733581756483","0.181036815844373","100.839689004096","103.826299932012",0.422464221328415,1,0.426932126604721,0.455154980375782
"IGKV3-20","P01619","0.571003071885161","0.784272928215926","0.543245551587913","592.994694853815","568.333559002547",0.788166061591502,1,0.906669169710658,0.77859881513352
"OXLD1","Q5BKU9","0.0539023712303456","0.135561831337588","0.0558784496235356","984.621988193334","962.368945549774",0.22791835973697,1,0.37050722283033,0.248087616680856
"SCARB1","Q8WTV0","0.53997055244034","0.625946920510628","0.566215522701645","546.063677399194","541.822137681793",0.768268371589369,1,0.819955612581232,0.793173108207007
"CBLN1","P23435","0.272309255515444","0.280034124663269","0.260490655640367","1529.42101874644","1557.85428892726",0.541155778890559,1,0.546500162367329,0.542779260810743
"IGLV3-21","P80748","0.454937528242658","0.681119907971418","0.504859971983748","516.135110097978","547.854084635022",0.703101630871861,1,0.854596665295215,0.751137818179933
"CARD19","Q96LW7","0.0810188434510271","0.204272997836387","0.076618101149288","778.583581643035","752.615336401693",0.285815459470124,1,0.460262169865493,0.293233464073227
"MGARP","Q8TDB4","0.192738903658376","0.317154761434973","0.182676655511919","745.163087397641","770.664127671739",0.457192343835879,1,0.580521739482989,0.457658026986257
"FABP1","P07148","0.0148046075659862","0.0173360321836478","0.0148856173928923","303.976746029757","248.008620097475",0.111987612314246,1,0.121710472132097,0.120498105523633
"BCL7A","Q4VC05","0.0176339767386729","0.0134055598629572","0.0237179327439803","1033.48887331895","1063.17119440422",0.122903743390733,1,0.106130744446958,0.155741114673498
"IGHV4-34","P06331","0.62218862493319","0.834502758006951","0.664395762784133","1478.52203861988","1524.92833288593",0.817793425606047,1,0.927304401459942,0.843644664138191
"IGKV3D-20","A0A0C4DH25","0.233022285110325","0.979954983453011","0.180063975960495","2175.50040436103","2003.8395436461",0.497745777556492,1,0.991770427032111,0.454023849033659
"ATP5MPL","P56378","0.0512870803073278","0.081607178134777","0.062165676360059","16726.741217856","16238.8375528924",0.2211684577933,1,0.284609064846383,0.261584596164513
"CA7","P43166","0.15321302815234","0.0969995500182055","0.169391299891089","583.779533169247","569.724539248907",0.406659851216843,1,0.311699961649941,0.442239765235205
"CHKA","P35790","0.0420635985291459","0.0526730596280375","0.043246812144394","564.789679929405","586.090491077308",0.200539938320162,1,0.223324627202108,0.218461548683115
"SYPL1","Q16563","0.222259794175801","0.1479034142053","0.216389899644781","2179.17670259962","2090.55808515465",0.486890392960389,1,0.386915727686714,0.496562190213233
"CMC2","Q9NRP2","0.38934037632295","0.257148589815285","0.415083550119","2097.18479415927","2069.84683801951",0.651457323466281,1,0.522862107940837,0.682818425833176
"FMC1","Q96HJ9","0.465788084029799","0.700915324017895","0.431981090385207","591.012404022935","597.665397494127",0.712687178968488,1,0.865921318873649,0.698346079725295
"HLA-DPA1","P20036","0.213291545758628","0.101054844042696","0.195404824605402","437.395763202207","420.668560910474",0.477047201659818,1,0.318532695179357,0.470972640180941
"TRPT1","Q86TN4","0.105164814922133","0.108200880818552","0.134869619734921","498.152562288332","512.175504115471",0.330554249316793,1,0.329622488388369,0.391541005030515
"GORAB","Q5T7V8","0.645015845521829","0.786833906654347","0.79302519121178","267.46824411448","270.975826144259",0.828843508042938,1,0.907118707483518,0.921255384078542
"RTL8C","A6ZKI3","0.22406939182517","0.257592122873501","0.217544449514227","3160.95737157597","3110.07169914539",0.488635837508982,1,0.5234156129843,0.497480927276608
"BBS5","Q8N3I7","0.131483659133694","0.206862145293018","0.164851869428642","862.623136247859","840.405729880139",0.37130947324564,1,0.464622248726543,0.435480901864574
"SLC19A1","P41440","0.941789686927401","0.589535818658936","0.788103764791885","535.855487226414","536.516197021868",0.975626429877149,1,0.796581858378165,0.918434649636506
"RABAC1","Q9UI14","0.665744449911598","0.734770037796067","0.660533101621213","1075.87065060353","1070.55076247074",0.841879630290347,1,0.884258905796776,0.842385230273118
"CRLF1","O75462","0.554233300103595","0.923682453378869","0.566313311637112","354.489861121849","359.587271330765",0.778497035234494,1,0.969466299106258,0.793173108207007
"GID4","Q8IVV7","0.17379909596529","0.585564189470738","0.210994624491026","283.546934397029","275.190941229544",0.432543827961586,1,0.7938234865587,0.489400447702556
"LYRM2","Q9NU23","0.029465266405528","0.023607971538373","0.0262040667811454","1196.59202191684","1157.45414448422",0.166600283424599,1,0.146639657870307,0.164200944529166
"TMEM223","A0PJW6","0.0293585660649523","0.0220388516248558","0.0267493840458187","878.05988036136","847.65574186506",0.166117186988803,1,0.141315655192473,0.16644900193021
"C17orf100","A8MU93","0.405121141259346","0.344720140462482","0.359011931865768","840.695628857185","828.578160568795",0.664922045380876,1,0.607138943593335,0.635150971768979
"FGFR1OP","O95684","0.566164736505909","0.488064569743158","0.59664667038578","221.807223263763","224.402660167254",0.784912881398332,1,0.723257452678368,0.81053495869167
"RNF181","Q9P0P0","0.000866884722278598","0.00136503938410525","0.00217771666638596","952.341899651201","898.630031641001",0.0221759503691393,1,0.0289445654152347,0.0434098929365814
"CAMK2N2","Q96S95","0.358536086361277","0.316658453678186","0.303383276090927","729.633081684738","744.504608046243",0.62161104478079,1,0.579749099587944,0.585989555296819
"IGHV3-43D","P0DP04","0.407332424724073","0.273005575967355","0.454465998599484","668.768675184524","632.521823621993",0.666217478930848,1,0.538578758235602,0.715438726047236
"FBXO45","P0C2W1","0.422681877191435","0.37475602512432","0.466922694583155","680.958280978343","688.934638177435",0.678310267815717,1,0.633390684266254,0.725279241414478
"C12orf73","Q69YU5","0.21914630468985","0.367447662113295","0.236668691461052","1717.56777052506","1690.39352035978",0.48350868873021,1,0.626907430513818,0.516271119816312
"GPNMB","Q14956","0.000249475895064493","3.73588245114076e-05","0.000497562122994934","1481.78156251518","1746.2483295144",0.0103691736384784,1,0.00456127898018967,0.0201448208760747
"LYVE1","Q9Y5Y7","0.59603231877404","0.362846280244943","0.770516112399433","653.961143276371","642.191077970827",0.804304006011245,1,0.623274512711085,0.908801947515346
"RGS19","P49795","0.406328363738643","0.240873057698945","0.443450769632732","488.097487785204","481.283558112492",0.665535478702678,1,0.502585333206824,0.706879705000034
"URM1","Q9BTM9","0.452792874296656","0.871149605927201","0.444709952717431","1609.71781265022","1587.46378450497",0.701560645581361,1,0.947773868376737,0.707337975327079
"C5orf24","Q7Z6I8","0.0649998859667813","0.0884404684317208","0.053555303273644","853.344574035002","883.880550084138",0.253068813624529,1,0.296136116908977,0.242654917206051
"OGFOD1","Q8N543","0.815221515232842","0.856485408260452","0.928125581984254","298.452660214221","300.021305114558",0.927050596392988,1,0.938518718292971,0.973342275885782
"ANO5","Q75V66","0.504672451022659","0.429364154327593","0.52173695878539","330.703540260319","336.705747273369",0.742727462532719,1,0.680399817869765,0.763046391914801
"SHH","Q15465","0.21993722026146","0.578318339439065","0.276333539280686","231.200761284307","239.997331033377",0.485054479905711,1,0.789049519387255,0.558358141644651
"SLC17A5","Q9NRA2","0.488677932965593","0.764023314680133","0.47990061057221","539.279138453195","547.272260438209",0.732360830109924,1,0.897621136808083,0.734246909240152
"STARD5","Q9NSY2","0.807038253472097","0.61229228760001","0.80562838554467","986.783308701645","991.275547742909",0.923578926864523,1,0.811014404447447,0.925781110190957
"UXS1","Q8NBZ7","0.124332631115822","0.168771129344034","0.0968517213465992","235.889794546589","243.166700105384",0.360433779458311,1,0.416543779120114,0.330480065765208
"VXN","Q8TAG6","0.468971008560633","0.541804406135159","0.519742464805631","676.010121067949","687.935350175728",0.714753161867132,1,0.763096544617904,0.761678098272918
"CDC123","O75794","0.194611248679407","0.164852502259208","0.221654312533957","217.933260184875","212.653326378682",0.459108345679075,1,0.411175321499103,0.502322157233277
"ATG12","O94817","0.603193941601128","0.928341661911315","0.639999394067879","3030.59373418766","3013.58364434821",0.808604813805321,1,0.9711600872256,0.83157897162232
"SOX5","P35711","0.269410740710283","0.428805905332765","0.285653822412956","1689.00751421538","1807.16942226462",0.537445884072032,1,0.680318418149838,0.568917720264363
"NACA2","Q9H009","0.928204235540544","0.905513063468467","0.868594431891626","1089.18554347196","1090.43246119896",0.972052194756112,1,0.961761462273019,0.950854145531124
"ATXN7L3B","Q96GX2","0.0306826176166615","0.0141197767151931","0.024983995981056","870.289589304237","889.657027856991",0.169917770415729,1,0.10890144351983,0.160020446390141
"TMEM246","Q9BRR3","0.0379957719601685","0.115591405276157","0.0572068861365905","520.421750037819","537.768006551929",0.191465442884518,1,0.341486291428314,0.25070925870517
"TMEM41A","Q96HV5","0.177085589441945","0.138017175671561","0.171664353758982","572.149091459903","582.539696941017",0.436599328354319,1,0.373203267399301,0.445791046950045
"SLC35B2","Q8TB61","0.375351396013202","0.221162554407965","0.402657473433231","266.10726460089","270.958784981464",0.636915485004812,1,0.478848489926251,0.67147257733371
"MEA1","Q16626","0.727200848183158","0.693382014380827","0.799020175240749","506.318444436504","508.893781439337",0.878668227571238,1,0.862693517749101,0.924011195697974
"C11orf96","Q7Z7L8","0.447561216106736","0.472755380108823","0.551878346458631","483.320750909437","469.904476472754",0.698100889092904,1,0.711500489246984,0.785152250966336
"SSBP2","P81877","0.0771987168347516","0.029528238516739","0.0611328269430764","290.611110764999","301.570020021461",0.279457657722823,1,0.165163676284752,0.259570252423538
"CDYL2","Q8N8U2","0.280110949701692","0.30208016733075","0.225413948589937","223.116638307027","229.510729316117",0.548430709338266,1,0.566131030414838,0.505208731215076
"DERPC","P0CG12","0.87461226336344","0.845571444470673","0.642210754975365","697.323444302631","699.591417288426",0.948801919467155,1,0.934728533486432,0.832387765657312
"RPL38","P63173","0.0019890054557123","0.00499752882362633","0.00434646385137098","7195.5277395907","7021.12770515338",0.0359770570160554,1,0.0584591171075092,0.0603971639418653
"ZFP36L1","Q07352","0.159792633902557","0.0487812829470525","0.149193241468281","327.047820283717","348.005791283708",0.415375795513832,1,0.214144351094533,0.412087659538051
"TCEAL7","Q9BRU2","0.0383294978472437","0.0459903986681666","0.0280845396573921","1206.97074371056","1251.7090724768",0.192485023250876,1,0.207727731325465,0.171715643883304
"ALKBH7","Q9BT30","0.677483645406096","0.078615989903205","0.336456523356125","440.172635363155","435.412178975564",0.848102724319647,1,0.278651327568238,0.61550208730819
"PTRH1","Q86Y79","0.381575456244797","0.188630978543923","0.173801525166804","244.958568642973","239.703674645925",0.644363814086413,1,0.441997582999039,0.447327113851583
"S100A6","P06703","0.346448355518369","0.189581488929999","0.319865013918011","8732.90559208573","8949.81547311055",0.610578904675526,1,0.44286689222691,0.600390396049805
"FXYD7","P58549","0.00193563803492437","0.0039382855186555","0.00524173028722345","3805.50058153338","3591.56927564745",0.035582451499303,1,0.0503662242925926,0.0677988009268866
"CDIP1","Q9H305","0.355886677576791","0.794153231801887","0.413588553668655","5228.69883600463","5133.34259396926",0.619242957104324,1,0.909738436555843,0.681810328769382
"SELENOT","P62341","0.524784497855092","0.482169550358881","0.543029307182394","656.515040142052","650.978638993955",0.757279051937154,1,0.719021539409217,0.77859881513352
"TMEM160","Q9NX00","0.00165133779149316","0.000521970561007766","0.00149816424828566","1194.10321870919","1142.92863595902",0.0329860501506565,1,0.0178889384373451,0.034737849958766
"CD151","P48509","0.0734753663422192","0.123630566303761","0.0714655033703704","3767.14942964341","3650.48817779207",0.271535862931812,1,0.353673531061626,0.281078615319357
"MYD88","Q99836","0.115689463596425","0.0471543493131488","0.0448209179687869","360.289074351898","371.90996780685",0.348110000822934,1,0.210697142557901,0.221664970258292
"CBX4","O00257","0.770758886652705","0.799565163756962","0.88982546935083","237.899746380041","236.003461354056",0.904310801847483,1,0.912085649323469,0.95680421322518
"ATP5F1E","P56381","0.190312585416946","0.686341685725021","0.257884366799025","10565.52278073","10348.0192855057",0.454295683397164,1,0.858778852242644,0.539087330702938
"ELOVL4","Q9GZR5","0.373903976162203","0.158451362536974","0.409274962940204","668.019742511284","658.350152238043",0.635701842848445,1,0.402169582711126,0.67727119026149
"SEC22A","Q96IW7","0.240231792150434","0.30208016733075","0.285031381959229","472.406510887101","464.198380278399",0.506372526002992,1,0.566131030414838,0.568317228535192
"PLEKHB2","Q96CS7","0.247423440519492","0.867499751983855","0.371051345338513","521.619638176309","531.566410238178",0.513793889489897,1,0.945659861805718,0.643538096529347
"SPINT2","O43291","0.524371594752666","0.451863959902104","0.572628377788179","433.551691868468","437.277554595265",0.757036244321776,1,0.695052161943906,0.796461043794381
"TMEM97","Q5BJF2","0.325888356129028","0.296566041327467","0.327524385258983","1434.13843253161","1412.06590062011",0.593587788995857,1,0.561649986331355,0.606463399624098
"ARL5B","Q96KC2","0.519374137833054","0.424513236543436","0.514404025696146","823.051903265077","816.235231306887",0.754123727223451,1,0.677245085820827,0.759172821528422
"SLC2A12","Q8TD20","0.0975727405946135","0.158005828955643","0.0955721155863227","300.264896008067","289.760563337327",0.315516546459321,1,0.401826400298296,0.328263960963308
"MT-ATP6","P00846","0.792954801537814","0.6242288626428","0.898108125008898","6242.69830457568","6205.48011474118",0.916454491823174,1,0.818626676064062,0.96023342094269
