GENE_SYMBOLS,refseq_ids
SLC5A3,NM_006933
RPL22,NM_000983
KLHL10,NM_001329595
ZNF524,NM_153219
LSR,NM_001260489
MAGI1-IT1,NR_145422
WWTR1,NM_001168278
OCA2,NM_000275
P4HA3,NM_001288748
PSPN,NM_004158
PEA15,NM_001297576
ACTC1,NM_001406482
ARMCX6,NM_001009584
WASIR2,NR_130735
PDE5A,NM_001083
MAF1,NM_032272
CBLN1,NM_004352
GPC5,NM_004466
ARID3B,NM_001307939
GML,NM_002066
MANF,NM_006010
AURKAIP1,NM_001127229
RNF181,NM_016494
ANGPTL1,NM_001376763
SLC24A3,NM_020689
MORN5,NM_001286828
SULT1C2,NM_001056
ATP5MF,NM_001003713
CA1,NM_001128829
IL7,NM_000880
NXN,NM_001205319
FFAR4,NM_001195755
RAMAC,NM_031452
ACCS,NM_001127219
CYP27A1,NM_000784
APOBEC4,NM_203454
GRWD1,NM_031485
FSTL5,NM_001128427
NDE1,NM_001143979
ZBTB44-DT,NM_001039787
GSG1,NM_001080554
CCNO,NM_001024592
NDUFA7,NM_005001
ANAPC11,NM_001002244
LRRC10B,NM_001145077
C6orf201,NA
RPEL1,NM_001143909
BCL2,NM_000633
HMGCS1,NM_001098272
CPTP,NM_001029885
EGOT,NR_004428
VWC2,NM_198570
SPDYE1,NM_001378423
NANS,NM_018946
C19orf73,NM_018111
MYCL,NM_001033081
DCAF12L2,NM_001013628
ADORA2A,NM_000675
PAX7,NM_001135254
ERVK13-1,NM_001012731
NEK2,NM_001204182
SCGN,NM_006998
INSL6,NM_007179
RAB25,NM_020387
TCTE1,NM_182539
PRR11,NM_018304
CCDC196,NM_001004331
GADD45GIP1,NM_052850
PRSS36,NM_001258290
FCGR3A,NM_000569
TAP1,NM_000593
ITGBL1,NM_001271754
CHRFAM7A,NM_139320
OMD,NM_005014
C2orf50,NM_001371320
MAGEE2,NM_138703
CD302,NM_001198763
SLC38A2,NM_001307936
TBX6,NM_004608
MEIOC,NM_001033659
RSPH4A,NM_001010892
TGFBR3L,NM_001195259
SEC61G,NM_001012456
DUSP4,NM_001394
BTBD18,NM_001145101
RPS27A,NM_001135592
GYPB,NM_001304382
CLMP,NM_024769
PRB1,NM_001367912
ANKUB1,NM_001144960
KCNA2,NM_001204269
GPR88,NM_022049
NOS1,NM_000620
CDC42EP2,NM_006779
ADAMTSL4,NM_001288607
MAFK,NM_002360
ETV4,NM_001079675
NUDT14,NM_001318380
FREM3,NM_001168235
TRPC5OS,NM_001195576
NDUFA13,NM_015965
ALKBH7,NM_032306
ANKRD20A1,NM_032250
ATP5MC1,NM_001002027
PCBP3,NM_001130141
ANGPT2,NM_001118887
SMOC1,NM_001034852
CFAP70,NM_001350933
IL12RB2,NM_001258214
TEKT5,NM_144674
CCNG2,NM_004354
COL21A1,NM_001318751
BUB1B,NM_001211
OGN,NM_014057
OPCML-IT1,NR_046790
DLC1,NM_001164271
FIGNL2,NM_001013690
LRP4,NM_002334
LLGL2,NM_001015002
RPL6,NM_000970
NDUFB11,NM_001135998
KNCN,NM_001097611
CENPVL3,NM_001355276
PHF13,NM_153812
ANGPTL2,NM_012098
GCSH,NM_004483
OTOGL,NM_001368062
HLA-C,NM_001243042
FAM86B1,NM_001083537
GTF2IRD2B,NM_001003795
SLC24A5,NM_205850
OR2AK2,NM_001004491
RPL21,NM_000982
FLACC1,NM_001127391
CCDC78,NM_001031737
EIF1AX,NM_001412
LY86,NM_004271
CNTNAP3,NM_001393379
LRIG3,NM_001136051
ERF,NM_001301035
LY96,NM_001195797
GPR52,NM_005684
HS3ST5,NM_001387039
C1QA,NM_001347465
YWHAB,NM_003404
B4GALNT3,NM_173593
ARHGAP11B,NM_001039841
RPP25,NM_017793
ERVMER34-1,NM_001242690
CEBPB,NM_001285878
RTL9,NM_001385449
PARP9,NM_001146102
CYP3A5,NM_000777
LRRC3B,NM_001317808
ZAP70,NM_001079
CNTD2,NA
KCNA5,NM_002234
HSPA8,NM_006597
FOXO4,NM_001170931
SLC10A1,NM_003049
MRAP,NM_001285394
CFC1,NM_001270420
SLC22A6,NM_004790
KCTD12,NM_138444
GYPE,NM_002102
PLPPR1,NM_017753
FRMPD1,NM_001371223
TMC1,NM_138691
PCBP2-OT1,NR_109828
DLL3,NM_016941
BCAS1,NM_001316361
PLN,NM_002667
RASSF7,NM_001143993
PCSK1N,NM_013271
EXOSC4,NM_019037
FKBP2,NM_001135208
MRPL52,NM_001318870
PCDHB5,NM_015669
ZC2HC1B,NM_001013623
COL9A3,NM_001853
CDKL4,NM_001009565
C10orf95,NM_001363580
ANKRD34C,NM_001146341
DRGX,NM_001080520
ASS1,NM_000050
TEX41,NR_033870
TEX46,NM_001242521
CTHRC1,NM_001256099
FILIP1L,NM_001042459
RHOH,NM_001278359
ELOB,NM_007108
FRAT1,NM_005479
DCDC2B,NM_001099434
ALPK1,NM_001102406
UPK3BL1,NM_001114403
DKK1,NM_012242
RPL24,NM_000986
MBNL3,NM_001170701
TRPC4,NM_001135955
ACKR2,NM_001296
RTL8C,NM_001078171
LEPR,NM_001003679
HTR7,NM_000872
GPR18,NM_001098200
CCDC192,NM_001317938
SLC16A8,NM_001394131
ECM2,NM_001197295
CFAP300,NM_001195005
NFIL3,NM_001289999
SHB,NM_003028
CDH6,NM_001362435
MAD2L2,NM_001127325
FASTKD5,NM_021826
NDUFB3,NM_001257102
CYP1B1,NM_000104
GRP,NM_001012512
INKA1,NM_001366281
RPS24,NM_001026
NRGN,NM_001126181
RBM20,NM_001134363
SMIM13,NM_001135575
TP53TG5,NM_014477
CIB1,NM_001277764
WARS2-IT1,NR_126447
C11orf68,NM_001135635
GDPD3,NM_024307
LY6D,NM_003695
C3,NM_000064
CAPN14,NM_001145122
ANKRD30A,NM_052997
AP1G2,NM_001282474
IER2,NM_004907
SELENOK,NM_021237
ADGRG2,NM_001079858
CASS4,NM_001164114
RGR,NM_001012720
PCSK5,NM_001190482
IGF1,NM_000618
BTNL8,NM_001040462
CD99,NM_001122898
RTP1,NM_153708
PCAT18,NR_024259
FREM1,NM_001177704
WDR83OS,NM_016145
TRAPPC5,NM_001042461
STAG3,NM_001282716
YPEL3,NM_001145524
ROBO2,NM_001128929
KLK5,NM_001077491
CDH3,NM_001317195
C17orf102,NA
CR1L,NM_175710
NCK1-DT,NR_110175
STMN1,NM_001145454
PTPN6,NM_002831
VAT1,NM_006373
C17orf78,NM_001321399
CXCL17,NM_198477
ARHGAP42,NM_001367945
SRGN,NM_001321053
DDX3Y,NM_001122665
RPL27,NM_000988
S100A11,NM_005620
RPS12,NM_001016
SULT1C4,NM_001321770
KRT86,NM_001320198
WNT5B,NM_030775
STPG4,NM_001163561
RAET1E,NM_001243325
RABAC1,NM_006423
EVC,NM_001306090
NDUFS5,NM_001184979
ADAMTS8,NM_007037
CETN2,NM_004344
PDE6B,NM_000283
HLA-DRA,NM_019111
TP53I11,NM_001076787
GLI2,NM_001371271
MRPL12,NM_002949
CMTM3,NM_001048251
GHRL,NM_001134941
HIBCH,NM_014362
MCM2,NM_004526
POU3F2,NM_005604
TH2LCRR,NR_132124
MASP2,NM_006610
IL1RAPL2,NM_017416
FES,NM_001143783
HHIP,NM_022475
GLA,NM_000169
RPL36,NM_015414
BHLHE22,NM_152414
CSF2RA,NM_001161529
TMEM191C,NM_001207052
NXPH1,NM_152745
B3GNT5,NM_032047
POLR2J,NM_001371100
XYLT1,NM_022166
SPRY1,NM_001258038
ITGB4,NM_000213
LYG2,NM_175735
BCL7C,NM_001286526
CNIH2,NM_182553
SLC39A4,NM_001280557
RAB24,NM_001031677
FOXJ2,NM_018416
CSF3R,NM_000760
PTPN7,NM_001199797
ABO,NM_020469
ATP6V0B,NM_001039457
PRKCQ,NM_001242413
SLC22A8,NM_001184732
HLA-E,NM_005516
CITED1,NM_001144885
CTXN2,NM_001145668
LIPT2,NM_001144869
CD63,NM_001040034
ANKRD62P1-PARP4P3,NR_040115
GAPDH,NM_001256799
WNT7A,NM_004625
PCDHGA9,NM_018921
ADARB2,NM_018702
NYNRIN,NM_025081
CHMP1B,NM_020412
RARRES1,NM_002888
SLC2A12,NM_145176
SDSL,NM_001304993
GADD45A,NM_001199741
KCNS1,NM_001322799
TSC22D3,NM_001015881
GPR68,NM_001177676
SCG2,NM_003469
NFKBIA,NM_020529
IGSF6,NM_005849
REC114,NM_001042367
ELDR,NR_110426
ATP6V0A4,NM_020632
GPR171,NM_013308
UFSP1,NM_001015072
MCTP2,NM_001159643
GLDN,NM_001330297
NRG1-IT3,NR_047475
RASSF3,NM_178169
TOMM34,NM_006809
GASK1B,NM_001031700
DYNLL1,NM_001037494
CBLN2,NM_182511
RSPO4,NM_001029871
LPAR2,NM_001395660
FAT2,NM_001447
NR4A3,NM_006981
TCEA3,NM_003196
LUARIS,NR_038276
ZBTB32,NM_001316902
RFX4,NM_001206691
PPP2CA,NM_001355019
ANO1,NM_001378092
NFE2L3,NM_004289
HSD17B1,NM_000413
TUBB,NM_001293212
KCNG1,NM_002237
EDDM13,NM_001354658
UBA52,NM_001033930
MALL,NM_001371559
COX5A,NM_004255
METTL18,NM_001320199
TUBB4B,NM_006088
GYS2,NM_021957
DKK2,NM_014421
RPL37A,NM_000998
UBL5,NM_001048241
SEMA3F,NM_001318798
GAD2,NM_000818
ZNF628,NM_033113
USH1C,NM_001297764
FAM169B,NA
EGFR,NM_001346897
EBF4,NM_001110514
APCDD1,NM_153000
PLK5,NM_001011716
ALPL,NM_000478
NRARP,NM_001004354
C8orf58,NM_001013842
HSD17B13,NM_001136230
GLIPR1L1,NM_001304964
HMGCR,NM_000859
FAM41C,NR_027055
NDUFB7,NM_004146
DDX47,NM_016355
KLHL1,NM_001286725
NDUFB4,NM_001168331
PEBP1,NM_002567
DUSP6,NM_001946
CCDC134,NM_001304797
NDUFC2,NM_001204054
IRF3,NM_001197122
SPDYE3,NM_001004351
CATIP,NM_001320865
PCA3,NR_015342
NEK5,NM_001365552
HCG20,NR_138037
BOC,NM_001301861
SSC4D,NM_080744
WFS1,NM_001145853
GPR82,NM_080817
PRELP,NM_002725
FOXF2,NM_001452
AHSG,NM_001354571
C4orf48,NM_001141936
CITED4,NM_133467
LAMP3,NM_014398
CEACAM1,NM_001024912
KCNK15,NM_022358
PAH,NM_000277
AHNAK,NM_001346445
ASB14,NM_001142733
NLRP1,NM_001033053
SEMA5A,NM_003966
CRLF3,NM_015986
GPX3,NM_001329790
OR2L3,NM_001004687
TXNIP,NM_001313972
ARHGAP9,NM_001080156
ANKRD20A4,NA
GTF2IRD2,NM_001281447
FAM245B,XR_007080981
SLC12A3,NM_000339
ZNF804A,NM_194250
CAV2,NM_001206747
KCNJ13,NM_001172416
FAM106C,NM_001348162
ATP5ME,NM_007100
GCOM1,NM_001018090
GPR87,NM_023915
TMEM244,NM_001010876
FNDC9,NM_001001343
RPS29,NM_001030001
THSD7B,NM_001080427
EML3,NM_001300793
MSTN,NM_005259
GLRX,NM_001118890
GCK,NM_000162
ANKRD36B,NM_001353337
TRPA1,NM_007332
PROCR,NM_006404
SERPINF2,NM_000934
CAPN8,NM_001143962
SOX13,NM_005686
MMP21,NM_147191
NDUFA1,NM_004541
MAP3K7CL,NM_001286617
TSPAN16,NM_001282509
CALML6,NM_001330313
NPB,NM_148896
LIN7C,NM_018362
HCP5,NR_040662
DDRGK1,NM_023935
TMPRSS11A,NM_001114387
DCLRE1C,NM_001033855
DEF6,NM_022047
HBQ1,NM_005331
LONRF3,NM_001031855
SBSPON,NM_153225
KCNH6,NM_001278919
P2RY12,NM_022788
PAX2,NM_000278
UPK1B,NM_006952
SPDYE2B,NM_001166339
FAM53A,NM_001013622
DRAM1,NM_018370
SNTG2,NM_018968
COX7A2,NM_001366292
UQCRHL,NM_001089591
TPRG1,NM_198485
LYN,NM_001111097
NACA,NM_001113201
RMRP,NR_003051
ARL2,NM_001199745
ANKS4B,NM_145865
SERHL2,NM_001284334
KCNK2,NM_001017424
NPIPB6,NM_001282524
APOE,NM_000041
NCBP2L,NM_001348372
NDUFB2,NM_004546
IFI27L2,NM_032036
TRAF3IP2,NM_001164281
SLC9C2,NM_178527
SLC25A48,NM_001349335
DPF3,NM_001280542
EPX,NM_000502
CDKN2C,NM_001262
DOCK6,NM_001367830
MKRN2OS,NM_001195279
HIST2H3PS2,NA
LANCL3,NM_001170331
PCAT1,NR_045262
OR10A2,NM_001004460
CA8,NM_001321837
GNG12,NM_018841
IER3,NM_003897
RUNX1,NM_001001890
FAM227B,NM_001330293
PCBP1,NM_006196
NKAIN3,NM_001039769
DUSP2,NM_004418
GMNC,NM_001146686
TXNDC17,NM_032731
PIM3,NM_001001852
NCF2,NM_000433
SLC7A6OS,NM_032178
DSCAM-IT1,NR_046774
PDE6C,NM_006204
MARCOL,NM_001363511
IGSF1,NM_001170961
FABP7,NM_001319039
KRTCAP3,NM_001168364
RND2,NM_005440
SCGB1A1,NM_003357
XG,NM_001141919
CHST9,NM_001243848
ART4,NM_001354646
PRSS48,NM_001353611
PEG10,NM_001040152
CEBPA-DT,NR_026887
CBARP,NM_001393918
MINCR,NR_120682
MIA,NM_001202553
C8orf34,NM_001195639
INPP5D,NM_001017915
ARGFX,NM_001012659
RHBDL2,NM_001304746
C5AR1,NM_001736
WNT6,NM_006522
PCDH18,NM_001300828
ADAMTSL5,NM_001367197
USHBP1,NM_001297703
NTSR1,NM_002531
ZBTB7B,NM_001252406
PDZK1,NM_001201325
SLC7A2,NM_001008539
KLK14,NM_001311182
CENPK,NM_001267038
KDF1,NM_152365
SCAT2,NR_157844
LPAR6,NM_001162497
ACAN,NM_001135
OR3A2,NM_002551
RSPO3,NM_032784
TCEAL6,NM_001006938
TM4SF19,NM_001204897
POMZP3,NM_012230
PDGFRL,NM_001372073
PLSCR2,NM_001199978
CRYBB2,NM_000496
MCMDC2,NM_001136160
ITIH2,NM_002216
AR,NM_000044
KCNE1,NM_000219
SPDYE16,NM_001351597
CLDN4,NM_001305
ACSM6,NM_207321
C7orf57,NM_001100159
NUDT13,NM_001283014
TMEM184A,NM_001097620
HIPK4,NM_144685
PTTG2,NM_006607
HSPA12B,NM_001197327
EEF1A2,NM_001958
JUN,NM_002228
ACSL5,NM_001387037
BMX,NM_001320866
FANCE,NM_001410876
CYP2C18,NM_000772
C2,NM_000063
TYR,NM_000372
NDUFC1,NM_001184986
MMD2,NM_001100600
IFI27,NM_001130080
ZNF93,NM_001004126
GNRHR,NM_000406
GJC3,NM_181538
SSR4,NM_001204526
TMEM176B,NM_001101311
TEX48,NM_001199233
C1QBP,NM_001212
PCDH12,NM_016580
IGFBP3,NM_000598
LGALS9,NM_001330163
NT5C1A,NM_032526
NKX3-1,NM_001256339
SIM2,NM_005069
MAK,NM_001242385
MRC2,NM_006039
MYL5,NM_001363650
TNFSF18,NM_005092
NRIP2,NM_031474
SLC9A3R2,NA
CHIT1,NM_001256125
GAS2L3,NM_001303130
CNN1,NM_001299
RNF212B,NM_001282322
NPFFR2,NM_001144756
TEX45,NM_198534
ACTB,NM_001101
SLC22A25,NM_001394058
SIX4,NM_017420
TTC29,NM_001300761
TYRP1,NM_000550
FRG1-DT,NR_149038
GRIK3,NM_000831
PP2D1,NM_001252657
MDFIC,NM_001166345
CATSPERG,NM_001330496
ISOC2,NM_001136201
PSENEN,NM_001281532
SERTAD3,NM_013368
OTOS,NM_148961
DUSP23,NM_001319658
ABCA1,NM_005502
STIP1,NM_001282652
PLD5,NM_001195811
GPC3,NM_001164617
SELPLG,NM_001206609
MFGE8,NM_001114614
FAM217A,NM_173563
TRAPPC1,NM_001166621
INSM1,NM_002196
FRMD4B,NM_015123
LOXL1,NM_005576
MAML2,NM_032427
KLK7,NM_001207053
POU3F1,NM_002699
SLC17A6,NM_020346
GTSCR1,NM_001278515
DOCK2,NM_004946
MAP4K1,NM_001042600
OR2H2,NM_007160
CUTA,NM_001014433
DNAJB2,NM_001039550
CPNE2,NM_152727
NUDT1,NM_001367553
MSMO1,NM_001017369
ZC3H11A,NM_001319238
ACTA2,NM_001141945
FAM86C1,NA
ATP6V1F,NM_001198909
LRRC19,NM_022901
SLC28A2,NM_004212
RXFP1,NM_001253727
BAIAP2L1,NM_018842
TMEM140,NM_018295
CLMAT3,NR_109873
PECAM1,NM_000442
GAU1,NR_110112
CNGA1,NM_000087
SYCP3,NM_001177948
EMP2,NM_001424
RAB3B,NM_002867
C17orf107,NM_001145536
SOD1,NM_000454
GFAP,NM_001131019
TIFA,NM_052864
AOX1,NM_001159
HEPACAM,NM_001411043
FUT2,NM_000511
KCNQ1OT1,NR_002728
ALDOB,NM_000035
MYOT,NM_001135940
GOLGA8H,NM_001282490
C18orf54,NM_001288980
RAB13,NM_001272038
TIMP3,NM_000362
HVCN1,NM_001040107
KRTDAP,NM_001244847
FLG,NM_002016
IDO1,NM_002164
TMEM71,NM_001145153
PCDHGB7,NM_018927
WDR64,NM_001367482
CLEC20A,NM_001001689
PDZD9,NM_001363519
SCIN,NM_001112706
KRTCAP2,NM_173852
RAD51,NM_001164269
VPS37D,NM_001077621
TPH1,NM_004179
SMIM24,NM_001136503
HSD11B1,NM_001206741
GRAMD2B,NM_001146319
TMPRSS11D,NM_004262
CCDC190,NM_001394065
SYNDIG1L,NM_001105579
CDCA8,NM_001256875
THBS1,NM_003246
RBPMS,NM_001008710
NPIPA7,NM_001282507
GASK1A,NM_001129908
TRIM22,NM_001199573
SNTN,NM_001080537
CLDND2,NM_152353
PDE6H,NM_006205
CAPN13,NM_144575
OR8A1,NM_001005194
BEST4,NM_153274
LEAP2,NM_052971
C12orf56,NM_001099676
PPM1K-DT,NR_134236
ATP5F1E,NM_006886
POLR2L,NM_021128
ACSM3,NM_005622
FZD5,NM_003468
TRIM77,NM_001146162
CD160,NM_007053
C1QB,NM_000491
OLFML2B,NM_001297713
GHRLOS,NR_004431
GRASP,NA
EGR3,NM_001199880
CRYBB1,NM_001887
GINS2,NM_016095
MS4A6A,NM_001247999
CSRP2,NM_001300965
INSIG1,NM_001346590
CELA2B,NM_015849
PPP1R1A,NM_006741
GRK5,NM_005308
HEPHL1,NM_001098672
TSPYL1,NM_003309
VIM,NM_003380
PNMA5,NM_001103150
LGALS1,NM_002305
MEX3A,NM_001093725
CMTM2,NM_001199317
THEMIS,NM_001010923
ADAM21,NM_003813
FUCA2,NM_032020
GPR55,NM_005683
CHST6,NM_021615
NLRC4,NM_001199138
ALDH1A2,NM_001206897
NEDD4,NM_001284338
AKAP14,NM_001008534
PPP1R13L,NM_001142502
F2R,NM_001311313
ARG1,NM_000045
COL27A1,NM_032161
PSG8,NM_001130167
SYTL4,NM_001129896
CHRM2,NM_000739
CTSV,NM_001201575
OSGIN1,NM_013370
PDE6A,NM_000440
SLC22A24,NM_001136506
SMYD1,NM_001330364
DRD5,NM_000798
INE1,NM_003669
RASL10B,NM_033315
KLKB1,NM_000892
TSPAN11,NM_001080509
AGT,NM_000029
KLRD1,NM_001114396
ZNF850,NM_001193552
GAL3ST1,NM_001318103
ABCC2,NM_000392
GPR160,NM_014373
RASGRP3,NM_001139488
COX6C,NM_004374
ID3,NM_002167
PAPOLB,NM_020144
PLEKHF1,NM_024310
BLNK,NM_001114094
SEPTIN10,NM_001321496
HTR2B,NM_000867
SCUBE3,NM_001303136
TMC4,NM_001145303
RAB17,NM_022449
STEAP1,NM_012449
HGF,NM_000601
ATP2B2-IT2,NR_046766
CCDC69,NM_015621
ABCC3,NM_001144070
SERPINA3,NM_001085
C9orf153,NM_001010907
ACTRT3,NM_032487
CYBA,NM_000101
NUDT8,NM_001243750
ST8SIA6,NM_001004470
RYR3,NM_001036
CLIC1,NM_001287593
IFNE,NM_176891
TCAP,NM_003673
SPATA1,NM_001081472
LHX4,NM_033343
PLSCR4,NM_001128304
FCER1G,NM_004106
ABRA,NM_139166
CP,NM_000096
CPHXL,NM_001355613
CALB1,NM_001366795
ADSSL1,NA
LYPD6,NM_001195685
PLG,NM_000301
P2RY13,NM_023914
CGA,NM_000735
MEIOB,NM_001163560
ROM1,NM_000327
FAM221B,NM_001012446
ZCCHC24,NM_153367
EBF1,NM_001290360
FSD2,NM_001007122
SHCBP1L,NM_001345928
DNAJC5G,NM_001303127
ENO4,NM_001242699
PZP,NM_002864
OR2M4,NM_017504
NGB,NM_021257
AOC3,NM_001277731
DHRS7C,NM_001105571
LVRN,NM_173800
PNPLA1,NM_001039725
HHLA1,NM_001145095
CHAC1,NM_001142776
ANGPTL6,NM_001321411
FMO5,NM_001144829
HSPH1,NM_001286503
REEP4,NM_001316964
CDK2AP1,NM_001270433
KDELR3,NM_006855
STK32B,NM_001306082
RGS9,NM_001081955
ADRA1A,NM_000680
FZD9,NM_003508
SPATA21,NM_001353349
CMTM7,NM_138410
ACKR4,NM_016557
CCNE2,NM_004702
ALX4,NM_021926
SQOR,NM_001271213
KREMEN2,NM_001253725
CFAP97D2,NM_001395229
COX5B,NM_001862
C6orf99,NA
HACD4,NM_001010915
DACH1,NM_001366712
MUC6,NM_005961
SPATA41,NM_207383
AKR1C3,NM_001253908
CD74,NM_001025158
VAV2,NM_001134398
C7orf69,NA
PDLIM5,NM_001011513
RGL4,NM_001329424
IDI2,NM_033261
PRR26,NA
SLC13A4,NM_001318192
COX6B1,NM_001863
ZNF436,NM_001077195
ZFHX3,NM_001164766
TMSB4Y,NM_004202
LBHD2,NM_001330236
CFH,NM_000186
NIFK,NM_032390
ACKR1,NM_001122951
OGFRP1,NR_036498
RAG2,NM_000536
ADAMTS6,NM_014273
RPP38-DT,NM_153244
CDT1,NM_030928
PLIN1,NM_001145311
CNTNAP3C,XM_011545672
TTTY10,NM_139210
POGLUT3,NM_001363502
PXT1,NM_152990
ANGPTL5,NM_178127
PLAT,NM_000930
GUCY2D,NM_000180
ARHGAP30,NM_001025598
ACOT6,NM_001037162
FOXQ1,NM_033260
PCDHGA2,NM_018915
MGARP,NM_032623
ANKRD55,NM_001039935
PIEZO2,NM_001378183
GK3P,NA
PGM5,NM_021965
RPP38,NM_001097590
C9orf57,NM_001128618
SLC25A31,NM_001318467
ABRAXAS1,NM_001345962
C9orf139,NA
HPSE2,NM_001166244
S100Z,NM_130772
TMEM213,NM_001085429
MSH4,NM_002440
ITGA11,NM_001004439
TACR2,NM_001057
FAM186A,NM_001145475
EEF1AKMT4,NM_032331
CYTH4,NM_001318024
ALKAL2,NM_001002919
IGFBP5,NM_000599
SPDYE2,NM_001031618
PCDHA6,NM_018909
CLU,NM_001831
FAM90A1,NM_001319982
MYOF,NM_013451
PCDHA12,NM_018903
NUPR2,NM_001145712
TUBB6,NM_001303524
S1PR2,NM_004230
CDCA3,NM_001297602
ACSM4,NM_001080454
RAI14,NM_001145520
PLAC8,NM_001130715
AEBP1,NM_001129
NKAPL,NM_001007531
ALDH1L1,NM_001270364
GNA15,NM_002068
CCDC36,NA
SHROOM4,NM_020717
ERG,NM_001136154
PFN4,NM_199346
NMB,NM_021077
KCNIP1,NM_001034837
SPDYE6,NM_001146210
CFAP100,NM_182628
CRYBB3,NM_004076
NPPA,NM_006172
SERPIND1,NM_000185
KCNQ1,NM_000218
TEX101,NM_001130011
FSIP2,NM_173651
GAGE10,NM_001098413
C9orf106,NA
AHSA1,NM_001321441
FAM237B,NM_001384237
IMPG1,NM_001282368
CRYBA4,NM_001886
PLCXD2,NM_001134478
TEX53,NM_001354645
TUSC7,NR_015391
IRGM,NM_001145805
IQGAP3,NM_178229
MYH7,NM_000257
VWA2,NM_001272046
TRIOBP,NM_001039141
CXCL13,NM_001371558
C6,NM_000065
TERC,NR_001566
NR4A1,NM_001202233
ARL13A,NM_001162491
CPB2,NM_001278541
HEXIM1,NM_006460
ADAMTSL1,NM_001040272
C8orf88,NM_001190972
UBQLN2,NM_013444
MSH5,NM_002441
ITPRID1,NM_001257967
UCP1,NM_021833
OIT3,NM_152635
GDF15,NM_004864
CD8B,NM_001178100
LGALS3,NM_001177388
C1QC,NM_001114101
DLEU1,NM_005887
SELP,NM_003005
PSG3,NM_021016
DENND2D,NM_001271833
SLC10A6,NM_197965
NDUFA11,NM_001193375
TLR9,NM_017442
GOLGA6L7,NM_001365371
ERCC6L,NM_001009954
TMEM52B,NM_001079815
C10orf113,NA
SDC1,NM_001006946
SLC9C1,NM_001320531
SLC44A3,NM_001114106
VIL1,NM_007127
PRLR,NM_000949
GPR179,NM_001004334
THEM5,NM_182578
BCL2L10,NM_001306168
FOXO1,NM_002015
CYP3A43,NM_001278921
HIST2H2BF,NA
NODAL,NM_001329906
TFEC,NM_001018058
CDC14A,NM_001319210
DAO,NM_001413634
CD80,NM_005191
GCM2,NM_004752
CHRNB3,NM_000749
GNG11,NM_004126
TMPRSS9,NM_001385642
WNT9A,NM_003395
IL5,NM_000879
CGNL1,NM_001252335
SLC5A12,NM_178498
DEC1,NA
DNM3OS,NR_038397
ARHGDIB,NM_001175
PAPPA,NM_002581
TNFRSF1A,NM_001065
EFEMP1,NM_001039348
FAM242A,XR_007089806
CDK15,NM_001261435
LRP10,NM_001329226
C1orf220,NM_207467
NTRK1,NM_001007792
SGK2,NM_001199264
PSG5,NM_001130014
PROKR2,NM_144773
SPR,NM_003124
TAS2R9,NM_023917
GBP6,NM_001320257
TLR4,NM_003266
C16orf74,NM_206967
APOA1,NM_000039
EIF3CL,NM_001099661
KIAA0087,NM_014769
FAM110A,NM_001042353
PGA3,NM_001079807
IQGAP2,NM_001285460
ARHGAP26-IT1,NR_046816
ANO2,NM_001278596
ANGPTL7,NM_021146
SLC16A11,NM_001370549
CFAP58,NM_001008723
PABPC1L2B,NM_001042506
TRIM6,NM_001003818
TSACC,NM_001304817
CNFN,NM_032488
SPNS3,NM_001320449
MIDN,NM_001388306
COL6A6,NM_001102608
PSG9,NM_001301707
MMP19,NM_001032360
EBF3,NM_001005463
GJB7,NM_198568
CAPN12,NM_144691
CTXND1,NM_001352888
REN,NM_000537
PHOSPHO1,NM_001143804
DUXB,NM_001351307
GSTP1,NM_000852
C11orf65,NM_001330368
REST,NM_001193508
STEAP4,NM_001205315
HAO2,NM_001005783
PRSS51,XM_047422509
POLQ,NM_006596
ZNF703,NM_025069
SCHLAP1,NR_104319
MYCBP,NM_012333
ATP10A,NM_024490
LINGO3,NM_001101391
CORIN,NM_001278585
IL15,NM_000585
OOSP1,NM_001395276
PSG1,NM_001184825
TAF7L,NM_001168474
DUOX1,NM_017434
MYH13,NM_003802
HNRNPA1P48,NA
ANKRD53,NM_001115116
ANKRD61,NM_001271700
GOLGA8R,NM_001282484
TAC4,NM_001077503
ADAM7,NM_003817
MSC,NM_005098
NPIPB7,NM_001018122
STAB2,NM_017564
SAP25,NM_001168682
TSPYL6,NM_001003937
SPHKAP,NM_001142644
CPED1,NM_001105533
IL10RB-DT,NR_038974
GPER1,NM_001031682
PRTN3,NM_002777
MYCNOS,NR_110230
GRHL2,NM_001330593
C11orf42,NM_173525
DYTN,NM_001093730
LCTL,NM_001278562
RGPD1,NM_001024457
C9orf92,NA
DNAJB4,NM_001317099
COL23A1,NM_173465
FHAD1,NM_001387888
FCGBP,NM_003890
TRMT112,NM_001286082
CHGA,NM_001275
INE2,NR_002725
RRM2,NM_001034
TPO,NM_000547
CAV3,NM_001234
C2orf88,NM_001042519
IGFL2,NM_001002915
TNFRSF1B,NM_001066
SLC7A5,NM_003486
GPR149,NM_001038705
SPDYE9P,NA
DNAJB1,NM_001300914
TNFSF9,NM_003811
SFRP4,NM_003014
NPIPB2,NM_001355514
TCEAL9,NM_001006612
KIAA1755,NM_001029864
RELB,NM_001411087
TRARG1,NM_172367
CPLX3,NM_001030005
YAP1,NM_001130145
C11orf97,NM_001190462
SPINK5,NM_001127698
CHODL,NM_001204174
TEX43,NM_207408
ALG1L2,NM_001136152
DSG3,NM_001944
